tn_proba,fp_proba,fn_proba,tp_proba,accuracy_proba,balanced_accuracy_proba,f1_weighted_proba,f1_macro_proba,precision_1_proba,recall_1_proba,precision_0_proba,recall_0_proba,roc_auc_proba,tn_ratio,fp_ratio,fn_ratio,tp_ratio,accuracy_ratio,balanced_accuracy_ratio,f1_weighted_ratio,f1_macro_ratio,precision_1_ratio,recall_1_ratio,precision_0_ratio,recall_0_ratio,roc_auc_ratio,best_thresh_proba,tn_proba_best,fp_proba_best,fn_proba_best,tp_proba_best,balanced_accuracy_proba_best,accuracy_proba_best,f1_weighted_proba_best,f1_macro_proba_best,precision_1_proba_best,recall_1_proba_best,precision_0_proba_best,recall_0_proba_best,best_thresh_ratio,tn_ratio_best,fp_ratio_best,fn_ratio_best,tp_ratio_best,balanced_accuracy_ratio_best,accuracy_ratio_best,f1_weighted_ratio_best,f1_macro_ratio_best,precision_1_ratio_best,recall_1_ratio_best,precision_0_ratio_best,recall_0_ratio_best,perm_or_obs
99,101,306,329,0.5125748502994012,0.5065551181102362,0.5482433340744886,0.47255655142979086,0.7651162790697674,0.5181102362204725,0.24444444444444444,0.495,0.5053228346456693,99,101,303,332,0.5161676646706587,0.5089173228346457,0.5515865130390978,0.4753132504634987,0.766743648960739,0.5228346456692914,0.2462686567164179,0.495,0.49742913385826776,0.49,28,172,63,572,0.5203937007874015,0.718562874251497,0.6769766463499516,0.5110132597703899,0.7688172043010753,0.9007874015748032,0.3076923076923077,0.14,0.49,30,170,75,560,0.5159448818897637,0.7065868263473054,0.6711016806236203,0.5086170659941152,0.7671232876712328,0.8818897637795275,0.2857142857142857,0.15,76
92,108,321,314,0.48622754491017967,0.477244094488189,0.5237220765286098,0.4471487373078722,0.7440758293838863,0.494488188976378,0.22276029055690072,0.46,0.4748503937007874,89,111,322,313,0.481437125748503,0.4689566929133858,0.5193157959707315,0.4412246985931514,0.7382075471698113,0.49291338582677163,0.21654501216545013,0.445,0.4786692913385826,0.53,200,0,633,2,0.5015748031496063,0.24191616766467067,0.09752308744091463,0.1967505596325953,1.0,0.0031496062992125984,0.24009603841536614,1.0,0.53,200,0,633,2,0.5015748031496063,0.24191616766467067,0.09752308744091463,0.1967505596325953,1.0,0.0031496062992125984,0.24009603841536614,1.0,77
99,101,293,342,0.5281437125748503,0.5167913385826772,0.562640351348649,0.48448390412676123,0.7720090293453724,0.5385826771653544,0.25255102040816324,0.495,0.5121968503937008,100,100,297,338,0.5245508982035928,0.5161417322834645,0.5593504108129683,0.4825088474369361,0.771689497716895,0.5322834645669291,0.2518891687657431,0.5,0.5109173228346457,0.5,99,101,293,342,0.5167913385826772,0.5281437125748503,0.562640351348649,0.48448390412676123,0.7720090293453724,0.5385826771653544,0.25255102040816324,0.495,0.5,100,100,297,338,0.5161417322834645,0.5245508982035928,0.5593504108129683,0.4825088474369361,0.771689497716895,0.5322834645669291,0.2518891687657431,0.5,78
99,101,331,304,0.48263473053892214,0.4868700787401575,0.5198657629795354,0.44945054945054946,0.7506172839506173,0.47874015748031495,0.2302325581395349,0.495,0.5012755905511811,107,93,332,303,0.49101796407185627,0.5060826771653544,0.5272086574154778,0.4613385670201834,0.7651515151515151,0.47716535433070867,0.2437357630979499,0.535,0.5024881889763779,0.51,184,16,581,54,0.5025196850393701,0.28502994011976046,0.207839551852089,0.2672693198103847,0.7714285714285715,0.08503937007874016,0.24052287581699347,0.92,0.49,22,178,56,579,0.5109055118110236,0.7197604790419162,0.6705496845554735,0.49508496650955097,0.7648612945838837,0.9118110236220472,0.28205128205128205,0.11,79
103,97,317,318,0.5041916167664671,0.5078937007874016,0.5402157896189188,0.4689861751152074,0.7662650602409639,0.5007874015748032,0.24523809523809523,0.515,0.5130866141732283,102,98,309,326,0.5125748502994012,0.5116929133858268,0.5481790507161379,0.47477702616030626,0.7688679245283019,0.5133858267716536,0.24817518248175183,0.51,0.5201771653543307,0.49,22,178,54,581,0.51248031496063,0.7221556886227545,0.6720988812718274,0.4964963716133325,0.7654808959156785,0.9149606299212598,0.2894736842105263,0.11,0.5,102,98,309,326,0.5116929133858268,0.5125748502994012,0.5481790507161379,0.47477702616030626,0.7688679245283019,0.5133858267716536,0.24817518248175183,0.51,80
103,97,313,322,0.5089820359281437,0.5110433070866142,0.5447565648908693,0.4727106385076024,0.7684964200477327,0.5070866141732283,0.24759615384615385,0.515,0.5138897637795276,96,104,316,319,0.49700598802395207,0.4911811023622047,0.5337313807834126,0.4583750324326328,0.7541371158392435,0.5023622047244094,0.23300970873786409,0.48,0.5143503937007874,0.5,103,97,313,322,0.5110433070866142,0.5089820359281437,0.5447565648908693,0.4727106385076024,0.7684964200477327,0.5070866141732283,0.24759615384615385,0.515,0.49,23,177,60,575,0.510255905511811,0.7161676646706587,0.6694669084183558,0.49583589158287067,0.7646276595744681,0.905511811023622,0.27710843373493976,0.115,81
106,94,321,314,0.5029940119760479,0.512244094488189,0.5388778563192717,0.470113661212213,0.7696078431372549,0.494488188976378,0.24824355971896955,0.53,0.5122755905511811,103,97,310,325,0.5125748502994012,0.5134055118110237,0.5481465854245785,0.47550008411259664,0.7701421800947867,0.5118110236220472,0.24939467312348668,0.515,0.507,0.5,106,94,321,314,0.512244094488189,0.5029940119760479,0.5388778563192717,0.470113661212213,0.7696078431372549,0.494488188976378,0.24824355971896955,0.53,0.5,103,97,310,325,0.5134055118110237,0.5125748502994012,0.5481465854245785,0.47550008411259664,0.7701421800947867,0.5118110236220472,0.24939467312348668,0.515,82
110,90,308,327,0.5233532934131736,0.5324803149606299,0.5580356507996227,0.4888300294092313,0.7841726618705036,0.5149606299212598,0.2631578947368421,0.55,0.5187795275590551,108,92,308,327,0.5209580838323353,0.52748031496063,0.5558600633081652,0.48557135464156337,0.7804295942720764,0.5149606299212598,0.25961538461538464,0.54,0.5135000000000001,0.5,110,90,308,327,0.5324803149606299,0.5233532934131736,0.5580356507996227,0.4888300294092313,0.7841726618705036,0.5149606299212598,0.2631578947368421,0.55,0.5,108,92,308,327,0.52748031496063,0.5209580838323353,0.5558600633081652,0.48557135464156337,0.7804295942720764,0.5149606299212598,0.25961538461538464,0.54,83
102,98,336,299,0.4802395209580838,0.49043307086614174,0.517251819900332,0.44960329032101287,0.7531486146095718,0.47086614173228347,0.2328767123287671,0.51,0.522755905511811,98,102,332,303,0.4802395209580838,0.4835826771653543,0.5176429192896259,0.4469017094017094,0.7481481481481481,0.47716535433070867,0.22790697674418606,0.49,0.5169645669291338,0.49,25,175,51,584,0.5223425196850393,0.7293413173652694,0.6805790826182454,0.5095180171750566,0.769433465085639,0.9196850393700787,0.32894736842105265,0.125,0.49,24,176,54,581,0.51748031496063,0.7245508982035929,0.6761813138793115,0.5037159927230629,0.7675033025099075,0.9149606299212598,0.3076923076923077,0.12,84
104,96,294,341,0.5329341317365269,0.528503937007874,0.5671238638880578,0.492010058403634,0.7803203661327232,0.537007874015748,0.2613065326633166,0.52,0.5217559055118111,102,98,284,351,0.5425149700598803,0.5313779527559055,0.5758700726325896,0.4978621714544791,0.7817371937639198,0.552755905511811,0.26424870466321243,0.51,0.5274488188976378,0.5,104,96,294,341,0.528503937007874,0.5329341317365269,0.5671238638880578,0.492010058403634,0.7803203661327232,0.537007874015748,0.2613065326633166,0.52,0.5,102,98,284,351,0.5313779527559055,0.5425149700598803,0.5758700726325896,0.4978621714544791,0.7817371937639198,0.552755905511811,0.26424870466321243,0.51,85
108,92,293,342,0.5389221556886228,0.5392913385826772,0.5726768354153353,0.49962566287244986,0.7880184331797235,0.5385826771653544,0.26932668329177056,0.54,0.5387795275590551,103,97,304,331,0.5197604790419161,0.5181299212598425,0.5548874849685974,0.4810698638183253,0.7733644859813084,0.521259842519685,0.25307125307125306,0.515,0.5315708661417323,0.5,108,92,293,342,0.5392913385826772,0.5389221556886228,0.5726768354153353,0.49962566287244986,0.7880184331797235,0.5385826771653544,0.26932668329177056,0.54,0.5,103,97,304,331,0.5181299212598425,0.5197604790419161,0.5548874849685974,0.4810698638183253,0.7733644859813084,0.521259842519685,0.25307125307125306,0.515,86
108,92,316,319,0.511377245508982,0.5211811023622047,0.5467596943192596,0.47804824238858656,0.7761557177615572,0.5023622047244094,0.25471698113207547,0.54,0.5269291338582677,97,103,309,326,0.5065868263473053,0.4991929133858268,0.5426861604714341,0.4664569840442691,0.7599067599067599,0.5133858267716536,0.23891625615763548,0.485,0.5262244094488189,0.5,108,92,316,319,0.5211811023622047,0.511377245508982,0.5467596943192596,0.47804824238858656,0.7761557177615572,0.5023622047244094,0.25471698113207547,0.54,0.51,186,14,571,64,0.5153937007874017,0.2994011976047904,0.22962891216691686,0.28411893759864937,0.8205128205128205,0.10078740157480315,0.24570673712021135,0.93,87
109,91,346,289,0.47664670658682634,0.5000590551181102,0.5127793973966855,0.45114127777986684,0.7605263157894737,0.45511811023622045,0.23956043956043957,0.545,0.5059055118110236,108,92,344,291,0.47784431137724553,0.49913385826771656,0.5141233918196607,0.45149878867501536,0.7597911227154047,0.4582677165354331,0.23893805309734514,0.54,0.49541338582677164,0.51,192,8,586,49,0.5185826771653543,0.288622754491018,0.20174293775653063,0.2671282669598213,0.8596491228070176,0.07716535433070866,0.2467866323907455,0.96,0.51,189,11,583,52,0.5134448818897638,0.288622754491018,0.20645623747728994,0.268943011779688,0.8253968253968254,0.08188976377952756,0.24481865284974094,0.945,88
102,98,322,313,0.49700598802395207,0.5014566929133858,0.5334290970933555,0.4626967201058979,0.7615571776155717,0.49291338582677163,0.24056603773584906,0.51,0.5065511811023622,107,93,316,319,0.5101796407185629,0.5186811023622047,0.5456808239592048,0.47642963692028434,0.7742718446601942,0.5023622047244094,0.25295508274231676,0.535,0.5164291338582676,0.51,188,12,578,57,0.5148818897637795,0.2934131736526946,0.21637544363559721,0.27558288631658195,0.8260869565217391,0.08976377952755905,0.2454308093994778,0.94,0.5,107,93,316,319,0.5186811023622047,0.5101796407185629,0.5456808239592048,0.47642963692028434,0.7742718446601942,0.5023622047244094,0.25295508274231676,0.535,89
101,99,287,348,0.5377245508982036,0.5265157480314961,0.5714650144428033,0.49339532485822424,0.7785234899328859,0.5480314960629922,0.2603092783505155,0.505,0.5162125984251968,97,103,296,339,0.5221556886227545,0.5094291338582677,0.5571009826162591,0.47833827335628765,0.7669683257918553,0.5338582677165354,0.24681933842239187,0.485,0.5087165354330708,0.5,101,99,287,348,0.5265157480314961,0.5377245508982036,0.5714650144428033,0.49339532485822424,0.7785234899328859,0.5480314960629922,0.2603092783505155,0.505,0.5,97,103,296,339,0.5094291338582677,0.5221556886227545,0.5571009826162591,0.47833827335628765,0.7669683257918553,0.5338582677165354,0.24681933842239187,0.485,90
92,108,314,321,0.4946107784431138,0.482755905511811,0.5315863099974398,0.4535069108414601,0.7482517482517482,0.5055118110236221,0.22660098522167488,0.46,0.4852362204724409,88,112,308,327,0.49700598802395207,0.4774803149606299,0.5338160243571198,0.45212028045442615,0.744874715261959,0.5149606299212598,0.2222222222222222,0.44,0.48310236220472436,0.47000000000000003,1,199,1,634,0.5017125984251968,0.7604790419161677,0.6592430376520005,0.43683060404133056,0.7611044417767107,0.9984251968503937,0.5,0.005,0.52,196,4,619,16,0.5025984251968504,0.25389221556886227,0.12965782044754923,0.2175309291918926,0.8,0.025196850393700787,0.24049079754601227,0.98,91
106,94,288,347,0.5425149700598803,0.5382283464566929,0.5759804412053816,0.5009418847708811,0.7868480725623582,0.5464566929133858,0.26903553299492383,0.53,0.5474015748031495,104,96,285,350,0.5437125748502994,0.5355905511811023,0.5770317639066975,0.500344741475305,0.7847533632286996,0.5511811023622047,0.26735218508997427,0.52,0.5392086614173228,0.5,106,94,288,347,0.5382283464566929,0.5425149700598803,0.5759804412053816,0.5009418847708811,0.7868480725623582,0.5464566929133858,0.26903553299492383,0.53,0.5,104,96,285,350,0.5355905511811023,0.5437125748502994,0.5770317639066975,0.500344741475305,0.7847533632286996,0.5511811023622047,0.26735218508997427,0.52,92
93,107,319,316,0.48982035928143713,0.4813188976377953,0.52707040050889,0.4506375328959561,0.7470449172576832,0.49763779527559054,0.22572815533980584,0.465,0.46903937007874014,89,111,315,320,0.48982035928143713,0.4744685039370079,0.5271600853559212,0.4475386106382715,0.7424593967517401,0.5039370078740157,0.2202970297029703,0.445,0.4690708661417323,0.52,198,2,626,9,0.5020866141732283,0.24790419161676647,0.1138170640143861,0.20729126354489164,0.8181818181818182,0.014173228346456693,0.24029126213592233,0.99,0.48,5,195,12,623,0.5030511811023621,0.7520958083832335,0.6631760883483886,0.45180954072457746,0.7616136919315404,0.9811023622047244,0.29411764705882354,0.025,93
99,101,320,315,0.49580838323353293,0.4955314960629921,0.5324690298974856,0.4596499372088126,0.7572115384615384,0.49606299212598426,0.23627684964200477,0.495,0.48844094488188977,97,103,318,317,0.49580838323353293,0.4921062992125984,0.53256446302863,0.45819751088506144,0.7547619047619047,0.49921259842519683,0.23373493975903614,0.485,0.4860590551181102,0.49,19,181,50,585,0.5081299212598426,0.7233532934131737,0.6689252382890142,0.488190856769859,0.7637075718015666,0.9212598425196851,0.2753623188405797,0.095,0.49,21,179,56,579,0.5084055118110237,0.718562874251497,0.668502993391232,0.4914619513244407,0.7638522427440633,0.9118110236220472,0.2727272727272727,0.105,94
108,92,308,327,0.5209580838323353,0.52748031496063,0.5558600633081652,0.48557135464156337,0.7804295942720764,0.5149606299212598,0.25961538461538464,0.54,0.5120236220472442,115,85,314,321,0.5221556886227545,0.540255905511811,0.5565817824406258,0.4911872374154117,0.7906403940886699,0.5055118110236221,0.2680652680652681,0.575,0.5288503937007875,0.5,108,92,308,327,0.52748031496063,0.5209580838323353,0.5558600633081652,0.48557135464156337,0.7804295942720764,0.5149606299212598,0.25961538461538464,0.54,0.5,115,85,314,321,0.540255905511811,0.5221556886227545,0.5565817824406258,0.4911872374154117,0.7906403940886699,0.5055118110236221,0.2680652680652681,0.575,95
96,104,330,305,0.4802395209580838,0.48015748031496064,0.5178044997002433,0.44550022645759124,0.7457212713936431,0.48031496062992124,0.22535211267605634,0.48,0.4662204724409449,99,101,328,307,0.48622754491017967,0.48923228346456693,0.5233219285806446,0.45223797749407074,0.7524509803921569,0.48346456692913387,0.23185011709601874,0.495,0.4756614173228346,0.0,0,200,0,635,0.5,0.7604790419161677,0.6570125056010427,0.43197278911564624,0.7604790419161677,1.0,0.0,0.0,0.52,197,3,625,10,0.5003740157480315,0.24790419161676647,0.11581135764276332,0.2081913942644536,0.7692307692307693,0.015748031496062992,0.2396593673965937,0.985,96
110,90,345,290,0.47904191616766467,0.5033464566929134,0.5150092399715291,0.4536532170119956,0.7631578947368421,0.4566929133858268,0.24175824175824176,0.55,0.49671653543307087,112,88,333,302,0.49580838323353293,0.5177952755905513,0.5313086589158609,0.4682775571941766,0.7743589743589744,0.4755905511811024,0.251685393258427,0.56,0.4996141732283464,0.5,110,90,345,290,0.5033464566929134,0.47904191616766467,0.5150092399715291,0.4536532170119956,0.7631578947368421,0.4566929133858268,0.24175824175824176,0.55,0.5,112,88,333,302,0.5177952755905513,0.49580838323353293,0.5313086589158609,0.4682775571941766,0.7743589743589744,0.4755905511811024,0.251685393258427,0.56,97
102,98,309,326,0.5125748502994012,0.5116929133858268,0.5481790507161379,0.47477702616030626,0.7688679245283019,0.5133858267716536,0.24817518248175183,0.51,0.5178031496062993,99,101,304,331,0.5149700598802395,0.5081299212598425,0.5504735329240803,0.47439466211585,0.7662037037037037,0.521259842519685,0.2456575682382134,0.495,0.5239409448818898,0.51,185,15,567,68,0.5160433070866142,0.3029940119760479,0.23713729816647688,0.28903525198380187,0.8192771084337349,0.10708661417322834,0.24601063829787234,0.925,0.51,183,17,567,68,0.5110433070866142,0.3005988023952096,0.2359246419441818,0.2870760233918129,0.8,0.10708661417322834,0.244,0.915,98
96,104,306,329,0.5089820359281437,0.49905511811023623,0.5449269067971042,0.4675208729951348,0.7598152424942263,0.5181102362204725,0.23880597014925373,0.48,0.5149606299212599,97,103,311,324,0.5041916167664671,0.4976181102362205,0.5404472054997944,0.46462421944692245,0.7587822014051522,0.510236220472441,0.23774509803921567,0.485,0.5087322834645669,0.51,186,14,576,59,0.5114566929133858,0.2934131736526946,0.21936791697270738,0.2766805266805267,0.8082191780821918,0.09291338582677165,0.2440944881889764,0.93,0.49,25,175,62,573,0.5136811023622048,0.7161676646706587,0.6718867283308477,0.5014247167572389,0.766042780748663,0.9023622047244094,0.28735632183908044,0.125,99
100,100,306,329,0.5137724550898204,0.5090551181102363,0.5493460707558308,0.4742270279659545,0.7668997668997669,0.5181102362204725,0.24630541871921183,0.5,0.5276062992125984,106,94,302,333,0.525748502994012,0.5272047244094489,0.5604277617824119,0.4879014272970562,0.7798594847775175,0.5244094488188976,0.25980392156862747,0.53,0.5314094488188976,0.49,25,175,50,585,0.5231299212598426,0.7305389221556886,0.6813703970358405,0.5102639296187683,0.7697368421052632,0.9212598425196851,0.3333333333333333,0.125,0.5,106,94,302,333,0.5272047244094489,0.525748502994012,0.5604277617824119,0.4879014272970562,0.7798594847775175,0.5244094488188976,0.25980392156862747,0.53,100
104,96,336,299,0.48263473053892214,0.49543307086614174,0.5193651531887681,0.45279126213592236,0.7569620253164557,0.47086614173228347,0.23636363636363636,0.52,0.5109527559055118,107,93,325,310,0.4994011976047904,0.5115944881889765,0.5353396521510283,0.46795504987683223,0.7692307692307693,0.4881889763779528,0.24768518518518517,0.535,0.5186889763779527,0.49,27,173,64,571,0.5171062992125984,0.7161676646706587,0.6742275114252705,0.50685167049184,0.7674731182795699,0.8992125984251969,0.2967032967032967,0.135,0.49,30,170,71,564,0.5190944881889764,0.7113772455089821,0.6743486640361652,0.511647321201061,0.7683923705722071,0.8881889763779528,0.297029702970297,0.15,101
98,102,306,329,0.511377245508982,0.5040551181102362,0.5471392366789104,0.4708820496253867,0.7633410672853829,0.5181102362204725,0.24257425742574257,0.49,0.4908582677165354,102,98,312,323,0.5089820359281437,0.5093307086614174,0.5447975458617854,0.4719949906228408,0.7672209026128266,0.5086614173228347,0.2463768115942029,0.51,0.4904015748031496,0.48,6,194,13,622,0.504763779527559,0.7520958083832335,0.6651133596594657,0.4560671431133937,0.7622549019607843,0.9795275590551181,0.3157894736842105,0.03,0.5,102,98,312,323,0.5093307086614174,0.5089820359281437,0.5447975458617854,0.4719949906228408,0.7672209026128266,0.5086614173228347,0.2463768115942029,0.51,102
109,91,319,316,0.5089820359281437,0.5213188976377953,0.5443960545234701,0.4768298348350184,0.7764127764127764,0.49763779527559054,0.2546728971962617,0.545,0.5323307086614174,111,89,314,321,0.5173652694610779,0.530255905511811,0.5522812365699225,0.484777033492823,0.7829268292682927,0.5055118110236221,0.2611764705882353,0.555,0.5364527559055118,0.5,109,91,319,316,0.5213188976377953,0.5089820359281437,0.5443960545234701,0.4768298348350184,0.7764127764127764,0.49763779527559054,0.2546728971962617,0.545,0.5,111,89,314,321,0.530255905511811,0.5173652694610779,0.5522812365699225,0.484777033492823,0.7829268292682927,0.5055118110236221,0.2611764705882353,0.555,103
88,112,315,320,0.48862275449101794,0.47196850393700784,0.5260548112557587,0.44584326104559985,0.7407407407407407,0.5039370078740157,0.21836228287841192,0.44,0.46359842519685046,90,110,317,318,0.48862275449101794,0.4753937007874016,0.5260273218992296,0.44742352082400216,0.7429906542056075,0.5007874015748032,0.22113022113022113,0.45,0.46308661417322833,0.45,1,199,0,635,0.5025,0.7616766467065869,0.6598430502517718,0.43724197257416114,0.7613908872901679,1.0,1.0,0.005,0.46,1,199,0,635,0.5025,0.7616766467065869,0.6598430502517718,0.43724197257416114,0.7613908872901679,1.0,1.0,0.005,104
101,99,331,304,0.48502994011976047,0.4918700787401575,0.5220001206338328,0.45268103216994704,0.7543424317617866,0.47874015748031495,0.2337962962962963,0.505,0.4816771653543307,99,101,327,308,0.4874251497005988,0.4900196850393701,0.5244707969394105,0.45316612194435263,0.7530562347188264,0.48503937007874015,0.2323943661971831,0.495,0.4837086614173229,0.54,200,0,634,1,0.5007874015748032,0.2407185628742515,0.09504945439219004,0.19499592472294197,1.0,0.0015748031496062992,0.23980815347721823,1.0,0.52,197,3,625,10,0.5003740157480315,0.24790419161676647,0.11581135764276332,0.2081913942644536,0.7692307692307693,0.015748031496062992,0.2396593673965937,0.985,105
94,106,317,318,0.4934131736526946,0.48539370078740157,0.5304170477958878,0.45412943996513405,0.75,0.5007874015748032,0.22871046228710462,0.47,0.5092755905511811,98,102,312,323,0.5041916167664671,0.4993307086614173,0.540422588167309,0.4653727188369935,0.76,0.5086614173228347,0.23902439024390243,0.49,0.5077913385826771,0.51,185,15,573,62,0.5113188976377953,0.2958083832335329,0.22495107366838418,0.28018929886702165,0.8051948051948052,0.09763779527559055,0.24406332453825857,0.925,0.51,183,17,564,71,0.5134055118110237,0.30419161676646705,0.24193195892519626,0.29144375263808986,0.8068181818181818,0.11181102362204724,0.24497991967871485,0.915,106
95,105,325,310,0.48502994011976047,0.4815944881889764,0.5224463515365583,0.4484639016897082,0.7469879518072289,0.4881889763779528,0.2261904761904762,0.475,0.4860708661417323,97,103,329,306,0.48263473053892214,0.48344488188976376,0.5200265987799656,0.44805552495317835,0.7481662591687042,0.4818897637795276,0.22769953051643194,0.485,0.4809803149606299,0.51,185,15,568,67,0.515255905511811,0.3017964071856287,0.2351192367358431,0.2875687288618047,0.8170731707317073,0.10551181102362205,0.2456839309428951,0.925,0.51,182,18,571,64,0.5053937007874016,0.2946107784431138,0.2272473935461605,0.28023667461338414,0.7804878048780488,0.10078740157480315,0.24169986719787517,0.91,107
102,98,315,320,0.5053892215568863,0.5069685039370079,0.541402799318087,0.4692096826078458,0.7655502392344498,0.5039370078740157,0.2446043165467626,0.51,0.48977165354330704,98,102,316,319,0.4994011976047904,0.4961811023622047,0.5359155467566495,0.46169245385450597,0.7577197149643705,0.5023622047244094,0.23671497584541062,0.49,0.48188582677165354,0.5,102,98,315,320,0.5069685039370079,0.5053892215568863,0.541402799318087,0.4692096826078458,0.7655502392344498,0.5039370078740157,0.2446043165467626,0.51,0.48,4,196,9,626,0.5029133858267716,0.7544910179640718,0.6624756808461051,0.4484293084059148,0.7615571776155717,0.9858267716535433,0.3076923076923077,0.02,108
93,107,314,321,0.49580838323353293,0.4852559055118111,0.5326873595306222,0.4551880615149998,0.75,0.5055118110236221,0.2285012285012285,0.465,0.4722204724409449,95,105,328,307,0.481437125748503,0.4792322834645669,0.5190215080057108,0.4457066816295431,0.7451456310679612,0.48346456692913387,0.22458628841607564,0.475,0.46209448818897636,0.49,22,178,60,575,0.507755905511811,0.7149700598802395,0.6674519622230798,0.49227931408016024,0.7636122177954847,0.905511811023622,0.2682926829268293,0.11,0.49,26,174,68,567,0.5114566929133858,0.7101796407185629,0.6690962522037085,0.500499327638032,0.7651821862348178,0.8929133858267716,0.2765957446808511,0.13,109
91,109,328,307,0.47664670658682634,0.4692322834645669,0.5147006319838507,0.43911406783907625,0.7379807692307693,0.48346456692913387,0.2171837708830549,0.455,0.45537795275590554,91,109,323,312,0.48263473053892214,0.47316929133858265,0.5203720483226618,0.4436630145099201,0.7410926365795725,0.49133858267716535,0.21980676328502416,0.455,0.44793307086614176,0.47000000000000003,1,199,0,635,0.5025,0.7616766467065869,0.6598430502517718,0.43724197257416114,0.7613908872901679,1.0,1.0,0.005,0.47000000000000003,1,199,2,633,0.5009251968503937,0.7592814371257485,0.6586423393655134,0.4364189509101716,0.7608173076923077,0.9968503937007874,0.3333333333333333,0.005,110
94,106,301,334,0.5125748502994012,0.49799212598425197,0.5482387111647332,0.46868086769591555,0.759090909090909,0.525984251968504,0.2379746835443038,0.47,0.4860472440944882,92,108,311,324,0.49820359281437127,0.48511811023622053,0.5349343464078757,0.45622558870750896,0.75,0.510236220472441,0.228287841191067,0.46,0.4835275590551181,0.48,5,195,11,624,0.5038385826771653,0.7532934131736527,0.6638247271314012,0.4523090834989047,0.7619047619047619,0.9826771653543307,0.3125,0.025,0.49,22,178,60,575,0.507755905511811,0.7149700598802395,0.6674519622230798,0.49227931408016024,0.7636122177954847,0.905511811023622,0.2682926829268293,0.11,111
96,104,315,320,0.49820359281437127,0.49196850393700786,0.5348575485259505,0.45929133651392706,0.7547169811320755,0.5039370078740157,0.23357664233576642,0.48,0.4940157480314961,97,103,311,324,0.5041916167664671,0.4976181102362205,0.5404472054997944,0.46462421944692245,0.7587822014051522,0.510236220472441,0.23774509803921567,0.485,0.4933818897637795,0.47000000000000003,1,199,0,635,0.5025,0.7616766467065869,0.6598430502517718,0.43724197257416114,0.7613908872901679,1.0,1.0,0.005,0.52,196,4,619,16,0.5025984251968504,0.25389221556886227,0.12965782044754923,0.2175309291918926,0.8,0.025196850393700787,0.24049079754601227,0.98,112
83,117,327,308,0.4682634730538922,0.45001968503937007,0.5071198771649402,0.4266316115063409,0.7247058823529412,0.48503937007874015,0.20243902439024392,0.415,0.44411811023622044,81,119,323,312,0.47065868263473054,0.4481692913385827,0.5094008397354862,0.42678888709416896,0.7238979118329466,0.49133858267716535,0.2004950495049505,0.405,0.4366771653543307,0.46,1,199,1,634,0.5017125984251968,0.7604790419161677,0.6592430376520005,0.43683060404133056,0.7611044417767107,0.9984251968503937,0.5,0.005,0.47000000000000003,1,199,2,633,0.5009251968503937,0.7592814371257485,0.6586423393655134,0.4364189509101716,0.7608173076923077,0.9968503937007874,0.3333333333333333,0.005,113
106,94,325,310,0.49820359281437127,0.5090944881889764,0.5342718192911518,0.46635113306864306,0.7673267326732673,0.4881889763779528,0.2459396751740139,0.53,0.5285275590551182,109,91,308,327,0.5221556886227545,0.5299803149606299,0.556948467137813,0.48720257472283407,0.7822966507177034,0.5149606299212598,0.26139088729016785,0.545,0.5297204724409448,0.51,184,16,554,81,0.5237795275590551,0.31736526946107785,0.26227258161505645,0.3068177846132336,0.8350515463917526,0.12755905511811025,0.24932249322493225,0.92,0.5,109,91,308,327,0.5299803149606299,0.5221556886227545,0.556948467137813,0.48720257472283407,0.7822966507177034,0.5149606299212598,0.26139088729016785,0.545,114
100,100,314,321,0.5041916167664671,0.502755905511811,0.5403565463092175,0.4668437222386733,0.7624703087885986,0.5055118110236221,0.24154589371980675,0.5,0.5178346456692913,106,94,297,338,0.5317365269461077,0.5311417322834646,0.5660127194402851,0.49256373552419097,0.7824074074074074,0.5322834645669291,0.2630272952853598,0.53,0.530535433070866,0.48,4,196,4,631,0.5068503937007873,0.7604790419161677,0.6656586857853272,0.4508313164263916,0.7629987908101572,0.9937007874015747,0.5,0.02,0.5,106,94,297,338,0.5311417322834646,0.5317365269461077,0.5660127194402851,0.49256373552419097,0.7824074074074074,0.5322834645669291,0.2630272952853598,0.53,115
95,105,324,311,0.48622754491017967,0.4823818897637795,0.5235848309406681,0.44938200252394445,0.7475961538461539,0.48976377952755906,0.22673031026252982,0.475,0.45734645669291335,95,105,322,313,0.48862275449101794,0.48395669291338583,0.5258571314983611,0.45121679049285746,0.7488038277511961,0.49291338582677163,0.2278177458033573,0.475,0.44965748031496067,0.48,6,194,8,627,0.5087007874015748,0.7580838323353294,0.6684041027526952,0.45866925130943825,0.7637028014616322,0.9874015748031496,0.42857142857142855,0.03,0.48,6,194,10,625,0.5071259842519685,0.755688622754491,0.6670885647320672,0.4576264710377503,0.7631257631257631,0.984251968503937,0.375,0.03,116
