tn_proba,fp_proba,fn_proba,tp_proba,accuracy_proba,balanced_accuracy_proba,f1_weighted_proba,f1_macro_proba,precision_1_proba,recall_1_proba,precision_0_proba,recall_0_proba,roc_auc_proba,tn_ratio,fp_ratio,fn_ratio,tp_ratio,accuracy_ratio,balanced_accuracy_ratio,f1_weighted_ratio,f1_macro_ratio,precision_1_ratio,recall_1_ratio,precision_0_ratio,recall_0_ratio,roc_auc_ratio,best_thresh_proba,tn_proba_best,fp_proba_best,fn_proba_best,tp_proba_best,balanced_accuracy_proba_best,accuracy_proba_best,f1_weighted_proba_best,f1_macro_proba_best,precision_1_proba_best,recall_1_proba_best,precision_0_proba_best,recall_0_proba_best,best_thresh_ratio,tn_ratio_best,fp_ratio_best,fn_ratio_best,tp_ratio_best,balanced_accuracy_ratio_best,accuracy_ratio_best,f1_weighted_ratio_best,f1_macro_ratio_best,precision_1_ratio_best,recall_1_ratio_best,precision_0_ratio_best,recall_0_ratio_best,perm_or_obs,perm_id
446,460,1556,1496,0.49065184436584136,0.49122205538148184,0.5309009161057885,0.4520920584835927,0.7648261758691206,0.49017038007863695,0.22277722277722278,0.4922737306843267,0.4879766172220149,443,463,1512,1540,0.501010611419909,0.4967748141847419,0.5407146247619067,0.4594898272100222,0.7688467299051422,0.5045871559633027,0.22659846547314577,0.488962472406181,0.4866343569446735,0.49,237,669,762,2290,0.5059585289854444,0.6384537645275392,0.6444820531019437,0.5053776737398759,0.7739101047651233,0.7503276539973788,0.23723723723723725,0.26158940397350994,0.46,12,894,16,3036,0.5040012845772612,0.7700859019706923,0.6764774238708628,0.447680391977658,0.7725190839694657,0.9947575360419397,0.42857142857142855,0.013245033112582781,perm,34
456,450,1552,1500,0.494188984335523,0.49739612717314885,0.5341132688283006,0.4563659779739443,0.7692307692307693,0.49148099606815204,0.22709163346613545,0.5033112582781457,0.48725295756555254,452,454,1547,1505,0.49444163719050027,0.496007756647832,0.5344130309984756,0.4559330574285625,0.7682491066870852,0.49311926605504586,0.22611305652826413,0.4988962472406181,0.49192781341225966,0.45,1,905,2,3050,0.5002242223823121,0.770843860535624,0.6717878868830195,0.4363791167185792,0.7711757269279393,0.9993446920052425,0.3333333333333333,0.0011037527593818985,0.54,904,2,3037,15,0.5013536522209588,0.23218797372410308,0.09292185941238869,0.19139470333757455,0.8823529411764706,0.0049148099606815205,0.2293834052270997,0.9977924944812362,perm,35
446,460,1544,1508,0.49368367862556845,0.4931879793657544,0.5337771307629318,0.45440393123638045,0.766260162601626,0.4941022280471822,0.2241206030150754,0.4922737306843267,0.4969223669782634,443,463,1522,1530,0.49848408287013646,0.495136544197848,0.5383421158663403,0.4575722019760159,0.767686904164576,0.5013106159895151,0.22544529262086513,0.488962472406181,0.49481973967058107,0.52,831,75,2765,287,0.505627620147032,0.28246589186457804,0.21414953123379868,0.268650241238874,0.7928176795580111,0.09403669724770643,0.2310901001112347,0.9172185430463576,0.52,817,89,2715,337,0.5060927007658279,0.29156139464375946,0.23370900494440194,0.28098670041082285,0.7910798122065728,0.11041939711664482,0.2313137032842582,0.9017660044150111,perm,36
445,461,1517,1535,0.5002526528549772,0.4970594319506769,0.5399848352331431,0.45924121460478706,0.7690380761523046,0.502948885976409,0.22680937818552496,0.4911699779249448,0.48956497964639406,441,465,1509,1543,0.5012632642748863,0.4961625424214281,0.5409682214284632,0.45935247616833297,0.7684262948207171,0.505570117955439,0.22615384615384615,0.4867549668874172,0.4903743501167403,0.46,5,901,11,3041,0.5009572849128715,0.7695805962607377,0.6730301527011767,0.4402242517137404,0.7714358193810249,0.9963958060288336,0.3125,0.005518763796909493,0.53,874,32,2936,116,0.5013438876978582,0.2501263264274886,0.14074828318206303,0.22157654792196776,0.7837837837837838,0.03800786369593709,0.2293963254593176,0.9646799116997793,perm,37
450,456,1552,1500,0.4926730672056594,0.49408486889500314,0.5327624204069559,0.454266296346753,0.7668711656441718,0.49148099606815204,0.22477522477522477,0.4966887417218543,0.488179502313107,436,470,1548,1504,0.4901465386558868,0.4870139075740874,0.5305589773283762,0.4501089834590235,0.7619047619047619,0.4927916120576671,0.21975806451612903,0.48123620309050774,0.48640308240678853,0.47000000000000003,21,885,61,2991,0.5015959570534575,0.7609903991915109,0.6755360474517832,0.4529813886733177,0.771671826625387,0.9800131061598951,0.25609756097560976,0.023178807947019868,0.46,10,896,18,3034,0.5025698778205006,0.7690752905507833,0.6750553466131524,0.4452526134808566,0.7720101781170483,0.9941022280471822,0.35714285714285715,0.011037527593818985,perm,38
440,466,1521,1531,0.4979787771601819,0.49364474205746456,0.537896542777726,0.45669888873483533,0.7666499749624437,0.5016382699868939,0.22437531871494135,0.4856512141280353,0.491192400163176,448,458,1502,1550,0.504800404244568,0.5011724660700905,0.5442237659573392,0.463186855769976,0.7719123505976095,0.5078636959370905,0.22974358974358974,0.49448123620309054,0.49745055534821014,0.51,674,232,2269,783,0.5002412198854875,0.3681152097018696,0.37707779589497364,0.3676356211426903,0.7714285714285715,0.25655307994757537,0.22901800883452259,0.7439293598233996,0.51,659,247,2210,842,0.5016288671127969,0.37923193532086913,0.3934971584637974,0.37790206479862976,0.7731864095500459,0.2758846657929227,0.22969675845242243,0.7273730684326711,perm,39
433,473,1554,1498,0.48787266296109144,0.48437531644287823,0.5284460859602728,0.44789977166217565,0.7600202942668696,0.4908256880733945,0.21791645697030698,0.47792494481236203,0.47939034657547325,433,473,1545,1507,0.4901465386558868,0.4858497594310827,0.530595609535847,0.4496220030914491,0.7611111111111111,0.4937745740498034,0.21890798786653184,0.47792494481236203,0.4810443482940293,0.46,4,902,9,3043,0.5007330625305593,0.769833249115715,0.6726934142677867,0.4392532288437622,0.7713561470215463,0.997051114023591,0.3076923076923077,0.004415011037527594,0.54,902,4,3026,26,0.5020519964471601,0.23446184941889844,0.09843453485539438,0.1950310328875849,0.8666666666666667,0.00851900393184797,0.22963340122199594,0.9955849889624724,perm,40
436,470,1507,1545,0.5005053057099546,0.49373081452035217,0.5402974945049499,0.45795030342099613,0.7667493796526055,0.5062254259501966,0.22439526505404014,0.48123620309050774,0.49262633846296283,428,478,1494,1558,0.5017685699848409,0.4914455544657865,0.541522197524291,0.4575543976230507,0.7652259332023575,0.5104849279161205,0.222684703433923,0.47240618101545256,0.4912468283382373,0.46,7,899,13,3039,0.5017333836748746,0.7695805962607377,0.673950673527278,0.4423233437462342,0.7717115286947689,0.995740498034076,0.35,0.00772626931567329,0.54,903,3,3032,20,0.5016209108347148,0.23319858514401212,0.09542604054889695,0.1930357733653767,0.8695652173913043,0.00655307994757536,0.22947903430749683,0.9966887417218543,perm,41
461,445,1574,1478,0.48989388580090953,0.49655131510043715,0.529924044727511,0.4538348320999762,0.7685907436297452,0.4842726081258191,0.22653562653562653,0.5088300220750552,0.4969842089579012,471,435,1546,1506,0.4994946942900455,0.5066572348606494,0.5389288650751789,0.46275809054331896,0.7758887171561051,0.49344692005242463,0.23351512146752604,0.5198675496688742,0.4963692248270595,0.48,90,816,283,2769,0.5033058335430898,0.7223345123799899,0.6756277823534563,0.4875740438226103,0.7723849372384938,0.9072739187418086,0.24128686327077747,0.09933774834437085,0.5,471,435,1546,1506,0.5066572348606494,0.4994946942900455,0.5389288650751789,0.46275809054331896,0.7758887171561051,0.49344692005242463,0.23351512146752604,0.5198675496688742,perm,42
452,454,1495,1557,0.5075795856493178,0.5045267605796799,0.5467934243160921,0.465954905796498,0.7742416708105421,0.5101572739187418,0.23215202876219826,0.4988962472406181,0.5067357126944586,453,453,1479,1573,0.5118746841839312,0.507699868938401,0.5507963686900309,0.4693870753663567,0.7764067127344522,0.515399737876802,0.234472049689441,0.5,0.5129101461351295,0.51,692,214,2288,764,0.5070622817448263,0.3678625568468924,0.37389016374977635,0.36765330530542295,0.7811860940695297,0.2503276539973788,0.23221476510067113,0.7637969094922737,0.51,686,220,2251,801,0.5098126224181878,0.3756947953511875,0.38501059038762214,0.3751673131113106,0.7845249755142018,0.2624508519003932,0.23357167177391897,0.7571743929359823,perm,43
453,453,1530,1522,0.49898938858009095,0.49934469200524245,0.538707071628541,0.4595667301039599,0.7706329113924051,0.4986893840104849,0.22844175491679275,0.5,0.49558824380350597,444,462,1500,1552,0.5042950985346134,0.49929261454870544,0.54378174774711,0.4621455731709851,0.7706057596822244,0.508519003931848,0.22839506172839505,0.4900662251655629,0.49686739632969656,0.47000000000000003,31,875,61,2991,0.507114720850367,0.7635169277412834,0.6809882141094749,0.46341251453470683,0.7736678737713398,0.9800131061598951,0.33695652173913043,0.03421633554083885,0.47000000000000003,42,864,94,2958,0.5077790700702177,0.7579585649317837,0.6820849602856963,0.47062423876556186,0.7739403453689168,0.9692005242463958,0.3088235294117647,0.046357615894039736,perm,44
444,462,1546,1506,0.4926730672056594,0.49175657260899375,0.5328465461935963,0.45331491712707184,0.7652439024390244,0.49344692005242463,0.22311557788944725,0.4900662251655629,0.49793353759269066,438,468,1522,1530,0.49722081859525014,0.4923771622993933,0.5372035971504561,0.45579653568985645,0.7657657657657657,0.5013106159895151,0.22346938775510203,0.48344370860927155,0.49897562919693667,0.48,95,811,278,2774,0.5068843504349915,0.7248610409297626,0.678579303897101,0.49223670038473394,0.7737796373779637,0.9089121887287025,0.2546916890080429,0.10485651214128035,0.49,248,658,797,2255,0.5062952242079164,0.6323900960080849,0.6412022414976709,0.5051528586152866,0.7741160315825609,0.7388597640891219,0.23732057416267943,0.2737306843267108,perm,45
460,446,1544,1508,0.49722081859525014,0.5009142486814278,0.5369360479598183,0.4593141151580303,0.7717502558853634,0.4941022280471822,0.22954091816367264,0.5077262693156733,0.5046728667771867,470,436,1522,1530,0.5053057099545225,0.5100372064495037,0.544465788119557,0.4670831658892033,0.7782299084435402,0.5013106159895151,0.2359437751004016,0.5187637969094923,0.508508335286238,0.51,691,215,2310,742,0.5029062113939688,0.36205154118241534,0.3664032550145682,0.36194560447337487,0.7753396029258098,0.24311926605504589,0.23025658113962014,0.7626931567328918,0.5,470,436,1522,1530,0.5100372064495037,0.5053057099545225,0.544465788119557,0.4670831658892033,0.7782299084435402,0.5013106159895151,0.2359437751004016,0.5187637969094923,perm,46
454,452,1507,1545,0.5050530570995452,0.5036645893547893,0.5444083177159362,0.46435486815880345,0.7736604907361042,0.5062254259501966,0.23151453340132586,0.5011037527593819,0.502243308770133,441,465,1484,1568,0.5075795856493178,0.5002582173886627,0.546862465863057,0.46413325983883313,0.7712739793408756,0.5137614678899083,0.2290909090909091,0.4867549668874172,0.5029405680493231,0.48,84,822,249,2803,0.5055646932203831,0.7294087923193532,0.6784493310725729,0.48759592123733636,0.7732413793103449,0.9184141546526867,0.25225225225225223,0.09271523178807947,0.48,96,810,290,2762,0.5054703028304098,0.7220818595250126,0.677062683021791,0.49127200460657183,0.7732362821948489,0.9049803407601573,0.24870466321243523,0.10596026490066225,perm,47
473,433,1521,1531,0.5063163213744315,0.5118566625872659,0.5453831184651623,0.4683267337623055,0.7795315682281059,0.5016382699868939,0.23721163490471414,0.522075055187638,0.5075606340719652,475,431,1498,1554,0.5126326427488631,0.5167284363165037,0.5513253115693542,0.4735048173905596,0.7828715365239295,0.5091743119266054,0.240750126710593,0.5242825607064018,0.5070543254667442,0.5,473,433,1521,1531,0.5118566625872659,0.5063163213744315,0.5453831184651623,0.4683267337623055,0.7795315682281059,0.5016382699868939,0.23721163490471414,0.522075055187638,0.5,475,431,1498,1554,0.5167284363165037,0.5126326427488631,0.5513253115693542,0.4735048173905596,0.7828715365239295,0.5091743119266054,0.240750126710593,0.5242825607064018,perm,48
463,443,1568,1484,0.4919151086407276,0.4986380298519554,0.5318238905460131,0.45569567190713084,0.7701089776855216,0.48623853211009177,0.22796651895617923,0.5110375275938189,0.4992466851252318,466,440,1558,1494,0.49519959575543204,0.501931928977922,0.5349127806458145,0.4586833577703577,0.7724922440537746,0.4895150720838794,0.23023715415019763,0.5143487858719646,0.5050634477012144,0.51,697,209,2280,772,0.5111322796327961,0.37114704396159676,0.3773843184453459,0.370921164875995,0.7869520897043832,0.2529488859764089,0.23412831709774942,0.7693156732891833,0.52,822,84,2717,335,0.508524428666904,0.29231935320869123,0.23350399311648987,0.28144085705794986,0.7995226730310262,0.10976408912188729,0.23226900254309127,0.9072847682119205,perm,49
466,440,1515,1537,0.5060636685194543,0.5089764899215655,0.5452324884522982,0.46704059303287215,0.7774405665149215,0.5036041939711664,0.23523472993437658,0.5143487858719646,0.5104748017440162,457,449,1490,1562,0.5101061141990905,0.5081052774715816,0.5491187530779387,0.4686950037657309,0.7767279960218797,0.5117955439056356,0.2347200821777093,0.5044150110375276,0.5116221332083474,0.5,466,440,1515,1537,0.5089764899215655,0.5060636685194543,0.5452324884522982,0.46704059303287215,0.7774405665149215,0.5036041939711664,0.23523472993437658,0.5143487858719646,0.51,680,226,2219,833,0.5117438280981024,0.38226376958059627,0.39430579848261,0.3813393187918316,0.7865911237016053,0.27293577981651373,0.2345636426353915,0.7505518763796909,perm,50
473,433,1536,1516,0.5025265285497726,0.5093992576069252,0.541785085640208,0.46540352306897115,0.7778347870702924,0.4967234600262123,0.23544051767048282,0.522075055187638,0.5170582602079048,468,438,1520,1532,0.5053057099545225,0.5092611076875005,0.5444916753987775,0.46677163672653044,0.7776649746192893,0.5019659239842726,0.23541247484909456,0.5165562913907285,0.5165429103775905,0.51,699,207,2265,787,0.5146934373725187,0.3754421424962102,0.3826659119271706,0.3751332543961497,0.7917505030181087,0.2578636959370904,0.23582995951417005,0.7715231788079471,0.51,689,217,2239,813,0.5134341755415333,0.3794845881758464,0.389425593355772,0.3788749518542288,0.7893203883495146,0.2663826998689384,0.23531420765027322,0.760485651214128,perm,51
452,454,1510,1542,0.503789792824659,0.5020693555993392,0.5432407565206739,0.463068627646007,0.7725450901803608,0.5052424639580603,0.23037716615698267,0.4988962472406181,0.4957227772328933,432,474,1515,1537,0.4974734714502274,0.49021269301207326,0.5374921092687055,0.45499451391956613,0.7642963699651915,0.5036041939711664,0.2218798151001541,0.4768211920529801,0.4940497889416414,0.48,85,821,264,2788,0.5036591646197333,0.7258716523496715,0.676500640316106,0.4862848560718842,0.7725131615405929,0.9134993446920052,0.24355300859598855,0.09381898454746136,0.48,100,806,308,2744,0.5047289223727647,0.718544719555331,0.6758249098642429,0.49173512754079873,0.7729577464788733,0.8990825688073395,0.24509803921568626,0.11037527593818984,perm,52
437,469,1500,1552,0.5025265285497726,0.49542947989086883,0.5421782217230537,0.4596442415582998,0.7679366650173182,0.508519003931848,0.22560660815694372,0.48233995584988965,0.4980152702675335,433,473,1509,1543,0.49924204143506823,0.49174753138390054,0.5391384684290268,0.4564958696558268,0.7653769841269841,0.505570117955439,0.22296601441812564,0.47792494481236203,0.49520236431652676,0.51,690,216,2271,781,0.5087435879631639,0.3716523496715513,0.37915701388544004,0.3713200263413986,0.7833500501504513,0.2558977719528178,0.23302938196555217,0.7615894039735099,0.51,675,231,2232,820,0.5068546952166857,0.37771601819100553,0.38925680425985404,0.37687972934543684,0.780209324452902,0.2686762778505898,0.23219814241486067,0.7450331125827815,perm,53
466,440,1552,1500,0.4967155128852956,0.5029148909700584,0.5363603762371362,0.45985149426496896,0.7731958762886598,0.49148099606815204,0.2309217046580773,0.5143487858719646,0.5005370487705381,468,438,1544,1508,0.49924204143506823,0.5053292597189554,0.5387363747585091,0.4621045128126645,0.774922918807811,0.4941022280471822,0.23260437375745527,0.5165562913907285,0.5000571405425892,0.5,466,440,1552,1500,0.5029148909700584,0.4967155128852956,0.5363603762371362,0.45985149426496896,0.7731958762886598,0.49148099606815204,0.2309217046580773,0.5143487858719646,0.5,468,438,1544,1508,0.5053292597189554,0.49924204143506823,0.5387363747585091,0.4621045128126645,0.774922918807811,0.4941022280471822,0.23260437375745527,0.5165562913907285,perm,54
424,482,1541,1511,0.4888832743810005,0.4815381800086217,0.5295043326940082,0.4471881937518792,0.7581535373808329,0.4950851900393185,0.2157760814249364,0.46799116997792495,0.47950354271364054,426,480,1520,1532,0.4946942900454775,0.48608229974048067,0.5349381337699343,0.4518965100846611,0.7614314115308151,0.5019659239842726,0.21891058581706063,0.47019867549668876,0.48515774406244666,0.47000000000000003,23,883,61,2991,0.5026997098128394,0.7614957049014653,0.6766335145989726,0.4550833194783527,0.7720702116675271,0.9800131061598951,0.27380952380952384,0.025386313465783666,0.47000000000000003,26,880,79,2973,0.5014064529755033,0.7577059120768065,0.6757763505247222,0.45627467875097316,0.7716065403581625,0.9741153342070773,0.24761904761904763,0.02869757174392936,perm,55
423,483,1519,1533,0.494188984335523,0.4845904976000972,0.5344879988874428,0.45101146874418024,0.7604166666666666,0.5022935779816514,0.21781668383110195,0.46688741721854304,0.48218300018227106,430,476,1514,1538,0.49722081859525014,0.48927276725138075,0.5372709877761208,0.4544697709532418,0.7636544190665343,0.5039318479685452,0.22119341563786007,0.4746136865342163,0.48478976620115205,0.52,836,70,2797,255,0.5031445380874265,0.275644264780192,0.20077183451177072,0.259692346193484,0.7846153846153846,0.08355176933158584,0.23011285439031104,0.9227373068432672,0.52,824,82,2761,291,0.5024197934839529,0.2817079332996463,0.21502766147711058,0.26844157089523735,0.7801608579088471,0.0953473132372215,0.2298465829846583,0.9094922737306843,perm,56
442,464,1560,1492,0.48863062152602327,0.48835924186796054,0.529039411804621,0.4499178206204324,0.7627811860940695,0.4888597640891219,0.22077922077922077,0.4878587196467991,0.48744969462358123,441,465,1511,1541,0.5007579585649318,0.4958348884240493,0.5404949031411707,0.45896958472758687,0.7681954137587238,0.5049148099606815,0.22592213114754098,0.4867549668874172,0.4888122072451315,0.54,903,3,3041,11,0.5001464678465104,0.23092470944921678,0.09077003304741682,0.18977330347475807,0.7857142857142857,0.0036041939711664484,0.2289553752535497,0.9966887417218543,0.54,901,5,3034,18,0.5001895040779542,0.23218797372410308,0.09423385081650672,0.19197222907986156,0.782608695652174,0.005897771952817824,0.2289707750952986,0.9944812362030905,perm,57
440,466,1541,1511,0.4929257200606367,0.49036820208367693,0.5331363704980883,0.4528646906480687,0.7642893272635306,0.4950851900393185,0.2221100454316002,0.4856512141280353,0.4864490118302622,432,474,1508,1544,0.49924204143506823,0.491359482002899,0.5391454809017634,0.4563284779080228,0.7651139742319127,0.5058977719528178,0.22268041237113403,0.4768211920529801,0.4836910765278224,0.45,3,903,2,3050,0.501327975141694,0.7713491662455786,0.6729835045071465,0.4386963678915249,0.7715658993169745,0.9993446920052425,0.6,0.0033112582781456954,0.47000000000000003,30,876,92,2960,0.5014842075113052,0.7554320363820111,0.6760911592537179,0.45891574813469094,0.7716371220020855,0.9698558322411533,0.2459016393442623,0.033112582781456956,perm,58
457,449,1556,1496,0.4934310257705912,0.4972926955580823,0.5333756473428741,0.4559400936896499,0.7691516709511568,0.49017038007863695,0.22702434177844014,0.5044150110375276,0.4916639904640391,462,444,1545,1507,0.4974734714502274,0.5018541744421203,0.5371461583832305,0.4598186505192662,0.7724243977447462,0.4937745740498034,0.23019431988041852,0.5099337748344371,0.4922502234990843,0.52,830,76,2790,262,0.5009800688001065,0.27589691763516927,0.20314501972993804,0.2606710230109352,0.7751479289940828,0.08584534731323722,0.2292817679558011,0.9161147902869757,0.5,462,444,1545,1507,0.5018541744421203,0.4974734714502274,0.5371461583832305,0.4598186505192662,0.7724243977447462,0.4937745740498034,0.23019431988041852,0.5099337748344371,perm,59
445,461,1487,1565,0.5078322385042952,0.5019742419113584,0.5470762558013355,0.4649927654315026,0.7724580454096742,0.512778505897772,0.2303312629399586,0.4911699779249448,0.5068091274422157,432,474,1483,1569,0.5055583628094997,0.4954551569701336,0.5450240248207208,0.46108615497326755,0.7679882525697503,0.5140891218872871,0.2255874673629243,0.4768211920529801,0.504566903619094,0.49,241,665,735,2317,0.5125893634688214,0.6462860030318343,0.6508124007384375,0.5120459796188583,0.7769953051643192,0.7591743119266054,0.24692622950819673,0.26600441501103755,0.49,239,667,778,2274,0.5044410497657961,0.6349166245578575,0.642072386559422,0.5037276545291747,0.773206392383543,0.7450851900393185,0.23500491642084562,0.26379690949227375,perm,60
457,449,1560,1492,0.4924204143506822,0.49663738756332476,0.5324119585744749,0.45516456532131644,0.7686759402369913,0.4888597640891219,0.22657411998016858,0.5044150110375276,0.5017518277740648,463,443,1551,1501,0.4962102071753411,0.5014230888296749,0.5359276424856997,0.4590019961174419,0.772119341563786,0.4918086500655308,0.22989076464746772,0.5110375275938189,0.5048578502425941,0.51,695,211,2311,741,0.5049498899140433,0.36280949974734716,0.3667391464250819,0.3627234217725015,0.7783613445378151,0.2427916120576671,0.23120425815036594,0.7671081677704195,0.51,682,224,2264,788,0.5054753659164619,0.37139969681657403,0.38008271361276125,0.3709485204536349,0.7786561264822134,0.2581913499344692,0.23150033944331297,0.7527593818984547,perm,61
480,426,1494,1558,0.5149065184436584,0.5201431262097159,0.5534133019420355,0.4760391845379931,0.7852822580645161,0.5104849279161205,0.24316109422492402,0.5298013245033113,0.5103558192217892,448,458,1480,1572,0.5103587670540677,0.504776660041257,0.5494123319378574,0.46740748825819717,0.774384236453202,0.5150720838794234,0.23236514522821577,0.49448123620309054,0.5104006636982517,0.5,480,426,1494,1558,0.5201431262097159,0.5149065184436584,0.5534133019420355,0.4760391845379931,0.7852822580645161,0.5104849279161205,0.24316109422492402,0.5298013245033113,0.51,674,232,2224,828,0.5076134348265098,0.3794845881758464,0.3916539838876146,0.3785437814792539,0.7811320754716982,0.2712975098296199,0.23257418909592822,0.7439293598233996,perm,62
450,456,1548,1504,0.49368367862556845,0.4947401768897607,0.5337221512897754,0.4550384861456471,0.7673469387755102,0.4927916120576671,0.22522522522522523,0.4966887417218543,0.4970746212088335,443,463,1541,1511,0.49368367862556845,0.49202383122274973,0.5338157535015193,0.45392388644791026,0.7654508611955421,0.4950851900393185,0.22328629032258066,0.488962472406181,0.503193179878428,0.52,849,57,2788,264,0.5117933740116133,0.2812026275896918,0.20626068108041978,0.2651495193114332,0.822429906542056,0.08650065530799476,0.23343414902392082,0.9370860927152318,0.52,828,78,2728,324,0.5100335899594663,0.29105608893380497,0.22961818535401568,0.2793712951963658,0.8059701492537313,0.10615989515072084,0.23284589426321708,0.9139072847682119,perm,63
449,457,1548,1504,0.4934310257705912,0.49418830051006973,0.5334965709702214,0.4546875333914805,0.7669556348801632,0.4927916120576671,0.22483725588382575,0.4955849889624724,0.4964124418830051,449,457,1531,1521,0.49772612430520463,0.4969733594877893,0.537562089577737,0.4579643414633474,0.768958543983822,0.4983617300131062,0.22676767676767676,0.4955849889624724,0.49570324818669187,0.51,688,218,2288,764,0.5048547762260625,0.36685194542698335,0.3732125411021158,0.36661841631040837,0.7780040733197556,0.2503276539973788,0.23118279569892472,0.7593818984547461,0.48,100,806,319,2733,0.5029268253871814,0.7157655381505811,0.6740316004905796,0.4901280476807997,0.7722520486012998,0.895478374836173,0.2386634844868735,0.11037527593818984,perm,64
465,441,1548,1504,0.4974734714502274,0.5030183225851249,0.537099332950113,0.46028171887716385,0.7732647814910025,0.4927916120576671,0.23099850968703428,0.5132450331125827,0.5012162255995417,461,445,1501,1551,0.5083375442142496,0.5085106860047622,0.5474269410332137,0.46798958727043255,0.7770541082164328,0.5081913499344692,0.23496432212028542,0.5088300220750552,0.5046898642803619,0.5,465,441,1548,1504,0.5030183225851249,0.4974734714502274,0.537099332950113,0.46028171887716385,0.7732647814910025,0.4927916120576671,0.23099850968703428,0.5132450331125827,0.5,461,445,1501,1551,0.5085106860047622,0.5083375442142496,0.5474269410332137,0.46798958727043255,0.7770541082164328,0.5081913499344692,0.23496432212028542,0.5088300220750552,perm,65
452,454,1541,1511,0.4959575543203638,0.4969907186399683,0.5358508850966239,0.45709183464045633,0.7689567430025446,0.4950851900393185,0.22679377822378324,0.4988962472406181,0.5075942674293121,450,456,1525,1527,0.4994946942900455,0.49850819785961653,0.5392192785716703,0.45947282593521843,0.7700453857791225,0.5003276539973788,0.22784810126582278,0.4966887417218543,0.5024725942384973,0.49,246,660,756,2296,0.5119083783947992,0.6422435573521981,0.6483854788776107,0.5110879414449497,0.7767253044654939,0.7522935779816514,0.24550898203592814,0.271523178807947,0.48,103,803,308,2744,0.5063845515118375,0.7193026781202627,0.677079787142813,0.49402862747087956,0.7736115026783197,0.8990825688073395,0.25060827250608275,0.11368653421633554,perm,66
447,459,1516,1536,0.501010611419909,0.49832701170874816,0.5406776998324734,0.46014262723704946,0.7699248120300752,0.5032765399737876,0.22771268466632705,0.49337748344370863,0.4969993982160578,444,462,1498,1554,0.504800404244568,0.4996202685460842,0.5442539849247692,0.462528710658638,0.7708333333333334,0.5091743119266054,0.2286302780638517,0.4900662251655629,0.498686671642957,0.47000000000000003,21,885,56,2996,0.5024150920469044,0.7622536634663972,0.6762175831847754,0.4534993343496002,0.7719659881473847,0.981651376146789,0.2727272727272727,0.023178807947019868,0.49,245,661,800,2252,0.5041481140727754,0.6308741788782213,0.6397226631120942,0.5031122518466898,0.7730861654651562,0.7378768020969856,0.23444976076555024,0.2704194260485651,perm,67
460,446,1504,1548,0.5073269327943406,0.5074673286290031,0.5464870733239562,0.4670563913045279,0.7763289869608826,0.5072083879423329,0.23421588594704684,0.5077262693156733,0.5038287780024824,438,468,1491,1561,0.5050530570995452,0.4974557992587642,0.5445271153776887,0.46172034209822044,0.7693445046821095,0.5114678899082569,0.22706065318818042,0.48344370860927155,0.5009319694826104,0.5,460,446,1504,1548,0.5074673286290031,0.5073269327943406,0.5464870733239562,0.4670563913045279,0.7763289869608826,0.5072083879423329,0.23421588594704684,0.5077262693156733,0.49,245,661,787,2265,0.5062778650557374,0.6341586659929257,0.6421958702043324,0.5053082492703724,0.7740943267259057,0.7421363040629095,0.2374031007751938,0.2704194260485651,perm,68
460,446,1561,1491,0.4929257200606367,0.49812918970370823,0.5328437306383658,0.45601498561611764,0.769747031491998,0.48853211009174313,0.22761009401286492,0.5077262693156733,0.4943007733502296,447,459,1535,1517,0.4962102071753411,0.49521429873364986,0.536154336138665,0.45648881499062316,0.7677125506072875,0.4970511140235911,0.2255297679112008,0.49337748344370863,0.4911585859813273,0.51,681,225,2287,765,0.5011554685669152,0.36533602829711975,0.3723563314543606,0.365050041165593,0.7727272727272727,0.25065530799475755,0.22944743935309972,0.7516556291390728,0.45,3,903,4,3048,0.5010003211443153,0.770843860535624,0.6727315322473637,0.4385279098818391,0.7714502657555049,0.9986893840104849,0.42857142857142855,0.0033112582781456954,perm,69
456,450,1475,1577,0.5136432541687721,0.5100108060722315,0.5524267429264659,0.47122736061035775,0.7779970399605328,0.5167103538663171,0.23614707405489382,0.5033112582781457,0.5051657943692697,450,456,1453,1599,0.5176856998484083,0.5103037417652522,0.55620050707358,0.4732990263261191,0.7781021897810219,0.5239187418086501,0.23646873357856016,0.4966887417218543,0.5089179027829613,0.5,456,450,1475,1577,0.5100108060722315,0.5136432541687721,0.5524267429264659,0.47122736061035775,0.7779970399605328,0.5167103538663171,0.23614707405489382,0.5033112582781457,0.5,450,456,1453,1599,0.5103037417652522,0.5176856998484083,0.55620050707358,0.4732990263261191,0.7781021897810219,0.5239187418086501,0.23646873357856016,0.4966887417218543,perm,70
