ShankID,ContactID,X_manual,Y_manual,Z_manual,X_aligned_to_brightest_voxel,Y_aligned_to_brightest_voxel,Z_aligned_to_brightest_voxel,labels_within_distance,labels_isosurface,labels_majority,ch_name_bci2000_format,Norm_X,Norm_Y,Norm_Z,SubjectID
C_MFG_ALNS_PIRIFC,16,42.2805,12.2201,39.0471,42.007859088075,12.3216689602595,38.6437000123939,"Right-Cerebral-White-Matter,ctx-rh-rostralmiddlefrontal","ctx-rh-rostralmiddlefrontal","ctx-rh-rostralmiddlefrontal",C16,42.007859088075,12.3216689602595,38.6437000123939,BJH025
D_SUBCE_DLNS,1,27.1392,-24.0187,10.8782,27.3439361644712,-23.9627600650239,11.1890991892412,"Right-Cerebral-White-Matter,ctx-rh-insula","Right-Cerebral-White-Matter","Right-Cerebral-White-Matter",D1,27.3439361644712,-23.9627600650239,11.1890991892412,BJH025
D_SUBCE_DLNS,2,29.665,-23.338,12.2788,29.7020371023027,-23.5036305599327,12.0286111326948,"Right-Cerebral-White-Matter,ctx-rh-insula","ctx-rh-insula","ctx-rh-insula",D2,29.7020371023027,-23.5036305599327,12.0286111326948,BJH025
D_SUBCE_DLNS,3,32.8668,-22.2324,13.8734,32.9424135979885,-21.9386052019739,13.5378944732665,"ctx-rh-postcentral,ctx-rh-insula","ctx-rh-insula","ctx-rh-insula",D3,32.9424135979885,-21.9386052019739,13.5378944732665,BJH025
D_SUBCE_DLNS,4,35.7355,-20.538,14.6452,35.8236986859724,-20.8224637704476,14.8373701879241,"ctx-rh-postcentral,ctx-rh-precentral,ctx-rh-insula","ctx-rh-postcentral","ctx-rh-postcentral",D4,35.8236986859724,-20.8224637704476,14.8373701879241,BJH025
D_SUBCE_DLNS,5,38.7602,-19.7241,16.1029,38.9171295279798,-19.7188814638764,16.3192800735293,"Right-Cerebral-White-Matter,ctx-rh-precentral","ctx-rh-precentral","ctx-rh-precentral",D5,38.9171295279798,-19.7188814638764,16.3192800735293,BJH025
D_SUBCE_DLNS,6,41.9556,-18.767,17.6269,41.8463672011027,-18.6832824013371,17.3886572270301,"Right-Cerebral-White-Matter,ctx-rh-precentral","Right-Cerebral-White-Matter","Right-Cerebral-White-Matter",D6,41.8463672011027,-18.6832824013371,17.3886572270301,BJH025
D_SUBCE_DLNS,7,44.9933,-17.6564,19.226,45.1459372236415,-17.5881862904342,18.8257483585365,"Right-Cerebral-White-Matter","Right-Cerebral-White-Matter","Right-Cerebral-White-Matter",D7,45.1459372236415,-17.5881862904342,18.8257483585365,BJH025
D_SUBCE_DLNS,8,47.849,-16.2586,19.8564,47.8731129300745,-16.4739091107098,20.0116095131395,"Right-Cerebral-White-Matter,ctx-rh-precentral","Right-Cerebral-White-Matter","Right-Cerebral-White-Matter",D8,47.8731129300745,-16.4739091107098,20.0116095131395,BJH025
D_SUBCE_DLNS,9,51.215,-15.1582,21.4465,51.2447798998271,-15.1167807068463,21.7257270877779,"Right-Cerebral-White-Matter,ctx-rh-precentral","Right-Cerebral-White-Matter","Right-Cerebral-White-Matter",D9,51.2447798998271,-15.1167807068463,21.7257270877779,BJH025
D_SUBCE_DLNS,10,53.9114,-14.3342,22.9133,54.171450371351,-14.1640705278096,22.7937836077713,"Right-Cerebral-White-Matter,ctx-rh-precentral","ctx-rh-precentral","ctx-rh-precentral",D10,54.171450371351,-14.1640705278096,22.7937836077713,BJH025
E_MTG_SUPTPOLE,1,16.1016,3.03355,-20.4,16.321107672945,3.04216823475288,-20.1100873126835,"ctx-rh-temporalpole","ctx-rh-temporalpole","ctx-rh-temporalpole",E1,16.321107672945,3.04216823475288,-20.1100873126835,BJH025
E_MTG_SUPTPOLE,2,18.7589,2.96722,-19.3573,18.936269283782,2.93457903480869,-18.8946657037201,"ctx-rh-temporalpole","ctx-rh-temporalpole","ctx-rh-temporalpole",E2,18.936269283782,2.93457903480869,-18.8946657037201,BJH025
E_MTG_SUPTPOLE,3,22.0777,2.30184,-17.5007,22.2031700170289,2.60489659735205,-17.7551232212527,"Right-Cerebral-White-Matter,ctx-rh-temporalpole","ctx-rh-temporalpole","ctx-rh-temporalpole",E3,22.2031700170289,2.60489659735205,-17.7551232212527,BJH025
E_MTG_SUPTPOLE,4,25.0568,2.07701,-16.5376,25.0673224658164,2.19578614709033,-16.7631346656214,"Right-Cerebral-White-Matter,ctx-rh-temporalpole","ctx-rh-temporalpole","ctx-rh-temporalpole",E4,25.0673224658164,2.19578614709033,-16.7631346656214,BJH025
E_MTG_SUPTPOLE,5,28.5283,1.83694,-15.5881,28.5301944610432,1.79686418380088,-15.2769524576834,"Right-Cerebral-White-Matter,ctx-rh-temporalpole","ctx-rh-temporalpole","Right-Cerebral-White-Matter",E5,28.5301944610432,1.79686418380088,-15.2769524576834,BJH025
E_MTG_SUPTPOLE,6,31.5139,1.76048,-14.5544,31.6988408555431,1.35315226412222,-14.1524080222762,"Right-Cerebral-White-Matter,ctx-rh-superiortemporal,ctx-rh-temporalpole","Right-Cerebral-White-Matter","Right-Cerebral-White-Matter",E6,31.6988408555431,1.35315226412222,-14.1524080222762,BJH025
E_MTG_SUPTPOLE,7,34.8262,0.946709,-12.7684,34.7736290461116,0.944179650891343,-13.0483299091935,"Right-Cerebral-White-Matter,ctx-rh-middletemporal,ctx-rh-superiortemporal","ctx-rh-superiortemporal","ctx-rh-superiortemporal",E7,34.7736290461116,0.944179650891343,-13.0483299091935,BJH025
E_MTG_SUPTPOLE,8,38.1336,0.711731,-11.8144,38.2734804885875,0.480382847428842,-11.5171483829984,"ctx-rh-middletemporal,ctx-rh-superiortemporal","ctx-rh-superiortemporal","ctx-rh-superiortemporal",E8,38.2734804885875,0.480382847428842,-11.5171483829984,BJH025
