subject,task,ch_name_bci2000_format,overall_significance,overall_auc,overall_p,cluster_separativity,cluster1_corr,cluster2_corr,cluster_separativity_bl_control,cluster1_corr_bl_control,cluster2_corr_bl_control,n_weak_corr_trials,n_weak_corr_trials_bl_control,all_var_azimuth_elevation_angle,all_cluster_4_12_hz_plv_pre_pre_pre_pre,all_cluster_4_12_hz_plv_pre_pre_pre,all_cluster_4_12_hz_plv_pre_pre,all_cluster_4_12_hz_plv_pre,all_cluster_4_12_hz_plv_during,all_cluster_4_12_hz_plv_post,cluster1_peak_freq,cluster1_oscillation_amp,cluster1_4_12_hz_pow_pre_pre_pre_pre,cluster1_4_12_hz_pow_pre_pre_pre,cluster1_4_12_hz_pow_pre_pre,cluster1_4_12_hz_pow_pre,cluster1_4_12_hz_pow_during,cluster1_4_12_hz_pow_post,cluster1_no_erp_phase_pre_pre_pre_pre_pre,cluster1_no_erp_phase_pre_pre_pre_pre,cluster1_no_erp_phase_pre_pre_pre,cluster1_no_erp_phase_pre_pre,cluster1_no_erp_phase_pre,cluster1_4_12_hz_phase_pre_pre_pre_pre,cluster1_4_12_hz_phase_pre_pre_pre,cluster1_4_12_hz_phase_pre_pre,cluster1_4_12_hz_phase_pre,cluster1_4_12_hz_phase_during,cluster1_4_12_hz_phase_post,cluster1_4_12_hz_plv_all,cluster1_4_12_hz_plv_pre_pre_pre_pre,cluster1_4_12_hz_plv_pre_pre_pre,cluster1_4_12_hz_plv_pre_pre,cluster1_4_12_hz_plv_pre,cluster1_4_12_hz_plv_during,cluster1_4_12_hz_plv_post,cluster2_peak_freq,cluster2_oscillation_amp,cluster2_4_12_hz_pow_pre_pre_pre_pre,cluster2_4_12_hz_pow_pre_pre_pre,cluster2_4_12_hz_pow_pre_pre,cluster2_4_12_hz_pow_pre,cluster2_4_12_hz_pow_during,cluster2_4_12_hz_pow_post,cluster2_no_erp_phase_pre_pre_pre_pre_pre,cluster2_no_erp_phase_pre_pre_pre_pre,cluster2_no_erp_phase_pre_pre_pre,cluster2_no_erp_phase_pre_pre,cluster2_no_erp_phase_pre,cluster2_4_12_hz_phase_pre_pre_pre_pre,cluster2_4_12_hz_phase_pre_pre_pre,cluster2_4_12_hz_phase_pre_pre,cluster2_4_12_hz_phase_pre,cluster2_4_12_hz_phase_during,cluster2_4_12_hz_phase_post,cluster2_4_12_hz_plv_all,cluster2_4_12_hz_plv_pre_pre_pre_pre,cluster2_4_12_hz_plv_pre_pre_pre,cluster2_4_12_hz_plv_pre_pre,cluster2_4_12_hz_plv_pre,cluster2_4_12_hz_plv_during,cluster2_4_12_hz_plv_post,cluster1_significance,cluster1_auc,cluster1_p,cluster1_auc_bl_control,cluster1_p_bl_control,cluster1_latency,cluster1_amp,cluster1_amp_time,cluster1_polarity,cluster1_peak_to_trough,cluster1_trough_time,cluster2_significance,cluster2_auc,cluster2_p,cluster2_auc_bl_control,cluster2_p_bl_control,cluster2_latency,cluster2_amp,cluster2_amp_time,cluster2_polarity,cluster2_peak_to_trough,cluster2_trough_time,cluster1_mean_dir_azimuth,cluster1_mean_dir_elevation,cluster1_mean_azimuth_elevation_angle,cluster1_var_azimuth_elevation_angle,cluster1_mean_dir_x_screen_coord,cluster1_mean_dir_y_screen_coord,cluster2_mean_dir_azimuth,cluster2_mean_dir_elevation,cluster2_mean_azimuth_elevation_angle,cluster2_var_azimuth_elevation_angle,cluster2_mean_dir_x_screen_coord,cluster2_mean_dir_y_screen_coord,re_ref_vector_x_norm,re_ref_vector_y_norm,re_ref_vector_z_norm,contact_x_norm,contact_y_norm,contact_z_norm,left_eye_x_norm,left_eye_y_norm,left_eye_z_norm,right_eye_x_norm,right_eye_y_norm,right_eye_z_norm,valid_side,contact_side,contact_dist_to_left_eye,contact_dist_to_right_eye,shank_ref,weak_mean_dir_azimuth,weak_mean_dir_elevation
BJH026,BLAES_study_2,GR10,0,0.50088391010858,0.486537176255279,0.675032704497089,0.369459338926143,0.309476852748641,0.375095784397755,0.251630425835842,0.133816943368514,0,0,0.972399995860247,0.0692216678305759,0.0476864988898871,0.0367451942905473,0.0277289750972548,0.0366593023270558,0.0111040157723181,8.7890625,6.01324440941605,-1.00476111802988,0.137248755864255,0.0702217854586761,-0.110881928753006,-0.0566491928011354,0.234140701218318,1.41553147068954,1.66179631930747,-1.65721776433652,0.478456670273737,-2.99025700918858,1.29781919364275,0.83394741894509,-2.46969919307561,0.682965115616757,2.61947542281205,-0.551287099871242,0.201503774009735,0.0896049270845947,0.189138033170999,0.306588134690287,0.397678819495472,0.395746516601459,0.318604885539195,8.7890625,5.67673434250914,-1.22303653400094,0.0835325670924043,-0.148472134675752,0.120335868302033,0.721936874357456,1.90856796271523,1.04036387235533,2.79834312308135,-0.221310468168307,2.905014643897,0.108225114607681,2.35378185025023,-2.63080499191482,0.67550077304553,-2.36698535663544,-0.246400643726044,2.96650832256231,0.160365359632338,0.0618123776259904,0.135937074594512,0.240460257333361,0.323506941540808,0.328886777796156,0.249522853646112,1,0.741931942556714,0,0.633066170200349,0,-0.00300000000000011,-0.779796879093871,0.0314999999999999,Negative,-1.17021809573844,-0.00700000000000012,1,0.69830728326845,0,0.562001081961616,8.11186265584088e-183,0.00150000000000006,0.746582015344474,0.04,Positive,1.10585288008767,-0.00349999999999984,-0.126095354487315,-0.125531533913544,141.567556267205,0.942770824811234,1.36487643744238,1.45511022223604,0.108681067101443,0.0875972351541039,-23.2792392159046,0.905141780641458,-1.20266501419194,-0.952188512294583,0.970644003283162,-0.209003743162596,-0.119027955684625,44.1354895271208,-18.1201630263186,-8.39717699767592,-29.84,49.21,-9.67,35.51,45.8,-9.67,right,right,104.512838484436,66.4558992568414,2,NaN,NaN
BJH026,BLAES_study_2,GR11,0,0.498832735358486,0.358154230610358,0.649555870606237,0.370367741554217,0.280456412831989,0.466896756368345,0.332107325108119,0.154192942483294,0,0,0.972399995860247,0.065486190236501,0.0686810544054107,0.0730546710658334,0.0307217323931902,0.0163396017035051,0.00913284838906318,9.27734375,3.09443931620579,-0.380366630231929,0.0683519384436094,0.302133011988302,0.937292179975943,1.30511066275651,1.66836991615342,0.277267176324482,2.34472998908735,-0.430379072387756,2.87697170011102,-0.0541616342855936,3.06772826197285,-2.59293642818724,0.709548171517121,-2.33448691030543,-0.497012529763292,2.72628906646358,0.146860732417831,0.0534580138710228,0.190642386195883,0.293948022522858,0.318427833518785,0.299941345376997,0.249073447739845,9.27734375,2.6533609149819,-0.533232238016832,0.0418030360409388,-0.178676795726886,-0.290531043145391,0.0143132229633021,1.08374282047246,2.36250316770252,1.75737147257186,-1.64371034657592,0.892262381784984,-2.66030147383887,1.4629290120096,1.10428668484026,-2.03967431791596,0.873461822617928,2.55179611213338,-0.677040218038743,0.170379963313601,0.113179100457756,0.199562269042261,0.239855925387156,0.287358524424907,0.292557678865307,0.233532804166945,1,0.740157661198143,0,0.692052067329378,0,0,0.740678889049021,0.0310000000000001,Positive,1.1276053791868,-0.00450000000000017,1,0.684434832759728,0,0.588300500825187,0,-0.00249999999999995,-0.892071046325758,0.0274999999999999,Negative,-1.02098387067927,-0.00450000000000017,-0.0950750515270205,-0.227963262226649,-112.649843154066,0.958762791183842,1.01337317589458,2.56567376881656,0.093563132276562,0.196651863341412,21.9752121539158,0.926873473800792,-1.02580545343282,-2.14033450601742,0.968567306160912,-0.239238100783332,-0.0681359271587244,47.5362073430154,-19.0366242579411,-8.98860140310132,-29.84,49.21,-9.67,35.51,45.8,-9.67,right,right,107.808608656968,68.1184386249798,2,NaN,NaN
BJH026,BLAES_study_2,GR12,0,0.499356253759081,0.612318682831311,0.814925483949957,0.401585563089968,0.411365800473853,0.432335541428683,0.375504971726045,0.0991851901895569,0,0,0.972399995860247,0.0386027318517371,0.041808704152164,0.0234290321172253,0.00097980639231893,0.0157378349841537,0.010374854599022,9.27734375,6.61101693840376,-0.648347683850604,0.121153299629823,0.0802865607793177,-0.0970385681978187,-0.346742632618707,-0.331519608233324,-1.54341894341527,-1.72976573506738,2.43397803154198,-2.89700915827968,-0.0929534772305544,-1.32245197721152,-2.37671741434224,0.403927767975366,-2.8219982037344,-0.292592501222263,2.89830079752875,0.173764417174427,0.0355709737081744,0.10199344521004,0.234251571714183,0.31687202777769,0.333374530943056,0.284697745874239,9.27734375,6.75702580350779,-0.51618622582312,-0.0264068308080516,-0.283005839276901,-0.163388388659879,0.0850831891185523,0.550341369487571,-3.07754148811598,-1.24368177727286,2.61518316312819,-0.389453322109423,2.87878396404652,-0.424069779049376,0.277622273153198,-2.81359464667523,0.436386767451723,2.88171520252561,-0.22859026740849,0.151788426354295,0.046079648199976,0.147809849099659,0.224048878370761,0.318630422104529,0.33200439111658,0.282195460765124,1,0.751559651203232,0,0.660787198754755,0,-0.00800000000000001,0.985981411106592,0.0345,Positive,1.34945288197673,-0.0110000000000001,1,0.75529673711127,0,0.54720739432354,2.15641294194508e-140,-0.00599999999999978,-0.912154044305667,0.0335000000000001,Negative,-1.34448629803231,-0.0105,-0.160268397051062,-0.00757099313616659,102.855254946681,0.95554537042342,1.75302109346254,0.125802314463451,0.166010867895633,-0.0106601558979036,-39.0092253698118,0.916692725705366,-1.84418224210588,0.15454436740664,0.98598014873418,-0.162402207102868,-0.0383232231191624,50.8207364934803,-19.7699000926187,-8.86040706644097,-29.84,49.21,-9.67,35.51,45.8,-9.67,right,right,110.863029981186,69.6886560275974,2,NaN,NaN
BJH026,BLAES_study_2,GR13,0,0.498594409359563,0.268509475409788,0.585623963631689,0.375501669047391,0.220084954390074,0.362736311298342,0.201763559296965,0.16102951190794,0,0,0.972399995860247,0.0364783777959327,0.0373962213858538,0.0318937987505369,0.0303567499185534,0.030881769932893,0.0338547251597409,9.27734375,2.93401119619854,-0.612667784738515,0.242642195714562,0.331310275371552,0.872524354585002,1.5922601638661,2.15913261839062,0.00312172588265535,-0.0801038981295316,2.89510272366773,-0.180283571127575,2.95646934724726,0.249269847976008,0.396333189696969,-2.69821643129887,0.577723520719747,2.77272079486324,-0.321524525300131,0.153615555974056,0.102917859057349,0.163329108567841,0.241026036095443,0.285023458914134,0.29822811517182,0.215076533284252,9.27734375,1.86652500110523,-0.431367076976041,0.0778263641158662,-0.448455544903683,-1.07050677460537,-1.25194666311137,-0.783116044472783,-1.26317367535311,-1.6828355335137,1.16097647190463,-2.47232545648254,0.410881050741512,-1.77211262158328,-2.06048146491465,0.988328089895805,-2.13987790081777,-0.495086623329406,2.66655330081996,0.138835425018116,0.0771586363602085,0.155807436571427,0.199991129371666,0.256231034108435,0.262817641767364,0.222811648629163,1,0.761494194425345,0,0.622415666455904,0,0.00499999999999989,-0.858687444512636,0.0419999999999998,Negative,-1.42966936827197,0.00249999999999995,1,0.655526923247553,0,0.597434457420342,0,0.00950000000000006,0.773212685501409,0.0369999999999999,Positive,0.998834370520878,0.00749999999999984,-0.165311744045385,-0.238642808540023,-87.2402733949274,0.95038423690637,1.79237945636334,2.66676512883114,0.128235720871124,0.163706432422133,32.8675038568409,0.945257007803294,-1.41548405944912,-1.7621978586506,0.989427112436391,-0.122792097481091,-0.07717570843199,54.8600026570144,-20.2550355209415,-9.2571646748045,-29.84,49.21,-9.67,35.51,45.8,-9.67,right,right,114.401267313643,71.3972966815885,2,NaN,NaN
BJH026,BLAES_study_2,GR14,1,0.488857904322176,1.76738251457865e-18,0.439385348356129,0.253528278520955,0.195513581179036,0.639152125564556,0.400435997493945,0.247729978378052,0,0,0.972399995860247,0.0281633132253908,0.0399582058250766,0.0431006780245677,0.0419330405826877,0.037136849780737,0.0324783957720785,9.27734375,1.89900319873555,-0.589662562255247,0.0700456542984115,-0.244772727572965,-0.275336048086305,-0.152134138980881,0.432191272357578,0.633284322411612,2.60580652747992,-0.45779826562894,2.58735766928478,-0.528931244151681,-2.15415655595573,-2.52196991403645,0.756404239081665,-2.17890342926312,-0.811913864190258,2.45489993208567,0.146310312650173,0.0512831167997632,0.159772023249806,0.26136657408813,0.290678932440485,0.285225966325515,0.256385567626489,9.27734375,1.5230900717459,-0.450043061532103,0.0455177643515174,-0.368228355900671,-0.443239482363475,-0.0172643987818926,1.08280509744378,1.11266862579674,-0.81131520312222,1.69262312960045,-1.39522985738899,1.62610990706773,2.70675052649415,-0.117411292661337,-2.93454229109464,0.576598049142945,2.86281872207344,-0.371612166117307,0.0902610988331622,0.0196900090057934,0.0703219048977273,0.145440350195302,0.165742911023644,0.175708780668535,0.181317437610176,1,0.667656135360985,0,0.815258406126492,0,0.00249999999999995,0.827430294767745,0.024,Positive,0.847070505269983,-0.00150000000000006,1,0.5821847631034,1.01073122004094e-269,0.689343360312864,0,-0.00300000000000011,-1.30388279127608,0.0345,Negative,-0.977502203164552,-0.00499999999999989,0.171445430799878,0.223287392950103,36.3311758928097,0.921390067653542,-1.89316982480909,-2.45130658505046,-0.140989382071559,-0.205606339030868,-93.9147395085876,0.952505690914566,1.53123148843016,2.33122652204091,0.990536417123508,-0.128869345327778,-0.0472260329364417,57.8415543201283,-20.6429370702881,-9.39931680026882,-29.84,49.21,-9.67,35.51,45.8,-9.67,right,right,117.050744607451,72.8114584500235,1,NaN,NaN
BJH026,BLAES_study_2,HL1,0,0.500796074212635,0.530868168223604,0.634814243065267,0.264143134166583,0.380705226391918,0.565371943371808,0.421818621112071,0.172422418925263,0,0,0.972399995860247,0.0642232685580454,0.0550588447220123,0.0570446615331235,0.0642055479624882,0.0619527799178515,0.0560595727728041,27.34375,3.98526155628121,-0.0588757634318087,-0.0394606768570775,0.0739557214598467,0.308907775633822,1.0978991177255,1.59610821473759,-2.43213368658542,-2.54731413717311,0.498144615271579,-2.64553827209421,0.389646588917183,-1.12702927792309,-0.598652085735497,2.69379899452137,-0.474482826073986,-0.358363187928574,2.86195949910428,0.079165287656698,0.0382148107533284,0.0583612817597305,0.0745889417661733,0.0949074779975083,0.106899751893144,0.104417039585746,27.34375,4.40665700123178,-0.0636807324548612,-0.47347280778097,-0.639421308560415,-0.726837334646367,-0.216346906632021,0.187588300670699,-2.80105453745454,-2.82423811130625,0.306188843674803,-2.84133910178511,0.121484255187266,-1.84154968689746,-1.72369339333465,1.65552164450637,-1.38196582137131,1.97090752735398,-0.61728370404518,0.0599382238260181,0.100901542821602,0.0608278585559891,0.0412132942597914,0.023016251238481,0.0113718854810403,0.0158258071789387,1,0.66787370559523,0,0.756022837585139,0,-0.00099999999999989,1.14008712901253,0.0365000000000002,Positive,1.18022711882911,-0.00599999999999978,1,0.739209322436268,0,0.592407252731077,0,-0.00349999999999984,-0.983745253666494,0.0409999999999999,Negative,-1.32858492970498,-0.00550000000000006,0.119984113562465,-0.09529319605701,-32.0130267551658,0.929660776957537,-1.33296909276031,1.10727799295382,-0.1501953103799,0.102321598599103,110.90433542236,0.959039203918077,1.63708944616247,-1.11036975487178,0.965813294365962,0.256976228953724,0.0341745252884488,-27.5352823148437,-20.0998474638512,-8.99534620169446,-29.84,49.21,-9.67,35.51,45.8,-9.67,right,left,72.0638955979529,91.458085866464,1,NaN,NaN
BJH026,BLAES_study_2,HL2,0,0.503338552728379,0.00858486862329066,0.635987192053411,0.429052098404267,0.226855728442613,0.482878151586682,0.288905226244218,0.19727972606143,0,0,0.972399995860247,0.0401457285044837,0.0534478960838082,0.0534354695297809,0.0604181615002371,0.0503713345521018,0.0423550218942883,22.4609375,4.4694657228582,-0.0615853558949924,-0.424365540692186,-0.577771606401729,-0.595126941179933,-0.219620526737329,0.261247410294071,0.896487877931587,1.44521184414457,-2.71187107022535,0.153578853793533,3.1353087843153,3.03200660823878,3.13689726847055,-0.0263281524037541,3.08456374404325,1.3387173777373,-1.64503299786124,0.07971522660121,0.0984733164254331,0.131324659496686,0.147308978473103,0.155132438715533,0.15767819866448,0.137643855322367,22.4609375,4.6107757956538,0.0451163430906554,0.122140807074348,0.218204549555121,0.373994471974884,0.641737770074698,0.920511888081095,0.573992642402713,0.137988561814829,-3.13486917363389,-0.0985162883036894,3.06394675430734,0.00567782546454757,-0.00746564936448212,3.05393008052627,-0.124381528957228,-2.38957360208151,0.960338505945811,0.103182350684311,0.12321476843867,0.160293620980722,0.163139212992143,0.180006185485284,0.176697362313401,0.15179610224863,1,0.784854417690286,0,0.675705172999142,0,0.00599999999999978,0.826177860336711,0.0394999999999999,Positive,1.19190081004684,0.00099999999999989,1,0.656357125401819,0,0.615961252463679,0,0.00800000000000001,-1.11149718733017,0.036,Negative,-1.24238042188522,0.00300000000000011,-0.0259624155730092,0.11460733267307,53.197901177725,0.936925869225903,0.271954646328619,-1.19008800737549,0.0191407585857087,-0.0838630231627816,-60.8563228876883,0.957092989673236,-0.224737179959946,0.943869272059282,0.973955038658749,0.22644204881353,0.0116439340588289,-32.3541618445992,-21.3820181448334,-9.16585837139878,-29.84,49.21,-9.67,35.51,45.8,-9.67,right,left,73.292323184893,95.8130051902117,2,NaN,NaN
BJH026,BLAES_study_2,HL3,0,0.49955966456402,0.728862921558721,0.969551506396247,0.58907862276566,0.38922914494554,0.71612061023145,0.445162122663362,0.279662370518156,0,0,0.972399995860247,0.0605306981824166,0.0420857693236124,0.0296504566803797,0.0174722522850032,0.033202404846498,0.0177763024310172,16.6015625,4.99496625516026,0.0452949601954183,-0.328061070399855,-0.327939170593555,-0.213673503164441,0.199479039876295,0.650445680017186,0.968723561633611,0.898936878850275,-2.46379721431898,0.558268797307309,-2.85178503331989,0.577968689024727,0.144809293390069,3.07600927232901,-0.221144962559708,-1.28896589435631,1.73631670618973,0.111902876401977,0.101085020735131,0.182091616869032,0.213660119817712,0.207977913521318,0.187780092803957,0.151720086157627,16.6015625,4.780527777529,0.116437908832916,0.0220410114449059,0.0696644241832277,0.322136992202004,0.969199956026106,1.58156603361114,1.44084388349375,1.61106651659307,-1.3630119668033,1.90233114914127,-1.20660934183737,2.1051394518454,2.45942171457656,-0.657468031232032,2.47572910127374,0.29493988190465,-2.84017156542534,0.0877832522232578,0.0943598668560439,0.137242516869922,0.144987714694901,0.14577633756512,0.156322572148855,0.146972781406446,1,0.815619727261351,0,0.691828045641767,0,-0.00249999999999995,-1.31847118586987,0.048,Negative,-1.3053465399848,-0.00700000000000012,1,0.715830339247777,0,0.631809405760231,0,-0.00499999999999989,1.4029328248123,0.0365000000000002,Positive,1.46850176274629,-0.00850000000000017,-0.0158225657959775,0.0838670606185544,-23.6500997513905,0.94644223254289,0.150617141724216,-0.858433821258728,0.0158080795069092,-0.0797415718961584,39.0945887589645,0.986221125605942,-0.180687353427974,0.898693735264644,0.980368829322799,0.196893878992201,-0.0104765885501718,-37.1630585997553,-22.3373355148946,-9.10978964787872,-29.84,49.21,-9.67,35.51,45.8,-9.67,right,left,74.4853503048381,99.9887989416493,2,NaN,NaN
BJH026,BLAES_study_2,HL4,0,0.499140260593167,0.498533193751225,0.700427990308248,0.427232703157942,0.27861053977146,0.280086261198527,0.139765676273785,0.140417707439357,0,0,0.972399995860247,0.0217676898734314,0.0683973879020304,0.223083458797338,0.176035621971914,0.138523405999776,0.236873440585429,8.7890625,6.73568744371882,-1.38104408430859,0.155195658232985,-0.188914345724584,-0.747125619409639,-1.15040646858638,-0.966946905011951,-2.17835752569689,-2.26030100377151,0.41605338512579,-2.93210448385339,0.108115513323794,-1.98220371456358,-2.52306408162095,0.557196537144169,-2.55051994987249,-0.228355103706326,3.04208708616162,0.223647607290497,0.0405912942998028,0.201024626414229,0.342981219417972,0.396964399756511,0.409175602637079,0.346798612771923,17.578125,6.82725898116569,0.0479062110832386,-0.0555241167978795,-0.217446480057711,-0.346953314254563,-0.336198913293031,-0.21274441897891,0.865292343455835,0.24475557658741,3.08959566989279,-0.082158547774976,3.03864313017679,-0.159733566074121,-0.392553198393901,2.71935394177849,-0.590463778057776,-2.67773318160236,0.314891337975362,0.129067435852824,0.107271501007053,0.160388527303914,0.169913799813648,0.170912648185598,0.171293654295543,0.165821102384216,1,0.799348578346563,0,0.582478932645518,1.97113415227475e-254,-0.00450000000000017,0.905634526491944,0.0354999999999999,Positive,1.45869134622468,-0.00599999999999978,1,0.694586203866795,0,0.579830611363722,4.28140853520712e-195,-0.00450000000000017,-0.74002799007545,0.0354999999999999,Negative,-1.20312669266977,-0.00649999999999995,0.0732762431239971,-0.159197379899505,-67.6635861143459,0.958054185786263,-0.823248815864568,1.80958769794684,-0.0629691271777906,0.128314134051563,35.8845645553181,0.953569595159196,0.681639728422533,-1.38848344186876,0.9787343013626,0.2051319875326,-0.000187155519129063,-42.0290332964526,-23.3250418127051,-9.06244943772969,-29.84,49.21,-9.67,35.51,45.8,-9.67,right,left,76.0326287200196,104.303753995622,2,NaN,NaN
BJH026,BLAES_study_2,HL5,0,0.502329554541878,0.0666748428501436,0.813562208586304,0.538394445863886,0.295190064478276,0.23416363097774,0.159230960892022,0.0820327140164006,0,0,0.972399995860247,0.0350442223563144,0.0255235488425521,0.041741303142705,0.0567211237508971,0.0457313279644389,0.0197395454941782,8.7890625,8.46024390319041,-0.79469015722173,0.0374128980903944,-0.324500802303936,-0.815160779364825,-1.1067746580115,-0.565905038272273,-2.6492027794098,-2.94880669139855,0.103200036334305,-2.90748298715882,0.146121093463851,-2.07665905505771,-2.4218823666661,0.77416601433281,-2.39530407647395,-0.101773136585651,2.99204871112697,0.249465882910559,0.0817862014804959,0.221465800872469,0.336938447437903,0.477198948670754,0.491961262657473,0.391443597222528,8.7890625,8.22344584754316,-0.927479349074076,0.0309369994887329,-0.296486667542785,-0.731233055343122,-0.768313044051919,-0.591875508564573,-2.15781659854127,0.964774022649823,-2.72527507727363,0.337310494686149,-2.72598591788005,-0.0797666523055711,0.796261023077757,-2.29636555255245,0.790425990276532,2.67867866658624,-0.390810393681141,0.162104415816833,0.0195183432113256,0.144123965481519,0.243290071547638,0.300628378151522,0.296012503280874,0.24581600438874,1,0.848419104664027,0,0.524854097222207,5.57696557630456e-15,-0.00249999999999995,1.04012583264825,0.04,Positive,1.7094098104897,-0.00450000000000017,1,0.69452470307056,0,0.535300055165354,2.52135847535629e-62,0.004,-0.733106786105555,0.0379999999999998,Negative,-1.06993915211887,-0.00099999999999989,-0.299910161727379,0.330996717566963,118.285408711878,0.891489987157339,3.26864732218107,-3.61577275028493,0.186389395155603,-0.21654899677124,-40.9373331631588,0.900395591630435,-2.05426849936743,2.43093215525027,0.973290513965138,0.229520867239931,0.00507414297274081,-46.7934414815964,-24.3559561296231,-9.10823374194714,-29.84,49.21,-9.67,35.51,45.8,-9.67,right,left,77.9102731223408,108.636289471078,2,NaN,NaN
BJH026,BLAES_study_2,HL6,0,0.500951502732469,0.453834958538669,0.44224200251484,0.27190062629431,0.176352314624259,0.164875882843964,0.0951001477041456,0.0695899503144333,0,0,0.972399995860247,0.0653108900346097,0.00444830925616983,0.0218033193909754,0.0347794314751566,0.0421859809200902,0.0539696493382795,8.7890625,9.89411847860664,-1.93813200893265,0.186802463656879,-0.0748782638509329,0.0650179465359729,0.578050919236852,2.03545271542528,-2.57935851605234,-2.89988674986552,-0.00443289546488305,-3.04716984196168,0.0684294797312324,-2.80797976501814,-2.78484365843803,0.407104478870156,-2.66192049750043,-0.571508122110546,2.59968654146302,0.229171237457809,0.161462042331795,0.203528891094753,0.285169660367049,0.362100869022868,0.367305075039953,0.312794280760912,9.27734375,9.74588001972465,-0.812442804742528,0.0842330686052655,-0.0392161721557407,-0.0206216023785133,0.248270365068919,0.568535328343772,0.528914092114829,0.239058892802208,-3.02379965112612,0.250576665961856,-2.90692313920729,-0.0734052250571963,0.568759085732309,-2.66939853119915,0.357108045560401,2.81404201169536,-0.304305653706666,0.219215784103232,0.0748930787653349,0.199662818502441,0.302417958111763,0.397444134482135,0.420115973024269,0.36832887345283,1,0.693214448056836,0,0.527801941801997,1.41572107768489e-24,-0.00550000000000006,0.614289240335623,0.0305,Positive,1.22782910896034,-0.00599999999999978,1,0.625047259721629,0,0.528361852971888,1.83462710759037e-32,-0.00850000000000017,-0.744153171157229,0.0339999999999998,Negative,-1.15019547642638,-0.00999999999999979,0.00617216014552006,0.202825933859488,20.7835647144306,0.946019008124511,-0.0852268862899103,-2.19939490955297,-0.00156046311420502,-0.204878962920935,-77.4084701586413,0.973320473734153,0.00628425340987132,2.30117815683947,0.972411847505999,0.230555913398217,-0.0354847802174916,-51.4843766702594,-25.5550068651884,-9.11169614946294,-29.84,49.21,-9.67,35.51,45.8,-9.67,right,left,80.2059281467785,113.079465674471,2,NaN,NaN
BJH026,BLAES_study_2,HL7,0,0.498355582319713,0.195489403418731,0.554176995288558,0.343509547017969,0.215367600159785,0.20256193952325,0.186564804128049,0.0434806548261231,0,0,0.972399995860247,0.0711822852221702,0.0584621873289804,0.0357510277143607,0.0226294008522932,0.0286527276669677,0.0583835105883553,18.06640625,5.61856885312116,-0.0198741000410982,-0.265368028166691,-0.315431882431024,-0.309928569535464,-0.176999518021453,0.203273705418822,-2.50146327868405,-3.139870404577,-0.171257510249495,3.11063646669479,0.0503430636978889,0.850583959549616,0.375185526644525,-2.80466765848357,0.316706920000641,-2.87013692659977,0.0878399957777441,0.0892778744392448,0.0816178074967441,0.153512015313592,0.19163897825203,0.225212110081352,0.220919707267203,0.184277717147385,19.04296875,5.76563125226013,-0.0299754484205841,-0.122029472844613,-0.210743412460419,-0.328106343861976,-0.249827672404068,-0.0136864160503711,0.985205353497056,1.27325923002746,-1.84609717428146,1.60969181491559,-1.49173296768611,2.56323819682097,-3.00982480208227,0.264144890957271,-2.75985343165503,0.324805099528489,-2.83943584505871,0.133482376354785,0.0764127075016293,0.133400850480035,0.164138356636896,0.19749998091685,0.209519086158973,0.222265965094093,1,0.758674278213051,0,0.602047943613781,7.47844816956956e-175,-0.00150000000000006,-0.823667187619025,0.0255000000000001,Negative,-1.32864068316452,-0.004,1,0.658049056023747,0,0.527219012676645,7.91783484638907e-44,0,0.619656138934956,0.0259999999999998,Positive,1.07814914020344,-0.00450000000000017,-0.171688154669667,-0.199552376904241,-105.723218959707,0.968922292263819,1.86501892665593,2.26259790790779,0.127265193196999,0.127952916453915,14.8853079125776,0.945226965123306,-1.40700747526931,-1.38743805973831,0.978106835574329,0.203963133123538,-0.0413044613716632,-56.1953209802368,-26.5850709659213,-8.76505964381463,-29.84,49.21,-9.67,35.51,45.8,-9.67,right,left,82.55089563194,117.467481786578,2,NaN,NaN
