saccade_id,subj,task,ch_name_bci2000_format,session,trial,eccentricity,azimuth_before,elevation_before,azimuth_after,elevation_after,gaze_x_before,gaze_y_before,gaze_x_after,gaze_y_after,duration,time_to_image_onset,behavior_condition,remember_condition,typical_erp_score,peak_to_trough,trough_time,latency,amp,peak_time,polarity,4_12_hz_pow_pre_pre_pre,4_12_hz_pow_pre_pre,4_12_hz_pow_pre,4_12_hz_pow_during,4_12_hz_pow_post,4_12_hz_phase_pre_pre_pre,4_12_hz_phase_pre_pre,4_12_hz_phase_pre,4_12_hz_phase_during,4_12_hz_phase_post,4_12_hz_norm_pow_pre_pre_pre,4_12_hz_norm_pow_pre_pre,4_12_hz_norm_pow_pre,4_12_hz_norm_pow_during,4_12_hz_norm_pow_post,no_erp_phase_pre_pre_pre,no_erp_phase_pre_pre,no_erp_phase_pre
23,BJH025,BLAES_study_twosource,EOG_control,1,19,1.68914033938906,94.4387248604734,-2.71089379136046,92.9837861492019,-3.56900126283183,282.542553444724,171.590276340887,298.302603261798,298.302603261798,0.039,3.263,like,unknown,0.111317180826562,0.877851378063821,0.0139999999999998,0.0150000000000001,-0.0958105636544732,0.024,Positive,2.35543454305451,3.25639692399363,4.3781822138659,4.71424265243488,5.48563333094928,2.51970226885851,-0.974979187648373,2.04157583194509,3.10126134648021,-0.0433290731262453,-3.16627671907914,-1.10453085011454,1.4625421333863,2.23157670752668,3.9968130574918,-2.96387598774272,0.054194506402207,3.08367261018003
24,BJH025,BLAES_study_twosource,EOG_control,1,20,2.61228950076627,90.2386873694932,-2.66862381373823,92.8156916620315,-2.24071574878373,327.940719310292,171.045560234989,300.120346307135,300.120346307135,0.036,3.175,like,unknown,0.39721918582405,1.1649760585099,0.02,0.0169999999999999,1.61052166833037,0.024,Positive,2.75675387660914,2.4624259314189,2.26845160109711,2.21408849659288,2.11360897742694,1.6488374730883,-1.27960665738446,2.04916117333013,-3.11108708860802,0.114109020655506,-0.428404220269305,-1.07606006376249,-1.50289214197166,-1.62251578926019,-1.84361660147544,2.72616449361491,-0.210050276630675,3.12254402847221
25,BJH025,BLAES_study_twosource,EOG_control,1,25,2.59038103103984,96.8650243774358,-2.7705318493528,94.2809649335636,-2.58967091795512,256.111779049363,172.362948805982,284.254065330412,284.254065330412,0.037,3.041,like,unknown,-0.0274491315266439,1.14548418752567,0.0145,0.0154999999999998,-0.449595952230715,0.0245000000000002,Positive,4.5686375017784,4.52577791407228,4.27380534118579,4.14479433535822,3.67981521009372,0.434602925524808,-2.5207982364324,0.787385762247352,1.91404317673287,-1.06852856926048,-0.271415001021706,-0.401640014064534,-1.16723607662045,-1.55922444645174,-2.97202181322533,-2.30276751175765,0.368365088467776,3.0278466316689
26,BJH025,BLAES_study_twosource,EOG_control,1,25,1.39963980594084,94.2620602797337,-2.80525691049041,93.3598676742396,-1.73519145035917,284.459111009384,172.60639734493,294.233665616701,294.233665616701,0.034,3.278,like,unknown,0.309403505812453,2.53589639349475,0.0185,0.016,0.687009130166811,0.0225,Positive,0.730036629000427,0.287490954496154,1.32476130449217,1.6857148919774,2.66656909853294,-1.63580466436022,-2.37017359116342,1.42900988086098,2.5799337642258,-0.360643926743001,-3.0012880104202,-3.57332658957131,-2.23254146525174,-1.76596956268861,-0.49810846043982,2.9708304508469,-0.1528627373804,3.01971858136004
27,BJH025,BLAES_study_twosource,EOG_control,1,27,1.83816604649491,93.0355636488918,0.653905261574972,93.7903083489331,-1.02216599354702,297.742580300603,135.177014419776,289.572729076066,289.572729076066,0.044,3.181,like,unknown,0.0579257567552535,4.45399837478768,0.0145,0.0150000000000001,2.43582544270141,0.0230000000000001,Positive,1.56092821462952,1.73738557920439,2.47101240830983,2.76128448217196,3.60236813988172,-1.63541087303263,1.01969152230995,-2.34680512584251,-1.29204287390738,1.86413713792517,-4.13662802283933,-3.76877037001138,-2.23939105475004,-1.6342658222063,0.119126907547296,0.220358795389656,-3.05070244025508,-0.0745146368402001
28,BJH025,BLAES_study_twosource,EOG_control,1,27,0.820677993488513,93.1954837620677,-1.72292751670255,93.4554235031625,-2.5013513729633,296.012549019608,160.858622110323,293.199332962757,293.199332962757,0.027,4.887,like,unknown,0.369738229460426,-3.94423306669445,0.0154999999999998,0.0165000000000002,-0.772677584024274,0.0225,Negative,3.70689669060231,3.2181661717063,2.45623497316155,2.15880551654327,1.24781566904189,-2.3910701009172,0.633536954606968,-2.57436946361232,-1.5905666509668,1.20292722135758,2.76818906925707,2.16135297216473,1.21529509998147,0.84598947318689,-0.285148244173674,0.299673344676337,-3.0462433461023,-0.00774834986995986
29,BJH025,BLAES_study_twosource,EOG_control,1,30,1.91015119700391,92.3806744321851,-2.27768322422204,92.3226384982437,-4.18695256765869,304.822185397116,166.84192324712,305.449224587371,305.449224587371,0.05,-0.546,dislike,unknown,0.464949041870606,-1.34137218881363,0.0150000000000001,0.0150000000000001,-1.01850677047337,0.0219999999999998,Negative,6.10584794135233,6.20693151945573,6.06445767391179,5.96638343623019,5.56693528837841,-1.98040156569912,1.11995035617178,-1.97185765134301,-0.93732759058051,2.24486952739952,36.6980983612273,37.3855209986176,36.4166223060647,35.749664800285,33.0332027947942,0.341266253274751,-3.03413494757803,-0.048051023331962
30,BJH025,BLAES_study_twosource,EOG_control,1,32,2.97326137493847,91.6741923304501,-5.64622530530925,92.942434551277,-2.95701633741309,312.452043030442,203.365290302892,298.749822232395,298.749822232395,0.059,3.158,like,unknown,0.48765592410065,1.92426826634621,0.0145,0.0150000000000001,1.5305431915966,0.0234999999999999,Positive,1.97298850452419,1.66823584716113,1.28521914143848,1.15789006136277,0.805865673811997,-1.0478287457478,2.20390866105636,-0.892910053936762,0.181376552377193,-2.98459502012043,0.146214234456826,-0.626460902493805,-1.59756805578123,-1.92040039869364,-2.81292909463445,2.83938744670123,-0.161356012160742,3.09870188951352
31,BJH025,BLAES_study_twosource,EOG_control,1,38,2.96474733615828,90.6299641931485,-2.60432549887408,93.407996704892,-1.56882459063997,323.720095826657,170.352008545052,293.712724353036,293.712724353036,0.044,3.024,dislike,unknown,0.1613280266698,2.14986399497067,0.0185,0.0145,0.324135818779822,0.0249999999999999,Positive,2.66374972532783,2.37524298116347,2.07209882966951,1.96331122243309,1.58314952382558,2.65304730390152,-0.295150333934904,3.08261793858918,-2.04767007477283,1.32425117586893,-0.711281940661424,-1.20814552258628,-1.7302175087616,-1.91757049545549,-2.57228137172243,-3.03978500274733,0.0503008865716109,3.08474710599243
32,BJH025,BLAES_study_twosource,EOG_control,1,38,1.53298014097036,94.1709880685692,-1.79955004766934,93.8881504542079,-3.30621225151993,285.446767681392,161.708478828107,288.512638030569,288.512638030569,0.033,3.639,dislike,unknown,0.343303709232433,0.91335856303906,0.0169999999999999,0.0175000000000001,0.0969991613781588,0.0215000000000001,Positive,3.39630466438951,4.01004151379542,4.71472921539387,4.93369445543681,5.49577030828567,-1.89217189240501,1.49696946167823,-1.44365808390129,-0.308008096405891,3.01784640690144,0.164374381392157,1.02779889288078,2.01917595471705,2.32722321568903,3.11796939482974,-0.691111682692165,2.75657549386459,-0.0317176563672675
33,BJH025,BLAES_study_twosource,EOG_control,1,39,1.01258957319678,92.7530245746205,-1.91735620781734,92.7023553633068,-0.906035153566172,300.797880827039,162.952832837415,301.345646346736,301.345646346736,0.055,-0.00999999999999979,like,unknown,-0.0512502665596331,3.27556057745672,0.0154999999999998,0.0165000000000002,0.593377951922669,0.0215000000000001,Positive,5.34694029811861,5.20204899383511,5.04488884415744,4.98183302969368,4.79387074448624,-2.97086480001169,0.275196888750641,-2.78293805559186,-1.68315298246601,1.50274286611695,-0.127936568053634,-0.360230364350196,-0.612193917136855,-0.713286764584064,-1.01463316357832,-2.79493149483523,0.151781350561371,3.0767163146101
34,BJH025,BLAES_study_twosource,EOG_control,1,39,3.2269389966486,97.1110409517976,-0.813258179400478,94.0634056852986,-1.87394407564073,253.418339513237,151.08084351873,286.613178708578,286.613178708578,0.039,3.137,like,unknown,0.448910949461411,-3.45533736793481,0.0154999999999998,0.0165000000000002,-1.03056174275975,0.0219999999999998,Negative,2.72997692240636,2.73199735969984,2.42212580132392,2.25486772437408,1.66534134305712,1.04248058338576,-2.01328910655291,1.22204902049329,2.24681315643123,-1.02695201380342,0.412602153586542,0.415649144923426,-0.0516635289043671,-0.303902939221274,-1.19295887900855,2.56406524399463,-0.367204769416481,-2.75645800363698
35,BJH025,BLAES_study_twosource,EOG_control,1,39,2.28335263693527,92.9537316050451,-1.69358052744035,93.0466904444157,-3.97504013014695,298.627647516594,160.537159380484,297.622226436619,297.622226436619,0.04,5.226,like,unknown,0.0866452452030495,1.03957152889549,0.0215000000000001,0.0154999999999998,0.448646037183663,0.0249999999999999,Positive,2.11145800533836,1.84786201348159,1.88336867406791,1.97132592733896,2.39181431724841,2.48055399364536,-0.852962125376338,1.96455131696415,2.93299076098375,-0.420955476585589,-6.04710083757001,-6.32220961098666,-6.28515216647388,-6.19335330454868,-5.75449972271278,3.0749609100879,-0.188979908172133,2.89438801099413
36,BJH025,BLAES_study_twosource,EOG_control,1,40,0.347243659988428,93.4449621146866,-2.2700890455911,93.5551847425506,-1.94080325526766,293.312581063554,166.782997634852,292.119256958296,292.119256958296,0.023,-0.728,dislike,unknown,0.262164975264892,-2.55511387859433,0.0190000000000001,0.0154999999999998,-0.571185435734783,0.024,Negative,3.68715719300112,3.20309074581438,2.61159676193799,2.42387856526572,1.96914986803726,-2.58314694022655,0.447022099407093,-2.80965573939545,-1.85381535627337,0.995455518224444,-2.12407270842352,-5.45098819177203,-9.51623688790144,-10.8063956639224,-13.9316772287252,1.7971778698341,-1.51898602631348,1.52804092385027
37,BJH025,BLAES_study_twosource,EOG_control,1,40,2.78406123012277,93.1879414608223,-6.35901261019964,93.6265877730919,-3.60972427577471,296.094154268711,211.219272144656,291.346061101483,291.346061101483,0.04,3.187,dislike,unknown,0.135969918516859,1.1972364831906,0.0215000000000001,0.016,0.954188761486203,0.0230000000000001,Positive,3.73118711806564,3.63869781513104,3.93727821808744,4.05659284910881,4.35762854290175,-0.626677653372942,2.2088057777633,-1.1697143166703,-0.154762741847852,2.86118754189962,2.48588523807193,2.25553336502058,2.99917130903304,3.29633376854079,4.04608680721976,-0.71705006140928,2.85693370861902,-0.102586109001342
38,BJH025,BLAES_study_twosource,EOG_control,1,42,2.58300835340873,93.6868614513867,0.718215507990629,93.4236283752977,-1.85134486324645,290.693285725185,134.477099870298,293.543518367139,293.543518367139,0.042,3.154,like,unknown,0.288498048099615,-0.733435517037663,0.0154999999999998,0.0145,-0.00352140414339637,0.024,Negative,5.84677276415773,5.94948183554697,5.6067953577306,5.40453656548715,4.62146492651884,-2.17000965628674,0.993470028763388,-2.02694594842592,-0.972070151503544,2.2689458130076,22.2957216088531,22.7988781643204,21.1201077748009,20.1292718550356,16.2931196708313,0.0767092668984496,-3.12755303640471,-0.00142564048727239
39,BJH025,BLAES_study_twosource,EOG_control,1,43,1.75466470750243,92.8781404956758,-1.98792191714022,93.5676533924477,-3.60143367753732,299.445098954757,163.718035858701,291.984247457738,291.984247457738,0.039,-0.347,dislike,unknown,0.37131434537298,-2.64168745055511,0.0175000000000001,0.0175000000000001,0.30636247662448,0.0209999999999999,Negative,6.86826680186547,6.36450185785036,5.52401762915374,5.20713673275567,4.18450078339329,-2.55891603663592,0.533664840038294,-2.57443212506715,-1.5451082541264,1.62472491930078,15.49496582665,14.0154410687524,11.5469937507075,10.6163352420208,7.61292021012368,0.176357835927569,-3.14096081443279,-0.0463825937466375
40,BJH025,BLAES_study_twosource,EOG_control,1,43,3.48175457699481,90.0782082378331,-0.877102668594646,93.3297897443988,-2.12202541342053,329.671683222705,151.70163729305,294.559198392716,294.559198392716,0.042,3.133,dislike,unknown,0.198538207954272,2.28845687926609,0.02,0.016,1.6566538221749,0.0249999999999999,Positive,3.50119751256661,3.43789567515682,3.37287487432244,3.37782339819006,3.59887970617973,-1.02090386478621,2.14009231363897,-1.05985820783861,-0.0211589307580798,3.0116130152167,-0.654420813753849,-0.872525425160373,-1.09655267428299,-1.0795026814337,-0.31785970034718,-2.45238694805734,0.357485290036066,3.01864488460195
41,BJH025,BLAES_study_twosource,EOG_control,1,44,4.07417898634693,88.8590621008796,-2.22845098252806,92.9292112458775,-2.04728710571003,342.823185168231,166.293610742351,298.892825716538,298.892825716538,0.04,3.18,like,unknown,0.217149553251909,1.22764681408811,0.0230000000000001,0.0175000000000001,0.0901335277063655,0.0249999999999999,Positive,3.95943205078219,4.10030318080239,4.0284653657209,3.94973929027691,3.54692512496063,-2.12299513358486,0.970601794887758,-2.21121826185144,-1.1464725339591,1.95650794588965,2.30903526940402,2.72556860488897,2.51315570860887,2.28037533132628,1.0893184566088,1.04498415152879,-2.37442185374633,-0.0775645449063712
42,BJH025,BLAES_study_twosource,EOG_control,1,44,1.13856303584162,92.7716578020358,-3.01359347041919,92.9430505361278,-4.13918234620171,300.596432440681,174.813479667353,298.743160579407,298.743160579407,0.031,4.503,like,unknown,0.173046233825097,3.53638656973434,0.0190000000000001,0.016,3.65823879586587,0.0219999999999998,Positive,3.84708786905609,2.94192916439019,2.31128250373637,2.2528824648579,2.59786561826988,0.509703160357479,-2.33275392976028,1.34222273895516,2.64401300922632,0.0831618461876777,8.41871038688316,5.71820186116656,3.83669017152428,3.6624557504437,4.69170061348851,1.44563058174352,-2.0513079476156,0.211151352948632
43,BJH025,BLAES_study_twosource,EOG_control,2,1,1.7684504406012,96.0806859550873,-5.76255353490339,94.447736998088,-5.08366130141017,260.222818341344,207.377211566339,277.986782199261,277.986782199261,0.054,-2.604,unknown,unknown,0.266648384391902,-2.96847876697411,0.0139999999999998,0.0150000000000001,-0.426001064869532,0.0194999999999999,Negative,3.47951357731653,3.17056024351441,2.79731121598285,2.67611508283436,2.33017642733041,-2.1612578368901,0.985442501246852,-2.09443226321118,-1.0639582928972,2.0858364538068,7.38766424879387,6.48837039226435,5.40192619279917,5.04915143347136,4.04220160126781,0.902173895525268,-2.55215749178046,0.109062196010158
44,BJH025,BLAES_study_twosource,EOG_control,2,1,3.77699464190825,94.1472490472148,-7.39157655941382,94.6348050228235,-3.64618236178231,281.246195773251,225.040509651331,275.956310368505,275.956310368505,0.092,-1.687,unknown,unknown,0.173382000849368,2.07383066857025,0.0150000000000001,0.0150000000000001,1.78209473366376,0.024,Positive,1.47412896027883,1.58959783036172,1.66075535783454,1.67369546920019,1.60449313312915,-1.26006834786289,1.96700847276197,-1.07944316859214,0.0310130225515818,-3.01399519524692,2.43452024928065,2.72049977347362,2.89673424978586,2.92878277410844,2.75739068264319,2.88297555027018,-0.136929701375483,-3.13700931723144
45,BJH025,BLAES_study_twosource,EOG_control,2,1,2.71030437426775,94.6987955970429,-3.66468992384988,93.8451141689508,-1.09234122654897,275.261499961853,184.373537804227,284.520975560133,284.520975560133,0.068,-1.476,unknown,unknown,0.156788488404217,0.977723343430459,0.0185,0.0150000000000001,1.53929560484085,0.02,Positive,2.09583388840162,2.29912726020643,2.30002193346576,2.2640664186317,2.1082941554568,-0.423664890375054,2.79154923516484,-0.306779259119955,0.775992291513301,-2.36567072480271,9.08623925812478,10.4887280576877,10.4949002669158,10.2468488602733,9.17220066861893,2.5625495316084,-0.278425151222609,3.06452951893808
46,BJH025,BLAES_study_twosource,EOG_control,2,1,3.21316509614469,95.5864221522361,-4.0536193502022,93.135203846313,-1.97613078181244,265.609697413596,188.663211718929,292.206746667539,292.206746667539,0.077,3.144,unknown,unknown,0.0400344457994493,2.46162743363434,0.02,0.0154999999999998,-0.503703038690169,0.024,Positive,1.70070284487526,2.28751764882775,2.90847070727715,3.11409517982391,3.69162901042688,0.154308243965387,-3.06124768537048,0.0396849861686514,1.11077096667913,-2.03525419395969,-2.57387380108492,-1.24767804418373,0.155669836278187,0.620379146898514,1.92559999418062,-0.986438390074636,2.18225567028756,0.368537094018254
47,BJH025,BLAES_study_twosource,EOG_control,2,5,4.00627020703108,92.4455382567924,-5.22083229330596,93.3407050045154,-1.31585118381058,299.663334706645,201.178679789426,289.98308690013,289.98308690013,0.046,3.152,like,unknown,0.30356130329007,1.44701750152741,0.0169999999999999,0.0175000000000001,2.13575261529699,0.0215000000000001,Positive,1.0191091179934,1.07182913004785,1.45959964262631,1.61935640026876,2.14228997991562,1.57973970219131,-0.858301692920203,2.76096247477622,-2.33405718646571,1.03492730861747,-0.947291314478092,-0.893160143113143,-0.49501015701343,-0.330977181912444,0.205953788116756,0.232915377263019,-3.01484036040939,-0.0213712393093235
48,BJH025,BLAES_study_twosource,EOG_control,2,6,1.78724360869403,90.7465896415254,-4.12766678945135,92.0475842436008,-2.90224736648292,318.003997863737,189.260767223621,303.962343640439,303.962343640439,0.039,-2.094,like,unknown,0.437568738738944,3.80575613374773,0.0154999999999998,0.0165000000000002,2.58594875240563,0.0205000000000002,Positive,0.628849303459935,0.470406440695314,0.338324555162626,0.318988633089682,0.452762891522133,3.13691554603095,-0.108184676959698,2.69410450768474,-2.74000373747167,-0.113230277397639,-2.99220200875406,-3.1332713244144,-3.25087019177962,-3.26808589494792,-3.14898022643908,-0.112938247053379,2.97126305598432,-0.117524131801451
49,BJH025,BLAES_study_twosource,EOG_control,2,6,1.07010388294505,92.8993139280276,-0.330435944857614,92.687360011432,-1.37933911366486,294.758159761959,148.226962691692,297.049768389846,297.049768389846,0.059,3.23,like,unknown,0.0665959012305461,2.06365482692982,0.0154999999999998,0.016,0.945896558602611,0.02,Positive,4.16438280016346,3.69566696899042,3.09462863931643,2.89315186383878,2.37472321680196,-0.355192730998017,2.73897155987362,-0.516458649225521,0.500344666578722,-2.86578403125775,4.46632301181009,2.72544186605261,0.493095044336856,-0.255220025071494,-2.18074205147338,3.12950653952972,0.00724198303175476,3.12997960053904
50,BJH025,BLAES_study_twosource,EOG_control,2,9,1.04185512394369,92.9334226151456,-1.43875678803727,93.0374112876555,-2.47540931192237,294.389304036011,160.20048111696,293.26461716204,293.26461716204,0.086,-1.889,like,unknown,0.115327138840968,2.88707853091697,0.0185,0.016,0.157684764089661,0.0249999999999999,Positive,4.13749628866918,3.94347906805706,3.64688875707447,3.52462549809575,3.03650648654343,-1.28936870087863,1.95367666308818,-1.09609542309301,0.0111390757875377,-3.02951453942624,-13.7667005035009,-15.1263953800781,-17.2049342077821,-18.0617691129649,-21.4825629841158,0.0743310551969403,-3.12504896891493,-0.0293908504518229
51,BJH025,BLAES_study_twosource,EOG_control,2,11,2.43800984356357,95.4129374006516,-1.96513744769178,92.9760663241127,-1.89063004107345,267.498276035706,165.957762417029,293.928117799649,293.928117799649,0.038,3.231,like,unknown,-0.150157167514316,0,0.02,0.0175000000000001,0.339977381334184,0.02,Positive,1.43851327916136,1.65535748355108,1.9136667564628,1.98535615043452,2.12385075998964,-1.47885583531909,1.89046656487974,-1.12371658108656,-0.0242031057431549,3.1217683134053,-4.34953346215463,-3.7362922500022,-3.0057867145815,-2.80304719022381,-2.41138072867746,-2.42075107214025,0.468171573989661,3.02513089880469
52,BJH025,BLAES_study_twosource,EOG_control,2,13,4.04013120484766,94.9046444871943,5.75256237592473,93.6280231010732,9.58569399235563,273.025516136416,82.1721812771801,286.872539064913,286.872539064913,0.046,3.041,like,unknown,0.374384713874804,-1.86376731962188,0.0169999999999999,0.0179999999999998,-1.33377782137891,0.0194999999999999,Negative,3.0958868854728,3.25582416328773,3.24989249739676,3.21716605060848,3.03845657849251,2.88577142420332,-0.220393435615923,3.06116830745621,-2.15447929182179,1.14901854551622,-1.05346446963191,-0.350368237808574,-0.376444284577338,-0.520312191622949,-1.30593239319516,-0.488227562241602,2.78178122625792,-0.0818746536399216
53,BJH025,BLAES_study_twosource,EOG_control,2,13,10.062756768831,93.9249716826402,9.41164560744577,92.9229690800711,-0.601099499321891,283.655649042496,41.9791041428245,294.502352287218,294.502352287218,0.069,3.345,like,unknown,0.18913140928415,0.337012363979655,0.0150000000000001,0.0154999999999998,-0.0608222841588612,0.02,Positive,2.32085211350274,2.43840926064839,2.58647510382416,2.63482216207343,2.73749906210269,0.810509293020847,-2.06536566541788,1.30207270331826,2.4462232022187,-0.511804883347693,-3.79415123381136,-3.63131494906972,-3.42621902436164,-3.35925027312318,-3.21702561613285,0.245430385552629,-3.03446278777588,-0.122954196156514
54,BJH025,BLAES_study_twosource,EOG_control,2,13,1.91935536648408,93.1443663519824,-0.280731182561907,92.7811467203979,-2.16540529818052,292.107621271077,147.690822613871,296.035864805066,296.035864805066,0.052,3.595,like,unknown,0.317294892778258,3.19195156904518,0.0139999999999998,0.0150000000000001,1.54219115750916,0.0219999999999998,Positive,1.66496264465507,1.97852467007006,2.2805902065516,2.39233953693887,2.79405873028036,-2.55244479506541,0.481005838448519,-2.80951848818736,-1.78714557364925,1.20008348146786,-4.99736847894093,-4.16892793931989,-3.37086147794753,-3.07561630134875,-2.01426180579878,0.229763472811261,-2.64214056901536,0.333432670191945
55,BJH025,BLAES_study_twosource,EOG_control,2,20,3.12409723748535,93.2834833809787,7.60160543541181,92.832778534961,10.6930207570792,290.602354161898,62.0461799038681,295.477618284668,295.477618284668,0.043,-2.929,like,unknown,-0.108099777554913,2.53006989819044,0.02,0.0154999999999998,1.0885396812683,0.0234999999999999,Positive,5.62458930562002,5.04976619347669,4.33392040388539,4.10550665962174,3.64586806831116,-2.63067721776571,0.487707259604227,-2.70456107311376,-1.66131124868279,1.35818238804367,2.58508072428755,1.77447609578797,0.765003967621439,0.442899246357446,-0.205274359891841,1.74245296816018,-1.25419610124048,-3.08852662285135
56,BJH025,BLAES_study_twosource,EOG_control,2,20,2.30996683380215,92.8378182448236,10.9419912446854,91.2645829219318,12.6334040837259,295.423125963226,25.0337026016632,312.415093061868,312.415093061868,0.039,-2.707,like,unknown,0.353180610118956,-3.2523278253662,0.016,0.0145,-2.06068768349143,0.0205000000000002,Negative,4.26622403146198,4.68942873005396,4.94882889651293,4.97420418883345,4.84462910677896,2.57157447109577,-0.646194415702513,2.53740262083246,-2.70816921414227,0.509106957033381,1.55451714154028,1.90140149419958,2.11402167332615,2.13482080877863,2.02861317779346,-0.0985200597742037,3.02228062200363,-0.059980711536088
57,BJH025,BLAES_study_twosource,EOG_control,2,20,12.341740073757,90.9710905012373,12.6860465684586,91.8125822139821,0.373027452678612,315.581954070344,5.52406866559854,306.499989318685,306.499989318685,0.079,-2.472,like,unknown,0.396556013670203,1.82549181046021,0.0169999999999999,0.016,0.808025239401879,0.0249999999999999,Positive,1.57330458562558,1.88489833485784,2.07466522423199,2.10420463279242,2.14472672133189,0.713389699884462,-2.60405821378102,0.374202266701906,1.39048783165985,-1.97552896247406,-0.524652616903726,-0.309110040929673,-0.177840256888541,-0.157406598544775,-0.129375755919828,-1.01004269400699,2.17696463826665,-0.653092585365591
58,BJH025,BLAES_study_twosource,EOG_control,2,20,2.05100455370859,90.6066211548649,-2.78019320756338,92.6380165516974,-2.49725784204509,319.513928130007,174.671006942855,297.583144739089,297.583144739089,0.023,3.177,like,unknown,0.411166704546779,-2.25890562926066,0.0135000000000001,0.0145,0.492783230152897,0.024,Negative,4.6178939768316,4.1761873010245,3.56668822720714,3.35582145527832,2.77403877299191,-2.9213532902527,0.0952545028272882,-3.13984796633544,-2.16361435900298,0.78738560068255,0.0874748117499031,-0.825502252130535,-2.08529456528684,-2.52114155798566,-3.72364601214585,-0.434870501790204,2.91390610531601,-0.00646178309686063
59,BJH025,BLAES_study_twosource,EOG_control,2,22,1.8513809710919,93.3295024974404,-2.38899599319965,91.6932888812403,-3.25526183131317,290.104328984512,170.484798657206,307.787908896373,307.787908896373,0.029,-1.337,like,unknown,0.404543237368337,-2.36933885476448,0.0179999999999998,0.0150000000000001,-1.86176785456447,0.0230000000000001,Negative,4.26695762617548,3.44344618322043,2.64968539111917,2.42847337886681,1.97196377142265,-0.802494981716283,2.29534493321616,-0.887931892565742,0.090791626975201,3.02815121021769,3.8139818398248,2.65221595473796,1.53242069618795,1.22034662435234,0.576327293862047,-0.106125048171239,3.03034279071435,-0.0529589961135177
60,BJH025,BLAES_study_twosource,EOG_control,2,22,4.62274555421482,93.963309931378,-6.13552934470367,92.825138793348,-1.65508930832684,283.240161745632,211.250256504158,295.56022278172,295.56022278172,0.056,3.138,like,unknown,0.294372865926194,2.2357470621178,0.0154999999999998,0.0165000000000002,1.69127473506795,0.024,Positive,2.56125300500086,2.63504676186706,2.52965652455527,2.44586745357242,2.09304906814721,2.4999635933689,-0.489118802950457,2.72843643590304,-2.46955459852966,0.641248750789551,-4.34662010086895,-4.21603203914988,-4.40253435857529,-4.55081048432847,-5.17517047151648,-2.9148353065368,0.0683149648487099,3.08691293929647
61,BJH025,BLAES_study_twosource,EOG_control,2,28,7.00007236138629,86.4148439012205,-1.96884563841069,93.358390493009,-1.08105411316017,364.777795071336,165.944483405814,289.791675404273,289.791675404273,0.048,3.159,like,unknown,0.308199970416709,2.2401287725833,0.0175000000000001,0.0165000000000002,0.980060069463533,0.0225,Positive,1.18119034992365,2.19425395218942,3.28571963659888,3.62209965107011,4.38923528401629,1.27294042752641,-2.19302970641423,0.87720457061328,1.95024658933972,-1.18836330207683,-3.46421748188737,-2.68666848276419,-1.84894413002682,-1.59076493674402,-1.0019711608597,1.16984323033085,-2.22963706052279,-0.0322184665846383
62,BJH025,BLAES_study_twosource,EOG_control,2,29,0.515502999906263,92.9315684667119,-1.34811103602804,93.0428720496927,-1.85145471119242,294.409355611505,159.220877393759,293.205550505546,293.205550505546,0.032,-0.749,like,unknown,0.122616908958029,3.80915900763644,0.0185,0.0169999999999999,0.560003100116455,0.0249999999999999,Positive,4.74687336135926,5.25740574543904,5.53370148199924,5.57386305415728,5.51693512218718,1.98134756360132,-1.04258476748978,2.20421050508003,-2.96947984176788,0.282515780422437,9.66183060374795,11.079196943084,11.8462634190105,11.9577620472792,11.7997157860457,-2.25325446723705,0.519895459239841,-3.11303650531225
63,BJH025,BLAES_study_twosource,EOG_control,2,29,3.0894055179931,89.753228226385,-4.11925158929748,92.3946945670764,-2.5170399847954,328.719000228885,189.166154268711,300.212721228569,300.212721228569,0.083,3.13,like,unknown,0.437165518184055,-2.2404469465133,0.0150000000000001,0.0150000000000001,-1.41923384993128,0.02,Negative,2.20819129545674,2.94308761474652,3.71536794997237,3.96898158317849,4.69140583578628,-0.0659983562129404,-3.0812109250117,0.261997907597845,1.34103398730094,-1.62530148419389,-0.868828418026434,-0.0978979069923018,0.712249671475165,0.978298749039973,1.73614565019824,1.81599732057528,-1.20721698818388,-3.11901537779327
64,BJH025,BLAES_study_twosource,EOG_control,2,30,0.871580221125819,91.9018938911136,-2.31627184781705,92.0277222596064,-3.17872144259937,305.535648432136,169.669246051728,304.176848866654,304.176848866654,0.088,-1.531,like,unknown,0.543812554179108,1.48216015950836,0.0205000000000002,0.0150000000000001,0.658830300510142,0.0234999999999999,Positive,4.17486796183511,3.54845425380945,2.98204297160237,2.80377159243603,2.26994987222773,-2.70922911891259,0.348320838842645,-2.86968144027995,-1.81756794851962,1.3235789985904,0.00753894571907868,-1.62472548844545,-3.10063985495909,-3.5651667772064,-4.9561615733242,0.248427702143869,-3.01723522546228,0.0252900301185659
65,BJH025,BLAES_study_twosource,EOG_control,2,30,3.98418877276953,96.7980238995503,-0.383032806755375,93.0723920507739,-1.79492072881067,252.386849164569,148.818985275044,292.886235272319,292.886235272319,0.046,3.134,like,unknown,0.497325714457205,-4.90260835619713,0.0169999999999999,0.0165000000000002,-2.68316882544152,0.0205000000000002,Negative,3.75478755539141,3.31849263868735,2.82893550991874,2.6891565878213,2.47285079538008,-3.11137407570929,-0.0926094620230083,2.92136707551439,-2.40715812081243,0.476280002698061,-4.20924839072824,-5.14859940594131,-6.20262494762673,-6.50357154899793,-6.96928191587793,0.925533433601227,-2.60194912597581,-0.159571429739849
