comparison_type,iteration,mean_proba_diff,pooled_sd,norm_proba_diff,discrepancy_ratio,pearson_r,spearman_r,ccc,icc,mean_proba_diff_test,pooled_sd_test,norm_proba_diff_test,discrepancy_ratio_test,pearson_r_test,spearman_r_test,ccc_test,icc_test
between,1,0.016047646550125548,0.01915861410129258,0.837620428350444,0.425,0.029820644619399587,0.12717317932948324,0.029179557189241253,0.03182635706155907,0.012773785442471182,0.01495998092100401,0.8538637522282277,0.37,0.24667294148034613,0.14208805220130505,0.24378023317980388,0.24611430709498874
between,2,0.01940886019287279,0.022171407454352823,0.875400455872382,0.49,-0.09020706070844578,-0.05428035700892523,-0.08923807823598418,-0.08916994082672323,0.012462666387671408,0.015745451941440915,0.7915089661459987,0.44,0.304374806496743,0.13067576689417237,0.30111187659948374,0.30297110137023314
between,3,0.0171027352764764,0.026421435689949233,0.6473052970010376,0.365,0.3786910109876175,0.2932033300832521,0.3733996044557107,0.37741651091794237,0.014290276259232524,0.015630159277713163,0.9142757924168335,0.47,0.10239583755848797,0.10980724518112953,0.09894991412905152,0.09889062930906878
between,4,0.020167151221525154,0.022630466466050686,0.8911504874094885,0.46,-0.008571258639849658,-0.004302107552688818,-0.0085170063831448,-0.006566896026226716,0.010184156566806818,0.011493278859939195,0.8860967084253533,0.34,0.18104374636377452,0.20546463661591544,0.17834548822309157,0.17904730569508887
between,5,0.01949674013912975,0.02148604715216009,0.9074140069160955,0.48,0.02415020201120887,0.026639165979149483,0.02399656022739563,0.02596326831643592,0.01196954382418884,0.014863791238832934,0.8052820193624206,0.425,0.38610101805999786,0.20287107177679445,0.3802775567650356,0.3840835854094853
between,6,0.018500812582542565,0.023792997396316327,0.7775738497498803,0.455,0.15584647173361962,0.15108227705692645,0.15238428193500972,0.15491688047407312,0.012455449247491712,0.013928459670342343,0.8942445569923938,0.475,0.1685036429489356,0.07506187654691368,0.16051635503496536,0.15429167722662004
between,7,0.019449518155329366,0.026518321445095604,0.7334370011163144,0.485,0.11892419670147791,0.013996849921248035,0.11714108655150769,0.11990113982672454,0.012037361908521676,0.014187277528613125,0.8484617210204378,0.435,0.1901781760819372,0.1282067051676292,0.17811678430773212,0.18015450800513808
between,8,0.018985819358914545,0.022734034078100797,0.8351276018013527,0.52,-0.05084847284439002,0.048364209105227644,-0.05003422832010694,-0.04952811651508511,0.010478571893579765,0.01311494491369577,0.7989794819982146,0.365,0.3285097019565595,0.20468611715292886,0.3265260235903249,0.3302814727757148
between,9,0.017474857938168657,0.022599282760411624,0.7732483425881242,0.42,0.053806699015589994,0.2508797719942999,0.05313732766069954,0.05407808238036526,0.010861522854687942,0.014856083443077253,0.7311161717894951,0.44,0.44923716100521094,0.12787969699242482,0.43870556924484855,0.4411710658864985
between,10,0.01899193346468012,0.023689970106273796,0.8016866791930016,0.48,0.1318346349263626,0.028191704792619822,0.13044335534884344,0.13322820346420297,0.013003343840530644,0.015932890556508355,0.8161321258319298,0.42,0.07203552010399589,0.13743793594839873,0.06871770504541268,0.06827619826274471
between,11,0.017905629885812457,0.020514717058663548,0.872818759069882,0.43,0.012457365647831883,0.12317857946448663,0.01222402195435538,0.01328051377096128,0.012977771530472693,0.014542457750401083,0.8924056547535621,0.435,0.17336772735343023,0.2018390459761494,0.16814260845862997,0.1616505017932034
between,12,0.020656631195475398,0.028397743756542963,0.7274039576019493,0.49,0.2793974352979838,0.17081677041926052,0.27313042542092464,0.2756088454517538,0.01166012970970081,0.013238553804237788,0.8807706553240197,0.425,0.11115888585093754,0.10996024900622518,0.10632976737270453,0.10905757072871644
between,13,0.019005721210865686,0.024117462230638025,0.7880481382788876,0.475,-0.05574857338276852,0.1154938873471837,-0.05470384733639988,-0.05407300522271437,0.013107163413454416,0.01608109194584485,0.815066754023575,0.445,0.2927111932621207,0.05410335258381461,0.2856853499023869,0.2828307451625213
between,14,0.02519265144198427,0.025299073949225922,0.9957934228163751,0.525,-0.22639075099329212,-0.1462116552913823,-0.21833216447518972,-0.23241347303754492,0.01436874410209617,0.016844777841698137,0.8530088219108055,0.4,0.26130947026625834,0.09339983499587491,0.25934611957097303,0.2629758300246277
between,15,0.020130817675267122,0.02451138825837156,0.821284272562232,0.515,-0.011378481652246766,-0.09037875946898674,-0.011199880634004886,-0.014109627634559299,0.014072987585020963,0.014729883640554914,0.9554038530402672,0.49,-0.0807584506913862,0.020882022050551268,-0.07952206807500535,-0.0806396020741239
between,16,0.019994304932822053,0.02447634489551147,0.8168827910448613,0.5,-0.012998088996091641,-0.04129753243831096,-0.012394194856547518,-0.012237582999825905,0.010888031207552227,0.012730687794762493,0.8552586775422809,0.42,0.20216259012823137,0.11093977349433737,0.20087962790584168,0.20428595346374787
between,17,0.01749063025885673,0.024072616128589606,0.7265778744373428,0.4,0.22940842015986107,0.13478586964674116,0.22507934251398382,0.2284202617805681,0.01030042428325327,0.012391227470815778,0.8312674678528148,0.45,0.23962362285676683,0.14801620040501015,0.23248397783431546,0.23165404457045358
between,18,0.01856359937180368,0.023675775095032766,0.7840756763945764,0.525,0.031692898460788876,0.04874821870546764,0.03149827311179261,0.033601919143078446,0.011420470340707367,0.01369481959758453,0.8339263076325366,0.39,0.2664583601352484,0.19001875046876174,0.2525745676915565,0.2529924355062692
between,19,0.01612235429774613,0.020691330409474833,0.7791840340224565,0.415,0.32921683371559685,0.21851046276156907,0.32512611277670506,0.32675693977722864,0.013654052088807357,0.017840231311076527,0.7653517407215409,0.365,0.4008159894801685,0.2047116177904448,0.3813144178528012,0.3810737297649254
between,20,0.018413295788244136,0.02434361494529833,0.7563911863385943,0.425,-0.024407753714978102,0.09449636240906024,-0.024001443019350588,-0.026342243733245223,0.01472567737616525,0.019416141288587485,0.758424506563556,0.45,0.36855708411476834,-0.01736593414835371,0.3644000013189731,0.366767841329074
between,21,0.020199263983387575,0.023256527350586486,0.8685417078349055,0.505,-0.1419532128097662,-0.027690692267306683,-0.140967980474171,-0.14029934693832338,0.0118329365250033,0.014687820855668053,0.8056291427626551,0.44,0.18550101491639553,0.052532813320333015,0.1835142937650017,0.18488254463909098
between,22,0.02146092140574366,0.02543939851908483,0.8436096234603783,0.395,0.15400463212781668,0.1566699167479187,0.15103105894225743,0.15194087652027485,0.013327749973640486,0.014532260448508994,0.917114720099027,0.395,0.121706966273956,0.05611940298507463,0.12038368254527336,0.12319686259297682
between,23,0.018554741748115257,0.023343259341764042,0.7948650818833374,0.43,-0.1027973680786023,0.06750468761719045,-0.10182504783033827,-0.09987396449704575,0.01340778827195177,0.016672570366095405,0.8041824372333884,0.46,0.21378905103777662,0.05615240381009526,0.2050311867729894,0.20747300606804256
between,24,0.017719212130884232,0.023156696615528456,0.765187385104059,0.465,0.29211057062081885,0.1217985449636241,0.2771750587847646,0.27710154091869416,0.01168815674324374,0.013395831214720374,0.8725219477534094,0.355,0.07785183854774125,0.18571364284107106,0.07727244733364062,0.07923880363736892
between,25,0.018221848631437044,0.023786675803709256,0.7660527591919993,0.47,0.07365774484944607,0.05693242331058278,0.07270495575993688,0.07222496798033845,0.01171089394492502,0.013730424253061233,0.8529156659026065,0.45,0.1866375990258135,0.07898147453686342,0.1853911645177457,0.18857546799394495
between,26,0.02116757120537411,0.02529942578317198,0.8366818830905566,0.425,0.14747907592383,0.09126678166954176,0.1450233022377747,0.14316114719311357,0.013040628800793668,0.016617310773078358,0.7847616849003475,0.42,0.3242574120184674,0.23656191404785123,0.3211832769128853,0.3248396886080379
between,27,0.018479717194214925,0.022922769719943288,0.806172963389201,0.46,0.1597775863520472,0.08996024900622518,0.15562548443339352,0.1513063653815967,0.013086140816399375,0.014698654009494232,0.8902951799495863,0.485,0.25816202134939853,0.030854271356783928,0.2552529197091009,0.2570131211816745
between,28,0.02132001846309197,0.02412881461637525,0.8835916227986987,0.535,-0.065748054001356,0.004575114377859447,-0.06527060746949927,-0.06370466342694094,0.011241615050441307,0.012843060007279089,0.8753065892450765,0.45,0.12080947379607154,0.14661966549163732,0.11900233120168839,0.11778075576800213
between,29,0.017777577761043523,0.022265150731290245,0.79844856994657,0.445,0.16516937644615498,0.1810470261756544,0.1641496510367403,0.16721593596395995,0.013084076908538474,0.014161157021646458,0.923941235065639,0.425,0.17376918008933515,0.1241326033150829,0.16719270279227483,0.1583515340043926
between,30,0.017994964999493566,0.02238104551213895,0.8040270053395638,0.39,-0.15163723270037077,0.09301132528313209,-0.1508345263269314,-0.14919970785143913,0.01530467790895818,0.0171444519846298,0.8926898289125254,0.52,-0.10845887324433001,-0.19507087677191937,-0.10768124478569645,-0.1068567506144527
between,31,0.016967497205920966,0.02152231956530718,0.7883674970272097,0.395,0.20563310500627782,0.22856671416785423,0.20422842410148473,0.2075983078449169,0.011179601204552782,0.013519209181044775,0.8269419501421468,0.46,0.07129463462732243,0.0817385434635866,0.07074052227959307,0.072654514689545
between,32,0.01522283303534392,0.02106678213877801,0.7225988731958725,0.42,0.17666661220001595,0.1358343958598965,0.1755508805596261,0.1788529177466888,0.009545364404146224,0.011060818463700087,0.8629889764010366,0.445,0.2564999712197288,0.12649816245406137,0.25246641995911023,0.2520679176592614
between,33,0.01910853727541479,0.02307085468794705,0.8282544159665528,0.465,0.12674456209937762,0.05916147903697593,0.12531360324849514,0.12718120075707273,0.012405213591674654,0.014710221750235565,0.8433056824229044,0.42,0.14037020639567122,0.1444521113027826,0.13387211031155122,0.13624257339288393
between,34,0.014393238731566317,0.019270237049325543,0.7469154995200269,0.44,0.20829892683834847,0.08384759618990476,0.20659472714756497,0.20882020955273148,0.011709375115365961,0.016169457981712203,0.7241662106799972,0.41,0.26838766510329326,0.1003270081752044,0.2226896529119408,0.20994203645758142
between,35,0.021130257059253595,0.025252403041289808,0.8367622291115757,0.45,0.06197076944418692,0.1306292657316433,0.06162177987778588,0.06424977073675234,0.011761335005431946,0.012770909075926882,0.9209473605604178,0.465,0.11056920670102893,0.03811295282382061,0.10953294520139863,0.11195620716266601
between,36,0.017841146688378724,0.021833461666764895,0.8171469536384461,0.5,0.14375256478140747,0.05866346658666467,0.14255408559431854,0.1450506417275999,0.012194967572272111,0.016068164274392862,0.7589521344206508,0.405,0.4220727938114234,0.26187954698867477,0.4186934735700664,0.42257515255109945
between,37,0.0168757577243312,0.02135371828478597,0.7902959802721939,0.37,-0.023097646026766457,0.21891547288682223,-0.021795307695609844,-0.019697561211820223,0.012083515980117244,0.015783723673376913,0.7655681403304742,0.515,0.07516730244855331,0.05332033300832522,0.07350150348858026,0.07599174283242885
between,38,0.016039277234472706,0.02159007001270069,0.7429006587304884,0.37,0.004541236433489838,0.18886522163054079,0.004469543079895284,0.001557819044739959,0.01151315394408619,0.016228975937281846,0.7094196201029368,0.43,0.44408378533158,0.16414610365259133,0.4404675282865134,0.4444416511911592
between,39,0.02090946516941739,0.023100227386703375,0.9051627423136535,0.455,-0.1787875387573689,0.0026385659641491037,-0.17112927453219798,-0.17948280376459,0.011999764750962094,0.013083182931364868,0.9171900151449042,0.465,0.034065871707516855,0.13431035775894398,0.033081137087512265,0.031650672524265726
between,40,0.020457227857656368,0.026579619960737905,0.7696584032380738,0.475,-0.13399126706216366,0.05922598064951625,-0.1324476036439835,-0.13080165652764872,0.013067871684895855,0.014795231952947054,0.8832488552024947,0.48,0.042016418530288244,0.04602865071626792,0.04177770542178529,0.04447856446997173
between,41,0.022528876839688617,0.024418328836018292,0.9226215680434839,0.435,-0.21768887523323133,0.056777919447986214,-0.21610157608312627,-0.21552808702561804,0.012982732695078398,0.01379871588275373,0.9408652808994215,0.415,0.19189499007017613,0.16769819245481138,0.18967428504977774,0.1921478633254261
between,42,0.01984489114794433,0.02142290992248639,0.9263396625270919,0.515,0.029855759161607646,-0.0718487962199055,0.029253913862137673,0.030809493224743835,0.011400383728784496,0.012721717624573805,0.8961355742374785,0.47,0.1873978883973038,0.12765769144228606,0.1836186170256457,0.18184367350243377
between,43,0.01874990760812563,0.0231759742635992,0.8090234910889909,0.465,-0.07977925105609811,-0.00025800645016125405,-0.07803463766614958,-0.07769640674778545,0.012183511532978251,0.015378679032316944,0.7922339433299617,0.49,-0.02848008853477019,0.03572489312232806,-0.028137477074561715,-0.027430495102927794
between,44,0.017729722653640118,0.022002075242750656,0.8058204718430725,0.445,0.17816193860323526,0.11793894847371186,0.17502045033702848,0.17714322679779657,0.012814103830583994,0.01333785791474118,0.9607317691112659,0.415,0.20047185132440626,0.09909847746193656,0.19591477437561808,0.19512673584722426
between,45,0.016232447589802322,0.018671407677551263,0.8693746004656459,0.47,0.06904538037709394,0.030960774019350486,0.06846077101156015,0.07077361263680618,0.013060259446704829,0.015351211968201517,0.8507640617403912,0.455,0.1477833937506895,-0.014485862146553665,0.13436601803182516,0.13308211594026506
between,46,0.022604819829978896,0.028118424794457048,0.8039148705952746,0.465,0.09749438818051423,0.055018375459386495,0.09600602317827743,0.094628149781581,0.014273205445532377,0.014677969038893884,0.9724237329913316,0.495,0.001146526118995017,-0.09973299332483312,0.0011407784223614404,0.003647949946440573
between,47,0.01802107220344724,0.024527365734837547,0.7347332933455196,0.455,0.18680725227415512,0.1007350183754594,0.18488029404109582,0.1863998215283192,0.01090675931863815,0.011972373574310226,0.9109939019979613,0.435,0.148592777176648,0.14866871671791798,0.1471527384098382,0.1498910722056253
between,48,0.020144810905982958,0.021966130875534104,0.917085080669362,0.44,-0.14435535724318563,0.023133578339458487,-0.14301382331104748,-0.1420720755236411,0.01337835198957417,0.015529357920875305,0.8614877741719347,0.465,-0.12944438826156485,0.10310807770194257,-0.1278690398395728,-0.1284155865716361
between,49,0.019376741639413043,0.023800908854902256,0.8141177195181784,0.41,-0.00909274732481943,0.02620115502887573,-0.00902821382287662,-0.006571368993283148,0.013815703573588113,0.014896978813949895,0.9274164745841452,0.465,0.1302287678131604,0.08208805220130504,0.12890837582851883,0.13170404512288864
between,50,0.019291675048675714,0.024168177364231314,0.7982263104882381,0.45,0.05573367186407635,0.14767269181729545,0.05461928790249363,0.050184370128627975,0.011988459702765903,0.014384020018942059,0.8334568282704359,0.415,0.2676073723230262,0.1167494187354684,0.2600093288693936,0.2609718413849315
between,51,0.023262849042387575,0.02969301316534022,0.7834452136215536,0.46,-0.2830632124858323,0.10574514362859072,-0.2776039820047957,-0.28046857017951987,0.011907153225392037,0.015688576016255073,0.7589696613035453,0.46,0.24709997084408036,0.16324158103952605,0.2347010030362617,0.23405163123111003
between,52,0.020483375369510913,0.024817355138834752,0.8253649615328295,0.425,-0.09155892934724986,0.03232280807020176,-0.09057158892914985,-0.09158562388481864,0.011197635053598512,0.012796398257331107,0.8750614687365911,0.455,0.2292121670595499,0.1140103502587565,0.22290387375316975,0.22200176553398449
between,53,0.02050016595915005,0.023173425646908843,0.884641151960397,0.505,-0.26858912696109083,-0.1166459161479037,-0.2635466275607106,-0.2661359451685032,0.012169437053513895,0.01472750543833537,0.8263067431526536,0.43,0.2916709858828368,0.10020850521263033,0.2872221289976568,0.29072752683514824
between,54,0.01897702146035931,0.022514066002243826,0.8428962346680514,0.42,0.17487562032650433,0.17594689867246682,0.17397182615285856,0.17721699993004802,0.012571376582005191,0.01429271495422877,0.8795653325672539,0.375,0.19600197912178588,0.17418885472136805,0.18169601393462997,0.18368726942774394
between,55,0.018627654174350677,0.019168144322784762,0.971802687869393,0.52,-0.27538910200165095,-0.15227480687017178,-0.2671884122676373,-0.2799476860245588,0.012029885808414647,0.012979867002399968,0.9268111765852708,0.455,0.026887014637660953,0.10897322433060828,0.02637856289467768,0.02890317769323523
between,56,0.016391319126732168,0.021637607344649153,0.7575384313823238,0.45,0.24381282190544024,0.19464336608415217,0.23914423542376986,0.241360894108344,0.012622072398418963,0.015718783360959977,0.8029929612598279,0.47,0.26035869256405625,0.09390384759618993,0.259038364095329,0.2626696218780982
between,57,0.020199263983387557,0.023256527350586476,0.868541707834905,0.505,-0.14195321280976575,-0.027690692267306683,-0.14096798047417058,-0.1402993469383229,0.011832936525003288,0.014687820855668053,0.8056291427626542,0.44,0.18550101491639726,0.052532813320333015,0.18351429376500344,0.1848825446390924
between,58,0.01857718777354023,0.02258789739319362,0.8224398867305848,0.435,0.21845081998614835,0.17095327383184583,0.21499498091416727,0.2173773946760069,0.011900529412703732,0.015886459790801364,0.7490988910943155,0.4,-0.015818488908192943,0.13614040351008777,-0.015729341065260662,-0.01342516628963289
between,59,0.019276999947014123,0.022068116652280905,0.8735226594436957,0.44,-0.07041509390787468,-0.03361734043351085,-0.0672729609695637,-0.06825130792210934,0.011741884023770563,0.01559278502315895,0.753033150032602,0.48,0.20735184232443726,0.05693692342308558,0.2027278088323813,0.20541553193649068
between,60,0.020492183963401852,0.023757603520703757,0.8625526537448852,0.485,-0.006940391386201256,0.030507762694067353,-0.006887418702418758,-0.0046017978869150105,0.013639270928018178,0.017335891415341694,0.7867649030120177,0.46,0.30794943731499497,0.07744243606090152,0.30636260984757335,0.31012151858350673
between,61,0.01759438595793672,0.02144689092156481,0.8203700024531573,0.48,-0.15013596690385977,0.048209705242631073,-0.14884984943136953,-0.14886917384846407,0.012243796936733598,0.01431432903340608,0.8553524868793797,0.48,0.14054817779495796,0.07275781894547365,0.13304902237695027,0.13501386455306869
between,62,0.017619710520709955,0.022461644148958154,0.784435476043601,0.43,-0.0761349883742782,0.1640201005025126,-0.07155436782106558,-0.08453819674632473,0.010667092353934876,0.014433497303325502,0.7390511204430793,0.415,0.34343144315532864,0.19351383784594617,0.33114702467146057,0.33420538625467655
between,63,0.01912780422789322,0.02209727754552019,0.865618137279134,0.465,0.1173888354852353,-0.017473936848421214,0.1167400912862362,0.11971674164835581,0.011840676124415594,0.013550482894297233,0.873819495347932,0.44,0.2020695956148626,0.02935873396834921,0.1968018655322038,0.1973543287207869
between,64,0.022208942691294486,0.028586343187712155,0.7769074395231148,0.455,-0.25328591004020906,0.08872721818045452,-0.24228793043449828,-0.24871444398484124,0.012609538018331696,0.014045242184941638,0.8977800348541367,0.41,0.10150428413609056,0.1411580289507238,0.10062642906677591,0.1019679896506404
between,65,0.017674377667638807,0.022625125810676702,0.7811836192883551,0.41,0.04500738097695484,0.08106052651316284,0.04439986845597386,0.04580941466430176,0.011712299633710423,0.01256611904897368,0.9320538495667848,0.465,0.15263169749681638,0.03507837695942399,0.14954940567000602,0.15273362453077055
between,66,0.014680757460399953,0.02112000075571877,0.6951115973054486,0.445,0.18283979730648883,0.13347633690842273,0.1800052015292453,0.1806795494394639,0.010991785459993226,0.01522163676959752,0.7221158687709156,0.425,0.5093771645366306,0.14764119102977577,0.5058937998876187,0.510269500526495
between,67,0.017213131307581873,0.019079262943002603,0.9021905803701321,0.44,-0.013584155796329777,0.08436210905272633,-0.01326289769014715,-0.01261271336867728,0.013296802061170556,0.01390818441126856,0.9560415412954508,0.445,0.11146956193805764,0.11369234230855774,0.11013947062677108,0.1101107617475945
between,68,0.02086469940604438,0.025912021919121078,0.8052130964989589,0.45,-0.1379284910096618,0.11216830420760521,-0.13484886328846032,-0.13525585530851866,0.011903584569275713,0.012877254432835956,0.9243883959396295,0.4,0.18954590877865485,0.09147978699467486,0.1883507679903238,0.19120574914743318
between,69,0.01763913317723088,0.023238311500952246,0.7590539948011314,0.435,0.16752155336190175,0.2094052351308783,0.15151364179297225,0.15465130007840436,0.01311212124991222,0.01574879309477202,0.8325794345640954,0.455,0.19331609075156608,0.07409135228380712,0.18783108712456753,0.18770214199383628
between,70,0.020005308627478208,0.024564875736693425,0.8143867219973586,0.385,-0.14234485293586147,0.09883897097427437,-0.14099782407629957,-0.13926248692810175,0.014213327272823699,0.01472701013518014,0.9651196775420595,0.49,-0.08903947728706776,-0.04687917197929949,-0.08688960752701846,-0.08532646655365857
between,71,0.019575186039069284,0.02606607367648295,0.7509833004396897,0.425,0.17759267334978118,0.10004650116252907,0.17575289825258572,0.17836944023128412,0.014386629876363997,0.017784393227240094,0.8089469060056661,0.45,0.29386344810036835,0.0880987024675617,0.2877052090799394,0.2914458395487914
between,72,0.019353450078469607,0.02673580978087527,0.7238774601214274,0.47,0.18714360897478266,0.0673906847671192,0.18233752799758174,0.18566632768380564,0.009447862302402731,0.011761601689818825,0.803280246310421,0.435,0.31590937827034177,0.18077551938798472,0.31339567652023986,0.31679360491263187
between,73,0.01775111805756818,0.023652916048909633,0.7504832816749664,0.465,0.06514751480041078,0.18703517587939703,0.06472611299997609,0.06750534911035605,0.011203459726140513,0.014183403486069664,0.7898992464780455,0.395,0.21314636646312282,0.23419935498387462,0.20578617507453004,0.20906105447195195
between,74,0.01601498482906211,0.021676505232522025,0.73881765797903,0.51,0.12262585889445157,0.06246456161404036,0.11898170552960312,0.1217355647633969,0.01197694866850493,0.0157666885246065,0.7596362831556505,0.465,0.3209044668949366,0.06926423160579016,0.3191676192505909,0.32292824072035337
between,75,0.016934073484467252,0.01943543008631965,0.8712991381851092,0.47,0.12104800724671089,0.04723018075451887,0.11983914608053464,0.12092156854038073,0.010895589966087194,0.01251850954782045,0.8703584020498817,0.465,0.29523317175669644,0.12975774394359862,0.2935484483986224,0.2971799993789423
between,76,0.01896046685789952,0.02274317913210422,0.8336770663312839,0.495,0.13644778926034423,0.01260631515787895,0.13419783931800688,0.13714637445310823,0.011475717662298988,0.013273120240269472,0.8645832671267963,0.465,0.1438785085075987,0.102929573239331,0.1426303109397083,0.1451423875758264
between,77,0.01941774218372353,0.02311331296284933,0.8401107281735946,0.39,0.05700872450792664,0.132004800120003,0.05644590044761005,0.0588783169532639,0.011788026655096942,0.012603375797476158,0.9353070831592206,0.49,0.12033082789206728,0.032766819170479265,0.11941934010827772,0.12248506681486904
between,78,0.020194993957403665,0.02555649865272182,0.7902097322417386,0.47,-0.14474219007638625,0.07801095027375686,-0.14367051582724247,-0.14263464359895803,0.009803522100467133,0.011905741916526682,0.8234280710266867,0.425,0.36548603649152733,0.23465986649666246,0.361201694979705,0.3646620025263228
between,79,0.018983879243929254,0.0248108589254296,0.7651439759093527,0.46,0.21052223187460253,0.0692537313432836,0.2085246322650644,0.21174209545362033,0.01270647696693112,0.014474621026251562,0.8778452260605865,0.47,0.1258291307333366,0.06426310657766446,0.12273923634209506,0.11813224909348652
between,80,0.016473807752731374,0.01970257838858815,0.8361244618761726,0.425,0.13385082263092762,0.14228755718892974,0.13114883403747143,0.13421079211662681,0.012879660004232072,0.01665691191457138,0.773232161536798,0.44,0.31239808031939853,0.1309922748068702,0.30869698064472867,0.3124697573768574
between,81,0.017211440455974537,0.021986053079501886,0.7828344811930418,0.44,-0.04512190625340397,0.1217220430510763,-0.044163362975682845,-0.04193143083540785,0.013052301658045527,0.016230896650396464,0.8041639312469349,0.43,0.3467083955632613,0.12903922598064954,0.3448378392576849,0.34877361376715493
between,82,0.01729267863574243,0.023751997999438276,0.7280515363865976,0.465,0.3389276703150769,0.15326933173329335,0.33717729181088596,0.3410561354947937,0.01123782251090569,0.013284686216048528,0.8459230672177918,0.425,0.17242963454339405,0.17469286732168307,0.16848938316201256,0.17166506622385644
between,83,0.016228241037555546,0.0204109815521945,0.7950740142534084,0.425,-0.055640966713350996,0.14912022800570018,-0.05314119995367872,-0.05168345615422636,0.011673717268862717,0.011958746315796449,0.9761656414972836,0.46,0.107814642706237,0.012753318832970826,0.10689007654230936,0.10986323057388694
between,84,0.020363488000129343,0.025063712471930132,0.8124689438140993,0.44,0.027318028926468563,0.10181804545113629,0.026678603694334748,0.028644299118830693,0.012214775974062562,0.012732675789064068,0.9593251392259337,0.44,0.07681688503296197,0.03338033450836271,0.07610978107934366,0.07702703482445658
between,85,0.018554741748115264,0.023343259341764042,0.7948650818833377,0.43,-0.10279736807860236,0.06750468761719045,-0.1018250478303384,-0.09987396449704607,0.01340778827195177,0.016672570366095412,0.8041824372333881,0.46,0.2137890510377768,0.05615240381009526,0.20503118677298973,0.20747300606804336
between,86,0.01869786052441878,0.02609003741213373,0.7166666811954413,0.435,0.2656875423539341,0.15942998574964376,0.26411609697246274,0.2676245379363886,0.010795246868939507,0.011453032606415225,0.9425666755626566,0.45,0.0948517500275806,0.056687917197929955,0.09411911548192467,0.09651662803513061
between,87,0.0184132659819462,0.02357712770773152,0.7809800332848873,0.445,0.0005660027993454608,0.043907597689942256,0.0005626618582191727,0.0030426755568892907,0.01206496219789872,0.012705997103367662,0.9495486343768299,0.485,0.13341079867544675,0.0816785419635491,0.1308998791184604,0.1282258085324477
between,88,0.02257306735152108,0.026746305743967674,0.8439695398536368,0.435,-0.30728991414404944,0.013359333983349587,-0.3039093277028119,-0.30653325141928844,0.013118330936364235,0.015194490460862341,0.8633610301151042,0.455,0.14953133927230294,0.05474236855921399,0.14806031094395775,0.14980895981297565
between,89,0.016283049132722893,0.022954184288679482,0.7093717175022136,0.435,0.018499062786693027,0.11448436210905275,0.01824605232214266,0.019698076857716143,0.012004000250490981,0.013451411399386244,0.8923970796877638,0.42,0.22110609146308452,0.16120453011325286,0.2184846797800288,0.22090435803204048
between,90,0.01885077610902992,0.020994617846041955,0.8978861271620523,0.495,-0.00404550980026859,0.05870096752418811,-0.0037542550732769346,-0.020999471344552306,0.012065177858311913,0.015868487298295337,0.7603231254190188,0.36,0.28964805176070607,0.27769594239856,0.2880199136081475,0.29155269357730385
between,91,0.017951285822858872,0.020338376182302952,0.882631221979208,0.48,-0.04653778302012572,0.024569114227855703,-0.044861643328179185,-0.04467886984521677,0.013159062492643701,0.015866980864168163,0.8293362552897724,0.4,0.24162376158524929,0.214694367359184,0.24022885549733508,0.2436157570286689
between,92,0.018989235118308398,0.022926104704968177,0.8282800485593768,0.46,-0.018188715973240788,0.09836345908647717,-0.018024658840105706,-0.015717374595235527,0.01193586787100915,0.015166754365068614,0.7869757486479312,0.375,0.18501898213165718,0.23490287257181433,0.18365280459194527,0.18616677151153038
between,93,0.01760074591892553,0.025702584267572826,0.6847850681353927,0.425,0.31894234318818593,0.22507912697817448,0.3132003634593033,0.3170293169617716,0.010380523714621961,0.011319804996362674,0.917023192356889,0.455,0.09736830619602915,0.09182779569489238,0.09646783716340063,0.09938030986764591
between,94,0.021643300143363558,0.024811395757981004,0.8723128821320593,0.485,-0.03055334336851767,-0.018619965499137484,-0.029413307865105546,-0.03553741685764722,0.012863739509727039,0.02193003986036902,0.5865807628090002,0.425,0.31031116547411874,0.10573314332858322,0.27633749322283907,0.2799931150357353
between,95,0.01635430598740825,0.020785332783127178,0.7868195403964913,0.425,0.24535932204651226,0.18676066901672547,0.2431176227714601,0.24633569617995127,0.012394095871856432,0.01702553183243098,0.7279711432125495,0.45,0.4787162523245286,0.06602715067876698,0.4360755805666541,0.44000957664944756
between,96,0.017368830258646314,0.02212396548541113,0.7850685841152473,0.485,0.14664292126321288,0.14318307957698945,0.14106883116515676,0.13727693204803754,0.01162221908027835,0.01370364049034348,0.8481117910578695,0.39,0.12468102439895035,0.142041551038776,0.11673674940638189,0.11635755070194222
between,97,0.017769745965411872,0.023059850366478805,0.7705924228911325,0.445,0.3392706382686114,0.08546913672841823,0.3364223190582034,0.33966272959436594,0.014401285749278991,0.015182490573632763,0.9485456736781724,0.455,0.032779000503122865,-0.03974349358733969,0.03046849443704308,0.030091931580530876
between,98,0.019379818964985463,0.023839812960237863,0.8129182471904804,0.55,0.027180372695729663,-0.03393984849621241,0.026941613155969678,0.028325337267566166,0.010749980831197947,0.01141336102699772,0.9418768762128367,0.445,0.10938153750547525,0.11277581939548491,0.10876952553610746,0.11174025294427367
between,99,0.01937373006977043,0.023128319360083003,0.83766268392192,0.465,-0.07064330585810022,0.11881047026175656,-0.0694452851613549,-0.06800244126354714,0.012180831628120533,0.013827958810621887,0.8808842863173616,0.47,0.22616404831988896,0.07449336233405836,0.21370238000429512,0.20723454128290364
