train_circ_mse_rad_ch,test_circ_mse_rad_ch,train_circ_mse_deg_ch,test_circ_mse_deg_ch,fold,perm,train_circ_mse_rad_sac,train_circ_mse_deg_sac,test_circ_mse_rad_sac,test_circ_mse_deg_sac
3.277787333304297,3.284378339868124,10760.341071759409,10781.978069960107,4,76,3.1408335446539506,10310.748304719882,3.3508564669350287,11000.21288763223
3.270466029601114,3.295886431104627,10736.306649472237,10819.756904947815,0,77,3.119641195201116,10241.177925364449,3.3548772030247975,11013.412185599442
3.272349738127969,3.2863914985607448,10742.49049978577,10788.586880099823,1,77,3.110952504751212,10212.654637182219,3.211654093638173,10543.238452636608
3.2760454278309115,3.2811439380867804,10754.622733410257,10771.360155253826,2,77,3.1456169278424326,10326.451225425573,3.1935425716445596,10483.781833227597
3.2793612100645575,3.299844621637714,10765.50780438213,10832.750877964389,3,77,3.1503314808842346,10341.928190088665,3.3250248393815642,10915.412656668579
3.2727811477438755,3.2786575652978507,10743.906734012322,10763.197874873826,4,77,3.0019665137821168,9854.87473396655,3.1205805906684314,10244.261778769725
3.278385481304974,3.2901127904650433,10762.304675814286,10800.8031607935,0,78,3.1837374219856986,10451.593425664672,3.2563359370393243,10689.920291884138
3.273758735222551,3.298504574066635,10747.115964395009,10828.351761288732,1,78,3.124189560875483,10256.109329082437,3.3647505190548586,11045.824370158603
3.2709712539058633,3.2870276689311675,10737.965203028043,10790.675304231536,2,78,3.0333588488880663,9957.929690994059,3.387434552354554,11120.291658718721
3.2774364912180043,3.297590848842544,10759.189325130672,10825.352178320916,3,78,3.1988958742154567,10501.35568890087,3.3348716239627016,10947.737743618733
3.275824325173296,3.2929304817944263,10753.896896201835,10810.053095781972,4,78,3.1098097831812175,10208.903303555946,3.3208957277043796,10901.857582634811
3.2757420131475583,3.295088652805417,10753.626681761054,10817.137953281266,0,79,3.0370786755614607,9970.141161618421,3.2747428509386336,10750.346625716906
3.2730472238272585,3.2980814382478014,10744.780210268438,10826.962688335749,1,79,3.056285471143278,10033.193352117787,3.375351869326552,11080.626550149214
3.277614200117109,3.28796324919825,10759.772709033108,10793.746633073262,2,79,3.159333997912302,10371.481710154494,3.2540564954232787,10682.4373264725
3.2698627228533717,3.2881595562733428,10734.326110249738,10794.391071185926,3,79,3.0593559625893563,10043.27318093463,3.3248704147451393,10914.905710491525
3.2737103473925666,3.287837639601269,10746.957116519465,10793.33428109067,4,79,3.113435847916732,10220.806971895247,3.1753979739569442,10424.216632720281
3.276052376357759,3.2849055362906627,10754.645544078314,10783.708753723724,0,80,3.1158987815252077,10228.892305984808,3.2784265458531663,10762.439482773842
3.2752454734150307,3.291661107153534,10751.996637974078,10805.88598465031,1,80,3.1241436167386927,10255.958503378435,3.294376623441057,10814.80049876255
3.279500644087704,3.29409746974159,10765.965539278717,10813.88409122531,2,80,3.1643499103317656,10387.947979296212,3.4019901861327835,11168.074985714335
3.2786239740538625,3.3001413635901145,10763.08760132476,10833.725024330044,3,80,3.174754719894103,10422.10495419812,3.4251027649465677,11243.949106209377
3.2718165105282715,3.2957176146405036,10740.74001683547,10819.202713187404,4,80,3.073179297855979,10088.652513726242,3.374854542499568,11078.99392248356
3.274733718113819,3.3020548598339303,10750.316644421617,10840.006661949967,0,81,3.1056150039171664,10195.13265555102,3.517747775803065,11548.084736145991
3.2763831362936475,3.268593564537661,10755.731364896177,10730.159709271755,1,81,3.136434558272494,10296.307284293222,3.040345652654414,9980.866014764508
3.269214816384758,3.2877972378463425,10732.19915878036,10793.201649953047,2,81,3.0685549036529802,10073.47152307168,3.272203027213683,10742.008876264728
3.2752774783206777,3.2811424362617116,10752.101703881572,10771.355225052952,3,81,3.0906685217088667,10146.066248847277,3.1157520592925643,10228.410645307798
3.2732974483956077,3.2864674133504184,10745.601649070337,10788.836093653423,4,81,3.1031271247922416,10186.965430161656,3.209157418197541,10535.042350646181
3.273609402272782,3.2954226200535426,10746.62573323924,10818.234303084106,0,82,3.1173566982793717,10233.678364363164,3.459721643863853,11357.596181749324
3.278737420078294,3.287073841012385,10763.460022654148,10790.826878232949,1,82,3.165847858083538,10392.865451687718,3.166469056330286,10394.904725236758
3.2725365810194655,3.2909360859525796,10743.103868816424,10803.505880447921,2,82,3.0544266011392813,10027.091041864824,3.2650136158205103,10718.407430890376
3.274605968860557,3.2899180875765506,10749.897268361792,10800.163988914792,3,82,3.121916933770201,10248.64873439001,3.235996564069577,10623.150069143794
3.2725717059221777,3.2779982924846403,10743.219177070092,10761.033609896229,4,82,3.0839856187723895,10124.127572650901,3.1724005519236593,10414.376676635751
3.269976045460929,3.2842121886883784,10734.69812642543,10781.43262781218,0,83,3.055041371923303,10029.109215298407,3.120580691903738,10244.262111105632
3.2771866829104606,3.2895410381537524,10758.369252832386,10798.926208675362,1,83,3.135078079023175,10291.854225599898,3.373566194904869,11074.76452681866
3.278281405753723,3.289063887280646,10761.963015933752,10797.359814759217,2,83,3.136960836303923,10298.03495315667,3.2225841798411947,10579.119809030064
3.275461002736279,3.2841943109273375,10752.70417899849,10781.37393858471,3,83,3.0830013441235558,10120.89638958355,3.1860481573931216,10459.179122533358
3.276447226553603,3.2863321348351966,10755.941760808537,10788.392000484635,4,83,3.114080353378902,10222.922758519077,3.1942251682357874,10486.022665651775
3.273039035374416,3.296791754304169,10744.753329163446,10822.728905696084,0,84,3.1011621895218213,10180.514928178562,3.372264506634492,11070.491336298934
3.275180247954384,3.2977985254206983,10751.782515417697,10826.033940310437,1,84,3.100243448202511,10177.498878341506,3.4279104269102083,11253.166116732298
3.274340164377157,3.290352003348984,10749.024683715827,10801.588450367912,2,84,3.0718188160027142,10084.186315259267,3.282884029050068,10777.072536917702
3.280837141490163,3.278003997163301,10770.353001438283,10761.052337251565,3,84,3.20863082124714,10533.313634833508,3.10361570106932,10188.569331466515
3.2711473799675557,3.2825807262993285,10738.543390781775,10776.076852721597,4,84,3.0948594467828174,10159.824244292466,3.070641072322944,10080.32001082863
3.273665449870847,3.294602621542799,10746.809726650066,10815.542406766037,0,85,3.10512291271081,10193.51721541401,3.317776071366231,10891.616354998081
3.2756542225197354,3.2910753246492774,10753.338482130574,10803.96297412561,1,85,3.148260935764763,10335.130991422478,3.2857416747544907,10786.453634382264
3.2768653576603883,3.2925132104453034,10757.314404261031,10808.683274747395,2,85,3.069292194182722,10075.891905104518,3.335189039157908,10948.779756237147
3.2806445492391507,3.3019072985888767,10769.720758373696,10839.522246957687,3,85,3.1944038365774374,10486.609199218288,3.4201983839960386,11227.848973282102
3.2718957867553966,3.289091830693599,10741.000265337289,10797.451547572698,4,85,3.106975463114726,10199.598779643702,3.3146834574057995,10881.463902250642
3.2815718117519856,3.2864753723679336,10772.764781638964,10788.862221566662,0,86,3.16825490681026,10400.767326532587,3.3226151016189336,10907.501954239551
3.2745624568401155,3.2974013764188204,10749.754426824784,10824.730177045169,1,86,3.103905279229944,10189.519960491036,3.3827457041166764,11104.899077949174
3.275528344797996,3.2849458419011444,10752.925249946311,10783.841069237751,2,86,3.139929401198786,10307.78017684395,3.2029647806312895,10514.713120720371
3.2745281015446666,3.291823342735219,10749.641645042728,10806.418572648065,3,86,3.0788439777062524,10107.248560709502,3.284398455712919,10782.044106383137
3.277801519424382,3.2958941338291425,10760.387642044503,10819.782191500766,4,86,3.079520699778422,10109.470108225212,3.2357422538149696,10622.315217825095
3.2765837682815446,3.2848625004545267,10756.390000860063,10783.567475407575,0,87,3.135904884100738,10294.568466558743,3.202022401060403,10511.619471080941
3.2737680918202057,3.2919190292788216,10747.146680293195,10806.732693041016,1,87,3.0423516938498505,9987.451459539274,3.2897843089434415,10799.724819568528
3.270454504665804,3.2975758618516244,10736.268815341411,10825.30297893196,2,87,3.023091355745605,9924.223499307285,3.282416327710421,10775.537163990002
3.2764339076260223,3.2964667192609785,10755.898037348505,10821.661878592324,3,87,3.1335009372497744,10286.676774571311,3.355148194269168,11014.301797377262
3.2769519509683684,3.287217142835626,10757.598673322333,10791.29731036826,4,87,3.1090918181054343,10206.546363246078,3.2820160044408744,10774.222980218674
3.2736691563302007,3.294876431866472,10746.82189423837,10816.44127303529,0,88,3.0697107044795775,10077.26579336458,3.3682922477654738,11057.451179659829
3.27321925038533,3.2966428435868464,10745.344940145638,10822.240060647673,1,88,3.1010750151325177,10180.228751539795,3.356126450405104,11017.513222832249
3.277357639663635,3.291346436718297,10758.930470747284,10804.85298254735,2,88,3.074323681915437,10092.409304983481,3.323862835521892,10911.59802301931
3.272294084687991,3.285010335240011,10742.307800319599,10784.052788380115,3,88,3.0412773645061315,9983.924644347711,3.243745631947679,10648.588758380696
3.2736078180759427,3.2841312104598352,10746.620532627798,10781.166791969299,4,88,3.0512360079850387,10016.61694239777,3.174231150826708,10420.386178339004
3.2737872829657277,3.2889103250663854,10747.20968110758,10796.855699747122,0,89,3.1437799562008863,10320.420803255913,3.370006835701975,11063.079839825426
3.2772222841086243,3.2905396000303577,10758.486124671785,10802.204293944762,1,89,3.1395627318696606,10306.576472441942,3.300366694413591,10834.464741788204
3.2732214343926156,3.285518018315293,10745.352109818632,10785.719413603443,2,89,3.1312993095356854,10279.449257131138,3.3652612605008363,11047.501035420668
3.2742920531628856,3.2898140734616947,10748.866743916107,10799.822530718053,3,89,3.082012333319122,10117.649658634524,3.2705959560111837,10736.733172716244
3.276026504700435,3.2926427354280547,10754.560612437368,10809.108480183257,4,89,3.0867313446581393,10133.141259024029,3.3600217667476313,11030.300792056802
3.271031543215357,3.2954836209344847,10738.163121156083,10818.43455716342,0,90,3.1049674082973424,10193.006724538023,3.285273156993695,10784.91558130203
3.2752882838950113,3.298922027380249,10752.137176489605,10829.722179677497,1,90,3.055355500257461,10030.140437788501,3.4151407266580835,11211.24566365688
3.2758971557298744,3.2765980095009644,10754.135984815444,10756.436752025606,2,90,3.0652182744966807,10062.518015689744,3.1530896251473477,10350.982643589865
3.27266122098296,3.281589377155894,10743.513037680048,10772.822445458454,3,90,3.111662341236111,10214.984892902314,3.194650319764581,10487.418355790218
3.277141910957455,3.2917319211461757,10758.222275180751,10806.118453275021,4,90,3.1888982058343345,10468.535279654012,3.319234075359478,10896.402699765456
3.275298301390608,3.293984711242687,10752.170061987763,10813.51392690909,0,91,3.0653452498685883,10062.934851246939,3.254738532461147,10684.676321991357
3.2725411744077824,3.299915297767832,10743.11894802076,10832.982894013136,1,91,3.067751982469238,10070.835688311134,3.4902538380989063,11457.827462863952
3.273904571305968,3.2839251634174027,10747.594716015707,10780.490379430003,2,91,3.0538600367746107,10025.231120770792,3.1389486573411807,10304.560584680466
3.2719417256727454,3.2873847769311757,10741.151073906873,10791.847620641603,3,91,3.1139004150218916,10222.332055738072,3.271442200089371,10739.51122814978
3.278309783877106,3.272920586192974,10762.056175817392,10744.364483438456,4,91,3.107308919568151,10200.693452606458,3.118071565645724,10236.025135492844
3.2773068388286664,3.28473268208861,10758.763701443659,10783.141306851596,0,92,3.124850589187148,10258.279357021509,3.2385745883194224,10631.61322352167
3.2748901740458365,3.2962726380350906,10750.830258948741,10821.024747511558,1,92,3.1037053791336096,10188.86372718542,3.4292258996875136,11257.484559118904
3.2744159180449772,3.294027417584905,10749.273368337583,10813.654123560515,2,92,3.1234297546066774,10253.615032238424,3.3398322029150367,10964.022363703192
3.273889673644584,3.2856443972717897,10747.545809878322,10786.134291244342,3,92,3.1081666680506546,10203.509274771533,3.2160475520943743,10557.661325955138
3.279440594032689,3.2919737315337643,10765.768406576799,10806.912269950895,4,92,3.1062499525797955,10197.217069052633,3.4247423212430217,11242.765839330552
3.2720321413690536,3.2875329159513287,10741.447891128852,10792.333932357646,0,93,3.0372967656071346,9970.857109005232,3.2573921143625055,10693.387517507415
3.2772044978891905,3.2881336591759136,10758.427735957686,10794.30605603004,1,93,3.1342020039988956,10288.97824094711,3.250225491604222,10669.86088280838
3.2737462248376135,3.286678602622829,10747.074895223888,10789.529387137947,2,93,3.0894801609910636,10142.165090736771,3.1724202585750065,10414.44136975593
3.274327515299086,3.291416186051998,10748.983159242014,10805.081956102931,3,93,3.093570993248983,10155.5945008499,3.1836284713712346,10451.235761895672
3.275647550412438,3.288322134295081,10753.316578894362,10794.924783348062,4,93,3.096933722989202,10166.633691394465,3.2181684967440574,10564.623976519139
3.2752816883221176,3.2791352815907024,10752.115524501034,10764.766124953505,0,94,3.0311778571515475,9950.769917472091,3.1849104486141733,10455.444244929362
3.2757319579453803,3.3027076826862873,10753.593672479497,10842.149752955116,1,94,3.09278328714494,10153.008614249606,3.43318547869936,11270.48309024237
3.276688226885503,3.286587175552654,10756.73291822845,10789.229249771415,2,94,3.1319449319959096,10281.568710643272,3.1535396624663226,10352.460028958334
3.275133571287681,3.2898595566460065,10751.629284959836,10799.97184320433,3,94,3.076799242783767,10100.536091921877,3.2975092969936863,10825.084459393634
3.2745219546511106,3.2801388851418407,10749.621465981534,10768.06076106408,4,94,3.0896881449949247,10142.847861945347,3.2595763823456974,10700.558046312764
3.2759382913604465,3.2945978856579994,10754.27102512469,10815.526859773348,0,95,3.13699805149883,10298.157123434827,3.3369477833486565,10954.553372834584
3.275135443517086,3.2940561339985788,10751.63543112642,10813.74839398567,1,95,3.078136348113155,10104.925549787824,3.3507665654234464,10999.917758379133
3.2743679480553403,3.2883118932845767,10749.115892150994,10794.891164093746,2,95,3.053921073003277,10025.431490889836,3.2290912580295945,10600.481286626964
3.2753475686754476,3.297225868430204,10752.331796943286,10824.15401830566,3,95,3.0949781721343212,10160.213996630291,3.4737440048089194,11403.628877301946
3.274996318779238,3.2911565177294753,10751.178711553563,10804.229515284862,4,95,3.1184034723532967,10237.114720940077,3.396653628528451,11150.556100523634
3.2775670083200894,3.2869940021149953,10759.617787502186,10790.564782593623,0,96,3.0719458755436464,10084.60342712707,3.194987645033718,10488.52572932576
3.2738153499879625,3.2865759917134354,10747.301819706401,10789.192535393007,1,96,3.0711892823145024,10082.11967807006,3.1849794082276466,10455.670625986366
3.266935216003065,3.279893713949499,10724.715672171853,10767.255911517019,2,96,3.0429610257757576,9989.451778254906,3.070287313438377,10079.158688916003
3.273406478354414,3.294208463370533,10745.959573311451,10814.248461815216,3,96,3.101474410041501,10181.539887683164,3.314891364820199,10882.146422030846
3.276073384983352,3.295047573247721,10754.714511327811,10817.003097048406,4,96,3.121568434525411,10247.50467885624,3.28362516610774,10779.505546356853
3.2738449675612564,3.2973064612625644,10747.399048464087,10824.4185889675,0,97,3.1184702281571557,10237.333867316882,3.356493744077315,11018.7189768317
3.2769935863208985,3.2894512337045336,10757.735354122005,10798.631398059213,1,97,3.1410565864003033,10311.48050758113,3.2340021108323493,10616.602665391823
3.2789333886739227,3.2865127855240996,10764.10334960428,10788.985041713298,2,97,3.1193425253534186,10240.197450091871,3.3319094155570173,10938.013387054494
3.272125934089533,3.296943028910335,10741.755794467223,10823.225510933802,3,97,3.0521232952461586,10019.529734652859,3.446938029719902,11315.63005206146
3.2734882072021048,3.2771391697598284,10746.227873291627,10758.213276359778,4,97,3.1720167358411633,10413.116682762895,3.097940763875149,10169.93961160957
3.2823539338397967,3.296368251210534,10775.332336995316,10821.338627051047,0,98,3.1880016672010014,10465.592116935477,3.3746692189725866,11078.385541232381
3.273378333185608,3.272639762970955,10745.867178172573,10743.442595181981,1,98,3.122901996544475,10251.882504720556,3.062795566685948,10054.564735104446
3.2725850974590096,3.2912949897047326,10743.263138892242,10804.684091964536,2,98,3.140994386762906,10311.27631821651,3.222727678188162,10579.590886314701
3.275424013983532,3.301284343511203,10752.582752086095,10837.477206072928,3,98,3.133922487089108,10288.060641060722,3.4972147304124275,11480.678724352529
3.2736343556282175,3.2911412965182585,10746.707650272907,10804.179546996025,4,98,3.0737246843246373,10090.442911888766,3.2269607796545823,10593.487338688912
3.2789002543054018,3.2961613053931833,10763.994575888893,10820.659264007745,0,99,3.1778910427564715,10432.400894806387,3.3185246217197553,10894.073700851932
3.2761819275953656,3.290861942974797,10755.070835703778,10803.262483409646,1,99,3.080789444436543,10113.635151245435,3.383980516603335,11108.952728221448
3.2764620358802055,3.2888441060322586,10755.990376959948,10796.638315481396,2,99,3.0483195521906192,10007.04278279632,3.2306091499732674,10605.464231938284
3.2767219426182543,3.2964900339764966,10756.843600450029,10821.738416288474,3,99,3.1133445729342863,10220.507333803276,3.3703888303784275,11064.333854374958
3.2749279746195876,3.2814531807029157,10750.954350912285,10772.375338877766,4,99,3.102748100734801,10185.72116757908,3.188692139319642,10467.858803191055
