train_mse_sin_ch,train_mse_cos_ch,train_mean_abs_ch_err,train_rmse_ch_err,train_mse_sin_sac,train_mse_cos_sac,train_sac_mean_abs_err,train_sac_rmse_err,test_mse_sin_ch,test_mse_cos_ch,test_mean_abs_ch_err,test_rmse_ch_err,test_mse_sin_sac,test_mse_cos_sac,test_sac_mean_abs_err,test_sac_rmse_err,fold,perm,max_depth,min_samples_leaf,n_estimators
0.15027282323243044,0.18932253735245955,4.120767659944318,5.35718176831393,0.1441813216981444,0.17879284977550916,1.1118733843123303,1.303580822567498,0.44954870491024057,0.5574895710555064,88.9066683161466,103.1891447482484,0.4460018318883832,0.5511821382811095,86.1130079441447,99.34094544364136,1,obs,40,1,200
0.1333147636739966,0.16947620462480245,3.989925453807734,5.127500400327998,0.1281905133523676,0.16102826832606054,1.3806203707405795,1.5768998797619032,0.4593483960175948,0.5510063521493549,89.81301368550021,103.86301555668732,0.459157886198977,0.5405141954831765,90.37773261133344,103.15110541157983,2,obs,40,1,200
0.13134707924044528,0.16281096114720253,3.935802932560026,5.0557431664001315,0.12619661266430895,0.1548225282871281,1.3288211344798544,1.5175913814582092,0.4350406786022377,0.5764696227975487,89.76052183354668,103.92706597556612,0.4359176464600995,0.5641402320453762,89.11825665931254,102.43208191968598,3,obs,40,1,200
0.14955688261671915,0.18467614460703324,4.088879574692641,5.301444499094907,0.1439608740711762,0.17516739046277907,1.2591578491958453,1.4373285895599694,0.4252873487842679,0.5814838858131478,88.93621204485535,103.20499129125443,0.42329167894423614,0.5739566602726177,86.67913851875387,99.46080941371825,4,obs,40,1,200
0.14675051131493083,0.18263953933858268,3.561793679129847,4.6562719955345155,0.14072840671547476,0.17268368109196935,1.4451335860504,1.6486606266438895,0.4354196043693913,0.5742272096204539,89.75272715499229,104.04170579928702,0.4340389600589319,0.5670815170610156,89.38802495597845,104.20749980105182,0,obs,40,1,500
0.15031435231899884,0.18940039815483378,3.4224356880051325,4.422600080407508,0.14472832512500575,0.17953042885612247,1.114322223929851,1.2974810815527764,0.4485903992304017,0.5563852623328494,88.83038458798517,103.1138678512119,0.44592480992802913,0.551183029954324,85.9811909635657,98.94451762331435,1,obs,40,1,500
0.13241254877300826,0.16817088114343876,3.349116419283525,4.274983268068105,0.12798221537683405,0.16062996176564187,1.3754953761312037,1.568495089850287,0.45856339190571166,0.5494853819427521,89.7225231310953,103.80866627008939,0.4593279638417689,0.5402426427322687,90.10420161479634,102.87706074555541,2,obs,40,1,500
0.13049473391758573,0.16181247127160878,3.2902667087706647,4.200978474631955,0.12608991773834213,0.15479052646476757,1.329945518741863,1.5111426538747874,0.4341127343828005,0.5752726833983558,89.68436485445167,103.83945776752981,0.4359690083264575,0.5642269408715622,89.19940735507448,102.46789918858687,3,obs,40,1,500
0.15065542694330153,0.18604794277828857,3.427718243071433,4.435448773978697,0.14543961915155693,0.17703411201562883,1.2688390526867033,1.4424025348093117,0.4244024910422819,0.5801717768632451,88.84052828494538,103.13660869095857,0.42334265397976667,0.5738059420994419,86.41537208133181,99.2276938656015,4,obs,40,1,500
0.3849136146228804,0.47550835518617673,33.11085210784315,45.71235789556997,0.3861618244883734,0.4706838133605862,15.39479690556653,19.59954784294191,0.43342135327173115,0.5723034771033156,89.66443090590064,104.01255920830872,0.43387648327372513,0.5673250066660518,89.35937670550265,104.31563092028507,0,obs,35,20,100
