perm,fold,epoch,train_mse_sin_ch,train_mse_cos_ch,train_mse_ang_ch,train_mse_sin_sac,train_mse_cos_sac,train_mse_ang_sac,test_mse_sin_ch,test_mse_cos_ch,test_mse_ang_ch,test_mse_sin_sac,test_mse_cos_sac,test_mse_ang_sac
perm26,3,2,1.0316139463520855,0.914487407427521,10339.398998766908,0.9510694105989583,0.8248858930145299,10082.569463647762,1.0763090033137603,0.9184711809442512,10665.566347049902,0.9947628703555442,0.8307219089976892,10469.915513424832
perm26,3,3,0.8528295645601939,1.0933319165615,10361.681790425497,0.7743416022260615,1.0332970161474557,10163.05844945071,0.8826625261324765,1.0924667032535498,10618.36826418358,0.8027447386047878,1.032327717689675,10457.18955078218
perm26,3,4,1.0379819143955968,0.9070939895608615,10269.799389960628,0.9620552277445673,0.8363395344214845,10063.68399084902,1.0811853599054906,0.9121076007242184,10604.244277243979,1.0040707455331386,0.8427971285248433,10454.71949890429
perm26,3,5,0.9321084617482477,1.0125412740486281,10270.44704675695,0.8632745077875482,0.9679349476059461,10106.818085882087,0.9666098150238532,1.013087067768206,10544.73283386649,0.8964073329068397,0.9691469254161327,10431.780108821476
perm26,3,6,1.084702124311092,0.8618752045998106,10217.802051752109,1.0234622312159747,0.8027620614695307,10040.237386796012,1.1227421176998933,0.8669028628434008,10496.149357510953,1.059940940893619,0.809323959905824,10350.870648301721
perm26,3,7,1.0677855231093174,0.8785916187454429,10305.588198299178,0.952490400933784,0.7657476638388239,10042.698386922488,1.1108550996406468,0.8868379202479023,10622.421257462056,0.9963202964552865,0.7764342947754135,10437.403443540787
perm26,3,8,0.9933113471452067,0.9505972584855114,10274.939739908152,0.9116368784649488,0.8770822024361945,10062.001564194883,1.0338893874973596,0.9549606274266572,10592.909107453273,0.9512359110849545,0.8822112378156927,10436.412390284206
perm26,3,9,0.9952605339971164,0.9486948436076128,10234.590141125092,0.9282170024966327,0.8866529649272059,10060.890336775374,1.0337523978928547,0.9521948651376417,10535.204819906052,0.9653379395767485,0.8906805764842818,10407.135777996935
perm26,3,10,1.000064951989054,0.9435189607227021,10344.625201503539,0.8980442181448055,0.8421767247344374,10078.89591329722,1.0398759281694478,0.9493299260603251,10653.949799608512,0.9368204270068708,0.8493815324926823,10456.19079196094
perm26,3,11,0.9700704151156091,0.9731251158983082,10258.232573380164,0.8960497519968472,0.9120926828978237,10069.860753002016,1.0076061350139136,0.9763479619107142,10553.358717972218,0.932321655317754,0.9157790397318395,10419.123584490088
perm26,3,12,1.047132106202493,0.8966025077050843,10257.041452031099,0.9804787170290165,0.8256359399544232,10053.843609146916,1.0920374047959136,0.9020492771783787,10595.578547879977,1.0241153912871162,0.832491437700067,10430.09920453072
perm26,3,13,0.9199991338971134,1.022947800145301,10302.070957018239,0.8320523124948618,0.9565235498218001,10098.447286368846,0.9554004382417373,1.0260047579957536,10588.730605887442,0.8663139915688738,0.9598719261485563,10450.225631395255
perm26,3,14,0.8249932915563526,1.1202908995495922,10419.626396037278,0.6947567465239143,1.0515244602967448,10223.558855746693,0.8439421787375719,1.1212653602138507,10597.501045931447,0.7124687069922998,1.0522430169992119,10464.900697424731
perm26,3,15,0.9796737022970614,0.9627238340123891,10298.664703128157,0.8678872457855893,0.8808386192691867,10076.21092974929,1.0132054394136965,0.967349728213476,10558.748934693023,0.9007987199331488,0.8867234768534928,10417.58518368601
perm26,3,16,0.9995194787482187,0.9437801925942124,10242.10642016133,0.932099438518421,0.8522472784835649,10048.507701405442,1.0375926634974855,0.9490904845435173,10538.90248290178,0.9690437053136424,0.8578530194639493,10395.733548708513
perm26,3,17,0.8518544734358086,1.0909096780579826,10359.344479547764,0.7549977837749543,1.022582506314317,10162.565517171892,0.8840390563927604,1.092683344993168,10635.578321865632,0.7861800195596051,1.0241823270063544,10491.090652496541
perm26,3,18,0.9948744422238606,0.9467196710342038,10310.019494425425,0.8875219870715005,0.859194732895227,10065.482367162505,1.0347569371152692,0.9522346671207701,10614.359750322676,0.9271839415590363,0.8661493985091818,10448.870632357373
perm26,3,19,0.8921716211383122,1.0497667278092166,10314.387120299216,0.791305298887339,0.9870149573891778,10125.773286351561,0.9225731585089063,1.0516808085966243,10565.812264488164,0.8211776372608118,0.9892015650483758,10442.696810532943
perm26,3,20,0.9094694232896209,1.0325141920128251,10328.69631624029,0.7935645551740576,0.9653515805532795,10129.702110831367,0.94403202733694,1.0348132478390504,10601.536029409845,0.8282582893584691,0.9680913002795563,10473.475572756128
perm26,3,21,0.9807396197148486,0.9610322318695721,10360.556599779566,0.8326321131191408,0.8658282962869104,10093.105590521422,1.0179945866160016,0.9667863543000729,10640.451866680389,0.870197327875043,0.8728675548985562,10472.26035452338
perm26,3,22,0.986437560710227,0.9539207170797313,10283.666942620695,0.8763906737879816,0.8613208399452655,10049.772382056244,1.0235784690839729,0.9608856885406187,10574.87027296972,0.9131557672130929,0.8689966638597526,10425.61134884901
perm26,3,23,0.8862453176296446,1.0548463923223497,10365.840452494862,0.7542720638616857,0.9364234684456857,10106.82018320087,0.9177695720807806,1.0617854065084715,10642.870488637021,0.7848851608791515,0.9428317659567648,10461.447973984104
perm26,3,24,0.9372107124267279,1.0029652612902595,10355.588834202072,0.7898021537407306,0.9005277356800636,10088.306394663374,0.9703193805514605,1.010114176631248,10624.913425292725,0.822942214547521,0.9082697624206407,10460.910438995932
perm26,3,25,0.953400832285008,0.9871345493562709,10331.685267676481,0.8139302622449784,0.8994905667174892,10089.78325573091,0.9869903463904842,0.9920303318358331,10589.371334399817,0.8477201652126342,0.9053129309151225,10441.302471361665
perm26,3,26,0.9912672964132968,0.9483206801512767,10284.473689766328,0.8739320351758627,0.8410609129898945,10040.245811994726,1.0290197798538256,0.9567192629304937,10592.07247226851,0.9112298215841055,0.8503458155983781,10419.466666989343
perm26,3,27,0.9606792847241413,0.9790641877316099,10316.520455869057,0.8395701675771855,0.8757220565092747,10060.812616827412,0.9991558243814684,0.9870584173076763,10634.181835034442,0.8775372744861147,0.8841995686749301,10462.822389362851
perm26,3,28,0.9040228911473955,1.036564789803891,10388.493877584979,0.7101276829732048,0.917103967515292,10127.369098838917,0.9302783048436882,1.0437127257205412,10619.345700794485,0.7360902835668554,0.9241438189736958,10453.683286542035
perm26,3,29,0.9697211039605691,0.969537230721956,10321.932198808483,0.8292399385554577,0.8561671929027873,10054.097831971187,1.0075856208692748,0.9783950082158234,10635.378784500017,0.8666985237835056,0.8656449294381179,10453.45212317202
perm26,3,30,0.9771147922878647,0.9620706803342287,10295.973155235257,0.8500904588975778,0.8590184407136663,10035.831184725084,1.0150098628372175,0.971551197665283,10614.003276993639,0.8876598784636734,0.869241000858861,10451.99760612633
perm26,3,31,1.0011939149674562,0.9374501617034493,10260.371101305709,0.890077968199305,0.8486528023787536,10033.365210814576,1.0392566183389886,0.944108070108159,10554.64925508745,0.9276909637222991,0.8565663665180745,10401.561320071869
perm26,3,32,0.9484991479062767,0.9890563213745711,10295.94901975432,0.8139872200188363,0.8833737983191824,10047.591776541993,0.9813916519323469,0.9974827042848394,10575.163378839221,0.8463610694119444,0.8924692806152622,10421.919533354418
perm26,3,33,1.000985643400424,0.936791155903339,10287.547376100789,0.8716399789752939,0.8326607742705707,10024.582830324203,1.0369744722071794,0.9456017461723344,10569.589387835596,0.9082272666323655,0.8428790915645763,10403.383846035533
perm26,3,34,0.9869901500915078,0.9511740396053868,10293.237481152346,0.8257370686246687,0.8006640396315137,10003.162736418915,1.0195488688898071,0.9631862833640819,10575.021904414942,0.8585816125881603,0.8145661526889445,10395.120938280892
perm26,3,35,0.990361378271499,0.9471816591555999,10320.85323087131,0.8428030404563712,0.8171191349885343,10039.965933290106,1.0307166938738876,0.9585790363995502,10651.270513224346,0.8834516017386351,0.8294961388618215,10465.845649502566
perm26,3,36,0.9246494508398544,1.012577300320259,10316.086222684715,0.7887395613227973,0.9188449932384642,10065.74262016769,0.9598468268060326,1.0194584188772806,10605.83392059315,0.823337596009126,0.9266249695231576,10449.502403522452
perm26,3,37,1.0001790096233063,0.936395095988574,10270.536264897744,0.8681967472328976,0.8241601687207185,10012.237780994095,1.038177064689941,0.9467920546346278,10575.560281367048,0.9060686233758992,0.8357170110228147,10419.667263713593
perm26,3,38,0.9538595238488887,0.9819658105833471,10298.009685524561,0.7929691098837713,0.8751263588664434,10044.963247499985,0.9875991858603378,0.9906771335970158,10574.143831680141,0.8272274585248883,0.884702212114105,10425.957041220963
perm26,3,39,1.0026149548332657,0.933642994928957,10283.012600855329,0.8350917732258655,0.8024653047572943,10005.154984352435,1.0429559040986602,0.9465059124977154,10622.956073868274,0.8757039599254902,0.8162550915213231,10446.277053149783
perm26,3,40,1.0042852892372924,0.9321980276009264,10268.788325690812,0.8699912454773349,0.8135265960577815,10001.552773940508,1.0410816005549244,0.9435501637206751,10570.31966975465,0.9056010413810345,0.8258538088221847,10394.431475088017
perm26,3,41,1.0264703921398872,0.9096949144598007,10265.490640289132,0.8829481359381188,0.7880288183352814,9999.910216205772,1.0687983206317158,0.921914312487785,10606.025081858419,0.9255149204133383,0.8010313252950672,10427.658054861056
perm26,3,42,1.0235952571152869,0.9120962467375113,10275.050138576666,0.8824072158847386,0.8074455411793435,10015.456098650504,1.0648052563875672,0.9221219324149117,10595.981683627637,0.9240891677688744,0.8190329648654088,10424.456063028787
perm26,3,43,1.0468397380455865,0.8898308941369942,10281.465615373345,0.8771351538409305,0.766127748970103,9993.311675306208,1.0834547109587624,0.9017061424658065,10570.09777094531,0.9127203758924084,0.7798255276915018,10379.09111613107
perm26,3,44,1.0259014469702648,0.9111777262885898,10225.90826140488,0.9087798092173671,0.8057913434055339,9982.621749349153,1.0620369105495533,0.9229184520887428,10531.527543542674,0.9437108889657365,0.8188174675209023,10353.61523731501
perm26,3,45,1.0246692115821983,0.9102298226186895,10262.997750832883,0.8737799925715116,0.7963314064288071,10002.904394158111,1.0647413343322316,0.9219655906843973,10584.218470299176,0.9145610180860149,0.809194109272766,10422.953949454582
perm26,3,46,1.0023291936220302,0.9325635168927012,10273.100400463998,0.848358152805883,0.8198782941961659,10010.639726426376,1.0403852724108913,0.9445563857068746,10594.030171653,0.8863452610905762,0.8330357617229773,10428.414134905574
perm26,3,47,0.9124140638157837,1.023870463736341,10320.157279299183,0.7311072069835003,0.9130355406711647,10074.94534744495,0.9405862594807546,1.0328232876388517,10575.687648596395,0.7589110520224039,0.9223573977322017,10436.343991523765
perm26,3,48,1.0145866032716486,0.9199742249157259,10238.59785829216,0.8509472703334082,0.7816383639982786,9969.079314680515,1.0462510670524021,0.9357861825726507,10541.154586517474,0.8825407034489566,0.798223773483611,10373.447490633353
perm26,3,49,1.0086935851256624,0.9269231563665635,10315.894486890284,0.8263101014440987,0.7942140209279127,10030.515398729856,1.0470054772086685,0.940690846895907,10647.909391637946,0.8647168456415602,0.8090115616108527,10467.497061686323
perm26,3,50,1.0472352703743262,0.8905253281688229,10286.216390832284,0.8834542356660587,0.7153920402488481,9979.85735773404,1.0852815047229,0.9041085522560038,10597.39782995092,0.9229695659563452,0.7324468372705243,10375.589200379794
perm26,4,1,0.7682932214028588,1.1950709754140496,10469.193136731144,0.7134026518560164,1.18383272060131,10430.562342890727,0.7517223660221038,1.1561444455935068,10024.481122216841,0.6984824187266275,1.1398439767886335,9943.654265926603
perm26,4,2,0.918422214039829,1.0431867994493063,10418.738764334086,0.6161835510556698,1.0042885104205888,10421.396500258128,0.9152654884381694,1.0157799694084935,10138.96667726952,0.6127863129916523,0.9724645216451256,9909.896035823307
perm26,4,3,0.948999813960539,1.0133849812644566,10395.153681433656,0.8546762676159563,0.9661117322142158,10238.321999214675,0.9255937514451145,0.9836849695971088,9952.450456647379,0.8317992013732682,0.9324387307973241,9731.804680417306
perm26,4,4,0.7851733626046259,1.1745879883366002,10506.174154140552,0.6277849141317398,1.146017491497286,10480.103612288065,0.7762983949821102,1.1413489393662086,10147.814694433575,0.6180530167184215,1.1082454750086301,10010.314357880266
perm26,4,5,0.7564944543765333,1.2035841895443007,10557.023440612635,0.5613283660129159,1.1789154229182768,10581.10052350222,0.7521062717564939,1.1665747355222085,10209.819689584754,0.5573604854558524,1.1370447838311633,10097.338772606852
perm26,4,6,1.075112312600965,0.88660617372897,10299.308146781917,0.9820905211294074,0.8376222292388587,10182.688457420805,1.0525815590344094,0.8673157784483404,9928.587881282881,0.9604108579640228,0.8156516881809194,9753.942702116388
perm26,4,7,0.8996064961304838,1.0601632504367138,10499.379800858558,0.7079565101754894,0.9696523303857733,10295.956978742934,0.8817839963075443,1.039977568862511,10182.327744660186,0.6891886860210479,0.9469628095894139,9842.339104259583
perm26,4,8,1.0229673888435544,0.9378657831530095,10371.657522999085,0.9114759132254638,0.8562476644495406,10180.537394227867,1.000339299725508,0.9206575707589292,10022.138649803128,0.8885636793244,0.8367144105551427,9719.30925737019
perm26,4,9,0.8569865808415229,1.1000439872375518,10451.862403134215,0.6881621968079368,1.0251232901711076,10328.628706865698,0.8451886043392234,1.0788797362535347,10158.836210556536,0.6763219237137886,1.0013154557758601,9897.351764274052
perm26,4,10,0.849746593493733,1.108260403488851,10494.349965093788,0.5879221255327318,1.0431045027794132,10462.107379140674,0.840515399344146,1.0832197798402787,10213.073596348058,0.5786225653666197,1.0149326457380805,9978.187372297505
perm26,4,11,0.8221503839216542,1.1343179097579317,10487.264798762675,0.6344999674122346,1.070060338579556,10398.213967763737,0.8112336009943051,1.1087539577755094,10176.054987284051,0.6233881489410615,1.0413083263619582,9937.62726294714
perm26,4,12,0.9543117184613147,1.001548137460114,10403.643668980685,0.7067628720171458,0.9022431506662386,10213.636728083782,0.9449740397828792,0.9878222121464175,10182.883867680272,0.6975427322933339,0.8864381378719796,9807.290356700527
perm26,4,13,0.8704512822985557,1.085980437456933,10461.34200186692,0.6241931172897982,0.9865850614731851,10396.854188193478,0.8630262455102076,1.0656907254322296,10224.81414283476,0.616483327940554,0.9647487137553666,9946.062561205526
perm26,4,14,0.9213375390237528,1.0355558713093227,10392.674659843438,0.6909335867912852,0.9738607089693179,10304.882118476015,0.913586911961821,1.0094546754264113,10093.005191229575,0.6827518154003074,0.9449980776969229,9813.756765832974
perm26,4,15,0.9098147582346731,1.0461368790304952,10424.056660675058,0.6292816272764252,0.956114420403797,10319.38722585489,0.9044948453189184,1.026603759694627,10191.096697148194,0.6231008965447633,0.9343536009739657,9863.286954308072
perm26,4,16,0.8503176402691212,1.106710883142362,10458.71799594015,0.5997940894540978,1.0291051765325625,10412.558421648799,0.8477312848141567,1.0847531081282287,10221.018828495378,0.5970299381406438,1.00496486971688,9970.199428652431
perm26,4,17,0.859708280729774,1.096066577630446,10434.929477197424,0.6750810988111157,0.9982976359809359,10299.463888463488,0.8469451628843849,1.0807465046843439,10180.666244783642,0.6624076386914513,0.9801320823764078,9884.045292046316
perm26,4,18,0.7946162631509899,1.162136765796268,10517.531587274054,0.5999576351285956,1.1130761364077324,10472.594492961487,0.7856735063201459,1.1302023680067292,10187.775451981008,0.5914457174043992,1.077159776492599,10004.86343148499
perm26,4,19,0.7701440273899129,1.186132718868543,10537.402197918202,0.5561862249093422,1.0925916375995668,10541.28882741897,0.7629194858737706,1.1675762297044456,10322.672017799718,0.5486454743309476,1.0717008441405305,10114.27591168695
perm26,4,20,0.846069787282688,1.1079943544122715,10452.199706864365,0.6109207793917639,1.0068912840370927,10369.937051109175,0.8407021452380707,1.091009796340411,10241.485571478377,0.6054386005521254,0.9875811332790448,9945.982364034793
perm26,4,21,0.8614266498461476,1.0938874389587612,10461.070816952448,0.5960010920663793,1.0181646907141726,10415.611222704949,0.8573551842836798,1.0684991655789922,10208.680655331149,0.5916852763256627,0.9900185563872084,9965.969966182325
perm26,4,22,0.8984087321414509,1.0560095690945799,10409.587847239192,0.6527752582033038,0.9423138888002323,10268.134616662845,0.8905052237948531,1.0465294402833352,10226.261242505234,0.6457945141061279,0.930110243467879,9882.680319966248
perm26,4,23,0.916471839585147,1.0380864255350528,10414.134225647964,0.6370787024275507,0.9338482990123141,10297.539270340216,0.9120760226613929,1.0224060453334607,10225.941346187004,0.6331503216371592,0.916075803390362,9869.041707187467
perm26,4,24,0.9138318188968942,1.0398134012990554,10395.788250750582,0.6732868972569245,0.9369300658376399,10251.823268960472,0.9073411326374237,1.025481768180511,10190.875698917,0.6675555542946988,0.9212624956139257,9836.683358391438
perm26,4,25,0.8978558966782149,1.0577942795422954,10406.54435599081,0.667050494180109,0.9540964375968221,10274.144152434532,0.8907252547706357,1.0406457884343723,10170.177392570464,0.6601298821058449,0.9340085621513448,9840.351951397337
perm26,4,26,0.9633872749724484,0.9913716193058602,10403.685697463734,0.7008147445394917,0.9003802613302301,10238.668197506713,0.9534287629888796,0.9706867419960885,10140.598307451573,0.6918564853559037,0.8770944116116287,9768.217867568326
perm26,4,27,0.9619771098063556,0.9960923401811325,10424.219484841617,0.6652022366147633,0.7622341514313569,10126.309519942966,0.9524931840300395,1.001203285614366,10331.737987872206,0.6563156682913398,0.7678918170884573,9777.281736974732
perm26,4,28,0.8317598443069644,1.1227799897584567,10483.882998681593,0.5745522992128907,0.9948404916406541,10398.15889290051,0.825668181163908,1.1149913224044636,10340.367206926487,0.5710807854771802,0.9848221515842253,10022.284469679402
perm26,4,29,0.9414297162175762,1.0135094061310168,10385.839914324653,0.6822495397794464,0.9267458028967983,10305.482357361643,0.9343815109988175,0.9937506192975318,10144.461965291575,0.6745912375858265,0.9049895041752746,9808.49407923274
perm26,4,30,0.8888431486256657,1.0641006689390882,10417.544555006425,0.6294909361125797,0.9680341437893377,10322.796550808971,0.8838405280570667,1.0472772173210685,10211.40927965652,0.6248647833422141,0.949668043370341,9883.194798596998
perm26,4,31,0.879723004540812,1.0744153992154646,10417.595825798178,0.6423391073499308,0.9995878102684135,10337.920639023472,0.8750337293230517,1.0517987293534965,10164.418528333425,0.6373910418323151,0.9741832941713573,9882.166251630257
perm26,4,32,0.9231448562032375,1.0308555839272526,10417.116605165273,0.6382477336453244,0.9098942579816895,10293.104518072389,0.9137898824694959,1.0211097036438839,10240.167037402647,0.6289619873725265,0.8987027560071321,9866.547838992898
perm26,4,33,0.8665857865058474,1.0873974938316442,10450.07967615755,0.6007336083838682,0.9703205802342276,10353.45966978908,0.8591841742286663,1.076170682567007,10270.24285710225,0.5955778173156115,0.9574063263607285,9942.308598878746
perm26,4,34,0.88041309791484,1.0728065888919076,10427.733448685456,0.6014214012771839,0.9658709172021637,10354.794832566788,0.8774294480858791,1.056029553662992,10246.32794729837,0.5998896768278924,0.9467505635579376,9926.925488388442
perm26,4,35,0.9231058036258701,1.0302925092373718,10408.687063230644,0.6365243759584649,0.823883810071103,10188.467767701912,0.9200032115834715,1.0381651935168985,10380.31652037837,0.6342855693373326,0.8308552887098246,9903.746718009235
perm26,4,36,0.883777188184706,1.068198182110991,10421.273186753557,0.6213809893517676,0.9669106444311513,10307.217831106931,0.8778458381571645,1.0540570636877142,10224.514604205104,0.6166090478789626,0.9501330083636628,9883.481499087837
perm26,4,37,0.9155179329032722,1.0362845607415117,10393.627791723402,0.6510820496539672,0.9162659544511399,10254.463668642658,0.9094874926802264,1.0236205272598733,10208.949800137569,0.645006455301765,0.9018425320099855,9813.320935197024
perm26,4,38,0.8902160431689067,1.0609404569011938,10395.162372920799,0.6183163284120828,0.9452165066475644,10304.473831087884,0.8855836425376146,1.0488808588386556,10220.146748924823,0.6136744589331183,0.9313857965677139,9869.71479987511
perm26,4,39,0.8865971167483485,1.065142162717305,10408.080934885638,0.6038637729525185,0.9178144678775737,10299.052672884602,0.8830841088021855,1.054022081802351,10254.805305006928,0.6002144163288906,0.9057572592555382,9891.017880508813
perm26,4,40,0.9477444032081396,1.0045438148334704,10360.097475593599,0.7287069303804007,0.9052533786181061,10215.338109998604,0.9397327410476464,0.9893598412083763,10131.46966350445,0.7205549618328654,0.888090344418119,9786.966241193448
perm26,4,41,0.9498164321403527,1.0016295997782858,10365.547018625492,0.6706512799864819,0.8605172163156481,10186.17943481362,0.9452374087419996,0.9952438859457925,10227.17312643695,0.6674535815581741,0.8518806504125003,9811.298502040383
perm26,4,42,0.9305466503142893,1.0201155331129403,10388.746608308444,0.6442330852234153,0.8846781924307906,10225.349324795474,0.9265018124539296,1.007489190554298,10223.27165276759,0.6409766656665482,0.8708689971876848,9811.974123604956
perm26,4,43,0.9099674978426046,1.0399214173512767,10386.659143843253,0.6474710359586716,0.9018553675465723,10228.632036218658,0.9063695692094292,1.0306686831330807,10237.680302980307,0.6436905344829688,0.8918686452853022,9810.199272714846
perm26,4,44,0.9099445711637624,1.0399673468397788,10409.887683907968,0.6091108329301519,0.9212376316335747,10296.767764061815,0.9072311231509218,1.0256967285262526,10243.402334419958,0.6063635122105048,0.906549378608664,9880.67924040131
perm26,4,45,0.9738320171030113,0.9764959084151096,10336.621285013849,0.6989218536615098,0.8203799993749329,10142.081656233542,0.9677851988298667,0.9713975169531812,10197.193615359476,0.6923995028549236,0.8153421150300211,9734.067444357872
perm26,4,46,0.8806527325541393,1.0700891672347335,10408.842583374857,0.6405819882645708,0.9757882095433249,10309.607215018032,0.8753792803303243,1.0489536089097333,10174.841479105762,0.6358393664779822,0.9534423361462621,9876.187277189525
perm26,4,47,0.9110802672333235,1.0393749177315967,10383.21682346924,0.6172513015537746,0.9105433236738876,10291.146921301033,0.9110601343013603,1.0264978396135176,10243.568740663977,0.617002278954167,0.8966052965613694,9855.137877389123
perm26,4,48,0.9095136130411392,1.0394082460079788,10402.085641057738,0.5795464571828512,0.8743103098006177,10263.717687649661,0.9113216842878037,1.0339025362196186,10331.43555963252,0.581466253299883,0.8688227212102857,9877.726135038603
perm26,4,49,0.8511946220367395,1.0987954275745204,10417.877621683583,0.5761950654335236,0.9852841809161283,10359.614584911811,0.8510191342383496,1.0838545971795277,10251.497027905285,0.5751278496800246,0.9699736334063478,9953.664187095865
perm26,4,50,0.8395250283524,1.1098380757799098,10422.764111017275,0.551466274466923,0.9903836447020142,10418.645761654989,0.8435455158996659,1.0946085448255962,10293.240161413847,0.5554336631931777,0.9736951660595596,10029.262772245418
perm27,0,1,0.584506085551491,1.3606586484952385,10646.44843643301,0.5375391164457857,1.3478400835258173,10630.490903021368,0.6248309652562982,1.3948913996796026,11005.291177369994,0.5809619061032113,1.3881041518780208,11011.150801584663
perm27,0,2,0.659918361680864,1.2845295856170096,10466.940528288947,0.6177409465573093,1.271223685375808,10428.439099211106,0.6992286742729003,1.3152498107326585,10882.599260454588,0.6601002658240881,1.307714697763289,10867.277557251275
perm27,0,3,0.7417787708116351,1.20227797215948,10412.358589261636,0.6738266057922093,1.1798312464773795,10327.574469507588,0.7856100656953746,1.2262881900271783,10840.948609463167,0.7216360783715082,1.2093265195368095,10824.08599069495
perm27,0,4,0.6418948681061546,1.3013448437830895,10533.284184543789,0.552022450193039,1.2875210061771343,10587.750071548588,0.6887466950818063,1.3333276355878871,10962.858509345273,0.603066758772744,1.3253243778928838,11024.19228433421
perm27,0,5,0.699449363657869,1.2445880059022323,10412.21861947392,0.6498781964433916,1.2293320938437513,10358.188590627917,0.7368982871742614,1.271474733691541,10814.061483349913,0.6902366865011864,1.2619836718433117,10801.656925202662
perm27,0,6,0.7932585834234586,1.1498947900366816,10326.497149480001,0.7089578328913908,1.127947454132779,10264.761563225877,0.8373494833133331,1.170642691997054,10756.031229929009,0.7577069788510782,1.1541145929385561,10764.827829539818
perm27,0,7,0.7489424119426666,1.1931089065959934,10360.753958063731,0.6449957013214634,1.1755867531581692,10368.09999613875,0.7963234198077798,1.2176992030087292,10822.365081942455,0.6975693712698103,1.205678282547471,10881.807201968199
perm27,0,8,0.7705289742785536,1.1725105851902229,10324.61806419999,0.6991881720630797,1.1540997605846837,10270.854360681285,0.8137608990649726,1.1947129463465724,10765.885159437046,0.7467755280107529,1.181814824153284,10772.466972719752
perm27,0,9,0.7167446014008586,1.2249721366724904,10409.767122109035,0.5955502758546506,1.2074034393293305,10470.96056542243,0.7647337563030446,1.2518588456528001,10867.970779774842,0.6484900028706541,1.2398191934110403,10947.0666429072
perm27,0,10,0.8329041988757124,1.108740703550876,10267.681332061933,0.6386668542735248,1.0494455210936346,10350.63317499168,0.8852875949211655,1.125216880264765,10760.6142944123,0.6964713102496716,1.069873459337069,10869.83482460011
perm27,0,11,0.792369550668722,1.1487765137988348,10300.486225589766,0.6630971012083017,1.108707012698992,10307.176955123039,0.8401962952341739,1.1659956778764644,10742.984061265868,0.7144445611070324,1.1310565012065006,10793.1134798853
perm27,0,12,0.8210776926071456,1.1194636760413885,10306.972782039993,0.6287646498660306,1.031030451562862,10323.516496063952,0.8723361795071084,1.1275629510807021,10712.145317882914,0.6850755605947486,1.0425483106321136,10773.163160032718
perm27,0,13,0.7063213476339902,1.2325430910057502,10387.883104801638,0.5976940559638705,1.1710868299580948,10413.347742391774,0.7555241243065536,1.249653947344703,10797.239858867299,0.649875871576505,1.1926642254317612,10869.057236148084
perm27,0,14,0.7379514793082417,1.2018021784458404,10384.134637410003,0.5679287957229803,1.1014574063386777,10470.003136650012,0.7929425366634094,1.2191278051062786,10841.06211820689,0.6281985257672876,1.1222113311849642,10925.657492977078
perm27,0,15,0.7966900347389089,1.1423867367288334,10275.904235343227,0.6770232247061797,1.0787689549207677,10257.120676424856,0.8469539524624785,1.1546243462424381,10712.122573745637,0.7310651038987025,1.094503459993204,10746.810495075197
perm27,0,16,0.7560346523958269,1.1825502601762703,10350.685081669159,0.5898079707378349,1.0615814440155142,10390.315080726828,0.8082808555639811,1.197196597198094,10774.345281642522,0.6458715812536219,1.0788345040832321,10847.750305244732
perm27,0,17,0.7398208037420175,1.1986740825771918,10377.38565019031,0.5692692731905548,1.102526725416713,10463.999345074975,0.7958023846427594,1.2164929390293324,10830.044662697223,0.6290593746711926,1.1238684090570539,10962.087599625162
perm27,0,18,0.791711200285722,1.14661166117782,10300.908830070886,0.6127596706938151,1.0508239607742655,10354.583734567714,0.8477196226625937,1.161218763005141,10769.564203037637,0.6738270258585306,1.0697022701802144,10867.563107064787
perm27,0,19,0.8241657510940975,1.115264258375784,10272.21627419195,0.7043225656755648,1.0359300857827576,10191.814632723435,0.8719638090866192,1.1274295619804449,10690.483212795227,0.7571799750528582,1.0527795866395102,10677.828445553874
perm27,0,20,0.7587436419761749,1.1794044107503814,10343.913017249726,0.6207117965754507,1.0740404502021395,10302.266985026885,0.8116846913369904,1.1891761987147862,10747.550093345344,0.677445002781753,1.0869933860255876,10746.221484697522
perm27,0,21,0.725947124488951,1.2121438671008449,10386.618364841472,0.589638868027679,1.1259240665527677,10414.153078819441,0.7756005392229904,1.2288924281395461,10793.158014359597,0.6430888609190643,1.1466947242375325,10850.020803992998
perm27,0,22,0.7093608630347266,1.229774197813977,10408.696364983705,0.5626146576458572,1.117561453422721,10459.099239805757,0.7589537037363275,1.2457883123940947,10799.533697222634,0.6163103926684416,1.1356304418876413,10861.976005246814
perm27,0,23,0.6937185340582257,1.2443693682453636,10417.0499530427,0.5759470381986069,1.1483332804191841,10431.41592227813,0.7411970937150403,1.2616007583454392,10800.535731935164,0.6272406336053726,1.1687645031471228,10846.318508683773
perm27,0,24,0.7630608714279584,1.1747293944277992,10341.409445955886,0.589422805679285,1.0547742741675104,10375.707038453955,0.8196787127099912,1.1881411538390654,10787.298482930495,0.6511010280531329,1.0707912668880537,10872.433053340112
perm27,0,25,0.77090187735703,1.1659538112103005,10326.466534586314,0.6146261635834245,1.0926824602106875,10350.41239692552,0.8236370915670088,1.1808871777620462,10758.519294424434,0.6712178905470966,1.1117098211859322,10842.804389871551
