train_mse_sin_ch,train_mse_cos_ch,train_mean_abs_ch_err,train_rmse_ch_err,train_mse_sin_sac,train_mse_cos_sac,train_sac_mean_abs_err,train_sac_rmse_err,test_mse_sin_ch,test_mse_cos_ch,test_mean_abs_ch_err,test_rmse_ch_err,test_mse_sin_sac,test_mse_cos_sac,test_sac_mean_abs_err,test_sac_rmse_err,fold,perm
0.41236984957594885,0.5268727004314258,52.39339118696407,69.97828337807266,0.4397403563787953,0.5603437611121487,88.96395038443558,102.26151534407973,0.43670332855109495,0.563263860839465,88.36103545214111,102.37343290679071,0.4523895866535963,0.5458805018282484,86.178493989047,100.3373824553731,0,7
0.41159720169469477,0.527061848046263,53.18829844614481,70.75638620523829,0.4357488404844586,0.5638361103666065,88.26125734848964,102.01131161413956,0.4391677757406496,0.5609024569888668,88.52100856976563,102.449660057794,0.4683630196750061,0.5316480417426145,88.88689538823978,101.31113910742394,1,7
0.4113932563153428,0.5257663344543205,51.787975218067736,69.66200113015981,0.44418267730093774,0.5547515009610998,87.40768120826176,101.19030859055489,0.43731354263789285,0.5627686772252056,88.43974879452934,102.52698173277983,0.4346385404489519,0.5679668313335842,92.51464416403353,105.77863851041297,2,7
0.41274509110564783,0.5273269544973463,52.71701574990108,70.29867823547212,0.4458245587361824,0.554092552411266,88.6511480913924,102.04993055018672,0.43670716528273024,0.5631896386757976,88.38246748590872,102.44058513843639,0.4280591361948298,0.5708934973179767,87.43988137883973,101.28181997362353,3,7
0.41037479209354805,0.5243002832680969,50.2894925651408,67.90032445631854,0.4457253862244292,0.5539692626331503,88.41531684541316,101.86859070298013,0.4372687863467535,0.5627204223566206,88.34160339565558,102.3886286225594,0.4283876419017433,0.5710514797918418,88.16974683444347,102.07248728934523,4,7
0.4107691220323619,0.5252742758433235,50.97163867636818,68.43514516690793,0.435572681195788,0.5636111020746304,87.83897353977088,100.99830709824477,0.4381032113863407,0.5620363741630372,88.49421800481481,102.48059937629615,0.4314254752544612,0.5671524097611532,86.8609830313868,100.46703335900067,0,8
0.41221501929893267,0.5260509745228291,51.24357292044191,68.55313362290849,0.43069877014096397,0.5685205975103953,87.87671756874089,100.93335403169561,0.43599937328122146,0.5638656334399929,88.27258266464095,102.2247127630159,0.4510806883604355,0.5474990904971229,86.49090577980986,100.5372978775572,1,8
0.41409274864164036,0.5299249103554196,54.4042492049706,71.88935110061735,0.43240296537854167,0.5663734793948212,87.07660493626098,100.8128146211898,0.4378705811704968,0.5620608116444883,88.34845043671874,102.38585228612654,0.44416255712778596,0.5562378103657353,89.64737333083058,102.26380845247867,2,8
0.4093509160559081,0.522831528422889,49.80212862919107,67.58873481126562,0.4334439423479085,0.565888196494386,87.8270667494254,101.58041454702014,0.4370903094767807,0.5629794357429186,88.51082894334444,102.69887789316283,0.44001533922249236,0.5580330898349132,86.0401149982658,99.55805241108504,3,8
0.4082938614921526,0.5217029629082693,47.49208078946289,64.82356997879629,0.4415849221374249,0.5570522071006617,86.91930630100536,100.39677587827757,0.43816665051093356,0.5618449269990939,88.43050192455,102.49306301454261,0.4073273191057486,0.5935027860778987,89.85709234808185,103.06006171507192,4,8
0.41568949021643126,0.5320082097211871,57.44907154643167,74.89439652211493,0.4367435418130097,0.562271312507583,87.41270656420902,100.76005559988931,0.43728022963460944,0.5625764356880281,88.27917391016534,102.14303863764877,0.4431145739869581,0.5537356552046641,84.30991394397137,97.978702932575,0,9
0.41804707915173933,0.5351759295452269,60.51197317298581,77.8217310227157,0.4399714211257831,0.5585324338467901,86.76548747444332,100.45938025141301,0.4373298989147517,0.5626567449296508,88.43359773946491,102.41187643276352,0.4302309560482685,0.5684284661246786,86.68563640186417,100.27572147892462,1,9
0.4173656873057045,0.5346723789573411,60.55389159493001,77.8450775952529,0.4384447397238308,0.5604391260366113,87.18057834015119,100.56666014730028,0.43782325837982733,0.5620879047727196,88.19489027390748,102.08916904552008,0.43645024345315137,0.5609887507411621,85.18547118991904,98.81023630329226,2,9
0.41940641983995874,0.5376313417163074,63.439627263271724,80.59285485827819,0.4351985825133585,0.5626353600355344,85.71330935183803,99.49357123773355,0.43800358284545104,0.5618605307654516,88.39927998675341,102.2722790333564,0.44971656475909644,0.5522869292502935,91.58741058014226,104.31955820592833,3,9
0.4195008677323928,0.53701882602177,62.277457924781174,79.5816963139318,0.43988747038588427,0.5587184491371919,86.88244095204074,100.49449068038903,0.43673567945874453,0.5630528114707845,88.25759284569939,102.29368068629753,0.43092267808097373,0.5677393937704849,86.59773554707401,100.62172533416987,4,9
0.4152511243530269,0.531786053403081,56.37386594914013,73.79486282968625,0.4380253993147107,0.5614061737428696,87.8893511120953,101.48432572591314,0.4386359052477518,0.5615131391696944,88.46443223517144,102.4888124726969,0.429363645908924,0.5715735402866974,89.63015181239996,102.93964987182785,0,10
0.4114802826332634,0.5257398743669507,52.096749499350636,69.70702840210713,0.4330340853558125,0.5663672144994714,87.84948072177012,101.55197586058323,0.4369398745639408,0.5630707491511728,88.48026737832697,102.45270510363491,0.44915871691120035,0.5511671789301197,89.21871642987057,102.29150228037726,1,10
0.4167199175203465,0.5334096753946933,57.2458509673754,74.73715532160814,0.4325246929657598,0.5673350445665364,88.51406304691476,102.10205711371698,0.4375094932620124,0.5622948018290453,88.3234940429798,102.31511267930894,0.45127978772636085,0.5476741558197294,87.15588659212776,100.97265740451839,2,10
