perm,fold,epoch,train_mse_ang_ch,train_mse_ang_sac,test_mse_ang_ch,test_mse_ang_sac
perm71,3,50,10812.568910359898,11063.193274081741,10767.347852930261,10315.887315842376
perm71,4,1,10808.501624483375,11138.316339239642,10822.856128946354,10990.932813030562
perm71,4,2,10789.473274579766,10530.616013184761,10801.177192392828,10393.632102780652
perm71,4,3,10550.712985980193,10360.025627308447,10875.320770818385,10817.117634303535
perm71,4,4,10577.716017644218,10452.710494546414,10897.210101471162,10983.04155871968
perm71,4,5,10785.220050694996,10540.331695934905,10774.145410526546,10609.612061968573
perm71,4,6,10795.785573929174,10737.940876710818,10792.25495038902,10848.401044610657
perm71,4,7,10757.022845606205,10334.086368726252,10828.457852535978,11314.106469592449
perm71,4,8,10672.054509386902,10239.424600525945,10682.335697238721,10062.767528948303
perm71,4,9,10504.37776510364,10458.841645291883,10826.534452604366,10817.877707444026
perm71,4,10,10470.750376991013,10316.645408022157,10634.453083507939,10472.054491177618
perm71,4,11,10490.155332358503,10248.19678553551,10549.896174479763,10247.804697618445
perm71,4,12,10466.839670383766,10438.049821230286,10751.822290833517,10790.650755282933
perm71,4,13,10493.459898969786,10178.906615911252,10531.782907854886,10183.039928633088
perm71,4,14,10455.558380649316,10339.855106369809,10643.848615165462,10542.84486797084
perm71,4,15,10462.856746545644,10322.47142242581,10631.173959893064,10587.089746087955
perm71,4,16,10445.011040071244,10212.384262500078,10562.624659677043,10353.999306277445
perm71,4,17,10492.718428010587,10177.800905431825,10612.858289767693,10308.684372433201
perm71,4,18,10424.7534399513,10331.776935777269,10648.082025949418,10634.51111321253
perm71,4,19,10479.897791489291,10085.960605531578,10478.167821237203,10031.21179453102
perm71,4,20,10465.117131094306,10209.271824320069,10582.406625044385,10348.757553683568
perm71,4,21,10615.73729796898,10270.0519862203,10662.879237850993,10425.992290284821
perm71,4,22,10465.118318841718,10166.936492046834,10586.068290526968,10319.622961995123
perm71,4,23,10449.418897044323,10134.618796073288,10562.045425802975,10261.190274423003
perm71,4,24,10477.885905958266,10092.922489409357,10548.087487648443,10252.460760056378
perm71,4,25,10506.456832672722,10363.147415415957,10676.21013889096,10692.610255646083
perm71,4,26,10515.218166328907,10096.376081118678,10595.815468722541,10335.430871261113
perm71,4,27,10488.20495288465,10261.58376553869,10583.177349070324,10506.58885003068
perm71,4,28,10476.455510205542,10114.661928917618,10545.855635039277,10182.448697410387
perm71,4,29,10531.99328286017,10369.655914075816,10709.288046538028,10642.337238500952
perm71,4,30,10475.417691109418,10336.871452320349,10645.749301136279,10586.204943140567
perm71,4,31,10494.00676843318,10430.451441038285,10788.417988827912,10859.743783911166
perm71,4,32,10444.467388079767,10242.953113431933,10607.813712034005,10500.87378930303
perm71,4,33,10427.474321314035,10276.324453657513,10616.256236029005,10467.545876660146
perm71,4,34,10439.794562691544,10316.718579862823,10637.730011807036,10590.520692981221
perm71,4,35,10429.472741157835,10310.170612511323,10641.583850289673,10622.412172770759
perm71,4,36,10513.69543567599,10100.819425893187,10562.603481666381,10075.921777569836
perm71,4,37,10422.655732905749,10244.684359664889,10623.241290122203,10456.769892775084
perm71,4,38,10509.230415975373,10408.9326177249,10674.611830087038,10635.631362104044
perm71,4,39,10402.592362952611,10205.865042104273,10613.380650673284,10468.189740713746
perm71,4,40,10478.740939501384,10427.8962518296,10807.44400347449,10862.693949398434
perm71,4,41,10436.706089025573,10119.402993424566,10587.080802595157,10293.971916312357
perm71,4,42,10420.827207899747,10199.11627674652,10585.65961217033,10372.287518945495
perm71,4,43,10462.04724843283,10297.788790705737,10670.330986736764,10656.195508568677
perm71,4,44,10474.017689207589,10134.867727349296,10590.351836947042,10348.180957369495
perm71,4,45,10450.792043428619,10128.328479786382,10569.140653966768,10238.91056837287
perm71,4,46,10467.709945350964,10396.022284702516,10750.904584743888,10741.599281489855
perm71,4,47,10487.972416915696,10248.629159950884,10623.92063438508,10522.049603898506
perm71,4,48,10429.488606025658,10258.43341435769,10657.327954915883,10495.16293260274
perm71,4,49,10452.089768780967,10142.322792984274,10570.54784459701,10305.781817044299
perm71,4,50,10431.773923994266,10246.829940129515,10631.791342337981,10516.295707795873
perm72,0,1,10627.976001687415,10306.847415021506,10355.71607632853,9776.765029395006
perm72,0,2,10658.355596606852,10629.354443308272,10481.347303226625,10173.969686029222
perm72,0,3,10715.66142267313,10992.781688664578,10594.035669350445,10636.534484147338
perm72,0,4,10816.925313548847,11081.093579397892,10830.161005220207,11009.29842340009
perm72,0,5,10789.60286793194,10816.281408334238,10787.049330995014,10674.702121593076
perm72,0,6,10793.872465313718,10586.625523565099,10799.625867948282,10967.895590899634
perm72,0,7,10796.843645498217,10817.553206722228,10810.45686633921,10937.671276839952
perm72,0,8,10792.026205607637,10734.72396463545,10773.838692540465,10317.764709048335
perm72,0,9,10825.470740046552,10995.281849300452,10810.18364968842,10859.404280222012
perm72,0,10,10783.276330305744,10513.395534613488,10802.616594994555,10806.497523676371
perm72,0,11,10799.8720130761,10662.031764025267,10790.575695241932,10887.545043877819
perm72,0,12,10811.120990353353,10826.426360267233,10822.095838977943,11358.922209177214
perm72,0,13,10794.134046875228,10723.15136150303,10784.036531763497,10662.26422817993
perm72,0,14,10795.857670245186,10817.84873556638,10770.169654309017,10697.974399597078
perm72,0,15,10786.868968333632,10710.303301247683,10785.689509211128,10434.302179300945
perm72,0,16,10805.760732729299,10841.119208535865,10809.20876734869,10636.218171868148
perm72,0,17,10792.90943498776,10792.114924591187,10805.077334261026,10612.937089971416
perm72,0,18,10810.927716217744,11086.43744677499,10803.440644378861,10774.526330140068
perm72,0,19,10794.135392748007,10739.646086082126,10804.560767825458,10942.704559500578
perm72,0,20,10773.491260134399,10508.755113884148,10761.25520225102,10285.846988616106
perm72,0,21,10816.861108637499,10950.954254756494,10822.322542752052,11055.794751868008
perm72,0,22,10789.015865744104,10547.399477391205,10811.858037723458,10713.870690247986
perm72,0,23,10783.950493557764,10719.936511876493,10785.340455585034,10842.54970464759
perm72,0,24,10819.020398418374,11161.48796658225,10829.37943736249,11112.79645838234
perm72,0,25,10812.851191872674,11015.707004749658,10803.3212007566,10943.57809186154
perm72,0,26,10883.366853130781,11300.418043159994,10931.655234339745,11534.470711829024
perm72,0,27,10909.353076323285,11080.368165860482,10959.56903445147,11231.672878526382
perm72,0,28,10789.138924586427,10519.0128668926,10804.978113516641,11135.366602547967
perm72,0,29,10814.788968662246,10900.587926719201,10815.914936571766,10800.640454492388
perm72,0,30,10802.70407195328,11054.64169355162,10791.694481415843,10798.707596771366
perm72,0,31,10822.135519516953,10981.35716944726,10793.147018302152,10763.978190887445
perm72,0,32,10782.206479916478,10738.811656689015,10818.578622717032,11174.786287632165
perm72,0,33,10821.05010099223,10886.967776854186,10804.05955150355,10768.40149037997
perm72,0,34,10804.251326158927,10993.308509358923,10793.198277069532,10545.32314913427
perm72,0,35,10809.246022157264,10677.309875302823,10822.302702389568,11184.838516816511
perm72,0,36,10798.881111879307,10634.444844071118,10800.529308812369,10849.492004151898
perm72,0,37,10788.751903808394,10744.425936006846,10792.229153250646,10744.875989689977
perm72,0,38,10786.485139316013,10554.770912240327,10786.8995392919,10607.007840111746
perm72,0,39,10804.610413834953,11108.64377973789,10774.961670998688,10604.438385947587
perm72,0,40,10815.928705816395,11072.74652883552,10804.503360283357,10557.345944389754
perm72,0,41,10815.559151472562,11113.176078309418,10794.951483488001,10632.208434604652
perm72,0,42,10771.800803081138,10523.354120987431,10789.978579451992,10553.342801309893
perm72,0,43,10806.695620702198,10976.914547472119,10797.034149871772,10687.41355201662
perm72,0,44,10796.56588897528,10677.67838241064,10776.702946156604,10304.796560139039
perm72,0,45,10789.853888373425,10532.221316527792,10815.655899712934,11098.719526315172
perm72,0,46,10800.332928123655,10908.268578969975,10807.56680821954,10701.30476006271
perm72,0,47,10785.979136630487,10830.211422874127,10850.866887266586,11456.55479417248
perm72,0,48,10794.91632361446,10755.25157087434,10788.9458663283,10892.193735246774
perm72,0,49,10793.922231656563,10686.924681585877,10814.203353542613,10703.793277909906
perm72,0,50,10780.307811757335,10420.70937013811,10784.451021778317,10940.574501207662
perm72,1,1,10801.683416480635,10721.398749620068,10797.077169699834,10966.744782066791
perm72,1,2,10799.550070878235,10766.595312407104,10759.219472687397,10625.389672832263
perm72,1,3,10781.545423570882,10624.217569902514,10814.828560922946,10759.116238790124
perm72,1,4,10801.136942613643,10838.999065236869,10820.415320770491,11005.047569987431
perm72,1,5,10778.595024379234,10510.304525409576,10757.545330830566,10295.230173364589
perm72,1,6,10764.000917045705,10501.23955222953,10771.486785698527,10311.064021048545
perm72,1,7,10793.227641400867,10533.390762370771,10815.119579378741,10811.541577380951
perm72,1,8,10799.232463526394,10697.363972052204,10829.731304953864,11323.282660287394
perm72,1,9,10783.158668666103,10499.639757882927,10803.906747495252,10579.874823345599
perm72,1,10,10805.1185103499,10951.077749648442,10799.871305108101,10602.264151524925
perm72,1,11,10802.24591323899,10659.05466152012,10813.359703524446,11257.299088867732
perm72,1,12,10791.357808592658,10646.688427058474,10787.09680534007,10542.619343549472
perm72,1,13,10793.104314007445,10748.57515724385,10836.07263723675,11331.794500905633
perm72,1,14,10818.257159185467,11034.041936614585,10756.562670650117,10226.235033958532
perm72,1,15,10815.9427696176,11077.417634402249,10813.225835999532,11041.653328637778
perm72,1,16,10783.6034956837,10594.69433962034,10827.761819421883,11066.843514532264
perm72,1,17,10803.499648382987,10797.399174802504,10808.665287291984,10754.259769366014
perm72,1,18,10821.147432591475,11019.61506523808,10811.477033629151,10900.356156099564
perm72,1,19,10789.348404572556,10882.85733065717,10798.06294466993,10712.112595679482
perm72,1,20,10801.020496429477,10798.526332599424,10824.896112957851,11240.410238406435
perm72,1,21,10794.815659385114,10779.499947743716,10818.100289336691,11050.638950794411
perm72,1,22,10791.820628301464,10693.41760554244,10765.789604101932,10046.332203917937
perm72,1,23,10791.383078450759,10639.305306910128,10800.147672228037,10587.901466752475
perm72,1,24,10785.49502057919,10709.216897515766,10777.04142951503,10548.04069468012
perm72,1,25,10785.810128934792,10557.230806390575,10784.348475149685,10925.141655144422
perm72,1,26,10797.902014447662,10742.68224224953,10768.553431933076,10638.415304338678
perm72,1,27,10799.867210164493,10570.486936692296,10825.467864542536,11210.014066338079
perm72,1,28,10815.790628543233,11046.962041002886,10820.453932328195,11316.913564561211
perm72,1,29,10797.333393874713,10714.394235170217,10802.73965442381,11104.452856411244
perm72,1,30,10802.195516273336,10874.8728221744,10755.051321173009,10457.95881018623
perm72,1,31,10801.186707270872,10587.71620498503,10791.77234620446,10375.831395400575
perm72,1,32,10774.978787207057,10243.166316328632,10803.689801705163,10777.108122240124
perm72,1,33,10811.845392053643,11125.642793962368,10740.911812751963,9804.739028634327
perm72,1,34,10800.357359912907,10906.023839700654,10803.150139139192,10710.366167803331
perm72,1,35,10812.00923877145,10843.757480773998,10872.674207581988,11981.072143589452
perm72,1,36,10792.09747603625,10447.961155951227,10853.456427041552,11736.116241530844
perm72,1,37,10784.780610887148,10663.30137019341,10807.868212816913,10763.167864078867
perm72,1,38,10813.771035716223,10668.144095785246,10794.125661526978,11041.378600984865
perm72,1,39,10790.742647908211,10724.35756557721,10862.476093290561,11509.8357727165
perm72,1,40,10795.916343527286,10768.880058566087,10813.029171795972,11229.726831074093
perm72,1,41,10809.083978110986,11059.585187924837,10849.148609834047,11476.160374610956
perm72,1,42,10796.344854632986,10806.228850641768,10829.348040001101,11394.390809421393
perm72,1,43,10798.905345084979,10663.367386545084,10812.400908825317,10955.700839827025
perm72,1,44,10795.901691849285,10768.49116257282,10779.926722856995,10610.395515156519
perm72,1,45,10800.140127006345,10804.927190159167,10780.673580123226,10255.28667706758
perm72,1,46,10808.8695029864,10826.923827994255,10814.878570112474,10816.824745179307
perm72,1,47,10791.121941447993,10794.718407859098,10779.716440148884,10360.466874382668
perm72,1,48,10806.892668013557,10895.989924558156,10800.891386986941,10937.44003719937
perm72,1,49,10803.736428528618,10729.594088863852,10776.790061607731,10434.697820023985
perm72,1,50,10813.449680088599,11075.42873764042,10777.370735344619,10158.84605158249
perm72,2,1,10791.81802827634,10663.77936425405,10818.54571022648,10819.250042805956
perm72,2,2,10781.205284674272,10698.69369045262,10852.60478395944,11190.081000350368
perm72,2,3,10792.897784331359,10796.904849488106,10809.760358509344,10658.948243674902
perm72,2,4,10799.484197616874,10774.469335972337,10763.634527217684,10562.726153355832
perm72,2,5,10799.258899811604,10953.965556866113,10759.908560987144,10375.46621041651
perm72,2,6,10792.449399972234,10710.060737842445,10788.33859799242,10434.244193400966
perm72,2,7,10805.265036649173,10867.314109116944,10803.630590157736,10973.995251637134
perm72,2,8,10794.820205709226,10807.691319093336,10791.404241241873,10825.751560511573
perm72,2,9,10803.934821259849,10949.593379695687,10809.60252543592,10663.626692188567
perm72,2,10,10803.826842788543,10755.885798247786,10777.59864259146,10697.695402309979
perm72,2,11,10802.79915288581,10937.152841926498,10815.708979557983,10976.04510318202
perm72,2,12,10793.860955176733,10928.834549157973,10841.155437996018,11635.400969426659
perm72,2,13,10786.92899739852,10508.780754077818,10805.881640641315,10513.056546492373
perm72,2,14,10804.86318631671,10738.973153484443,10824.628167619612,11081.221029629494
perm72,2,15,10789.297558307097,10596.082840298479,10771.352241560651,10541.046042972299
perm72,2,16,10788.741463914774,10737.685977817699,10806.329173127102,10674.268469669889
perm72,2,17,10796.017639577942,10707.663690567453,10801.200616197159,10767.146035619666
perm72,2,18,10804.510993481748,10814.698920694893,10791.399726036778,10625.77282804127
perm72,2,19,10804.239676418174,10805.584217641588,10825.712815008095,11250.759994452039
perm72,2,20,10811.414555464182,10862.191534790052,10805.898278168044,10917.544883045046
perm72,2,21,10785.673678480985,10553.019119935905,10817.505532928983,11532.459885680151
perm72,2,22,10801.92684862143,10763.289154186637,10807.780970819853,10917.264361407639
perm72,2,23,10822.959367478525,11083.281229658356,10850.693042556082,11125.780079576874
perm72,2,24,10809.456041791645,10999.20069085869,10794.435752827736,10662.750428205285
perm72,2,25,10799.8391060263,10826.833598444407,10790.87918890834,10696.140117943265
perm72,2,26,10793.967705520805,10860.078523661357,10850.534775713415,11469.081742599245
perm72,2,27,10823.523382641615,11039.616081841443,10830.238659777728,10926.390253855572
perm72,2,28,10797.64236691559,10690.282531088822,10785.340706273104,10564.589311996193
perm72,2,29,10802.377311688384,10970.915938994369,10797.963879463308,10584.742690238203
perm72,2,30,10813.091437691664,10786.849687959202,10812.96790398687,11161.561150882984
perm72,2,31,10796.901427607578,10657.596101321049,10805.972137194682,10437.63269586802
perm72,2,32,10812.18919342559,10934.42156920971,10779.328284219964,10687.132127765402
perm72,2,33,10823.054018296536,10904.41962920661,10818.65081226709,11074.439735874552
perm72,2,34,10805.95567834458,10655.708658981912,10820.424876237206,11052.462016137295
perm72,2,35,10797.938800558723,10616.928082676879,10800.115566834791,10665.546498562366
perm72,2,36,10794.627370435874,10576.98746462384,10792.41769456174,10630.65793740432
perm72,2,37,10813.001593249328,11018.15573986584,10774.831865782548,10151.097808548746
perm72,2,38,10790.485611966118,10691.74489833507,10815.480183031143,11124.318383116008
perm72,2,39,10801.526579571577,10903.949074406764,10780.7283902913,10478.200939205946
perm72,2,40,10786.990291638194,10631.992441337454,10798.403120517343,10839.278353783326
perm72,2,41,10782.60046864476,10685.333569402344,10798.876780775056,10981.704779010242
perm72,2,42,10828.52509088923,11167.128903853847,10821.503665060043,11367.87205275628
perm72,2,43,10801.860853680959,10762.059023872589,10814.629832680639,11047.719650823774
perm72,2,44,10807.504135116165,10772.178319172583,10773.266899870954,10553.195401915154
perm72,2,45,10819.499486114679,10949.249037464262,10782.084070839179,10481.697560655475
perm72,2,46,10798.420789394808,10675.997067822447,10795.388714529736,10960.881728891205
perm72,2,47,10804.968065326926,10986.1518214568,10781.9556403824,10343.676726609609
perm72,2,48,10794.735758517472,10615.795591817194,10761.580440744709,10051.791951379051
perm72,2,49,10798.068505047751,10829.673964630867,10806.881431041556,10764.124747391577
perm72,2,50,10799.324757166918,11001.704639082462,10805.91550311397,10887.511460999222
perm72,3,1,10570.523563307634,10323.088357967054,10762.171146917413,10626.113992082222
perm72,3,2,10536.863612931053,10587.622198227651,10971.199224140119,11089.04489706384
perm72,3,3,10277.995702386941,10078.58853808604,10710.71037320334,10513.779420304745
perm72,3,4,10362.997245854513,10268.06540798259,10889.443626042217,10755.27683450813
perm72,3,5,10197.926074550835,10082.628222416926,10685.686154992267,10514.33187222988
perm72,3,6,10342.889291122377,10255.995037570789,10872.971040011485,10736.854529312226
perm72,3,7,10600.148418178871,10771.624227705892,11205.12862172539,11392.835082378126
perm72,3,8,10269.396322083941,10279.378015298173,10876.207546469072,10868.442559647698
perm72,3,9,10068.319078062967,10028.686582550465,10583.835453573565,10459.673115979735
perm72,3,10,10389.971106744011,10396.60145038289,10976.39650592603,10904.044256928119
perm72,3,11,10137.229615460436,10116.777724953266,10686.932063555158,10569.673032590646
perm72,3,12,10419.038813042542,10428.436165227744,11010.283351376127,10936.24346549773
perm72,3,13,10184.765694995705,10108.521879388583,10726.00049886088,10608.527884915278
perm72,3,14,10320.123535397795,10295.14948709631,10881.091971675321,10766.920088055154
perm72,3,15,10269.08173340691,10262.666706174823,10859.58465971815,10799.883451795182
perm72,3,16,10210.345943804345,10218.826506943746,10811.48689974083,10757.213761206793
perm72,3,17,10167.771902187735,10149.625105065032,10725.147331589958,10609.38540803769
perm72,3,18,10202.219545105712,10205.583715550374,10817.209473628143,10738.751203383612
perm72,3,19,10546.447154450161,10610.67386475855,11164.041777895796,11191.758837536023
perm72,3,20,10222.181706551237,10223.35365605063,10804.430870541815,10715.739991818555
perm72,3,21,10299.267862520102,10317.177880336048,10909.21638098944,10875.088971745328
perm72,3,22,10223.738038708918,10196.022307565856,10806.520475012758,10700.750830975803
perm72,3,23,10299.256881184618,10264.308396882852,10849.651268738628,10726.580558517853
perm72,3,24,10435.31367354081,10445.302513965698,11026.87955589118,10975.198155605613
perm72,3,25,10274.988009229428,10298.778393534203,10899.362065137795,10867.124855722039
perm72,3,26,10392.00316654182,10288.717227268595,10766.55012810116,10832.74973204503
perm72,3,27,10356.581292151654,10238.94567534094,10736.150750695786,10758.967763980747
perm72,3,28,10299.837282972258,10203.434677618056,10698.34350411084,10601.331703178084
perm72,3,29,10335.090509573427,10283.551680874734,10824.503930004395,10764.709359296496
perm72,3,30,10338.656832304312,10334.07128490601,10830.129388929332,10783.937501162933
perm72,3,31,10347.597311350237,10337.137692838853,10830.200392411636,10803.979731744957
perm72,3,32,10391.625545870244,10337.040285812676,10831.290342372962,10861.315230791728
perm72,3,33,10392.410381784173,10300.113634753627,10794.126500892415,10790.6462816032
perm72,3,34,10398.615123271933,10326.31905042314,10786.877393724866,10776.74735744157
perm72,3,35,10411.362745341105,10332.432892670067,10807.461348578403,10795.282942300904
perm72,3,36,10334.534110798022,10131.009002047058,10715.52204726445,10587.928305802821
perm72,3,37,10399.511309003212,10339.165146192412,10842.973235623165,10850.108282688136
perm72,3,38,10364.059171614284,10300.152547522188,10825.791027655543,10757.783970021685
perm72,3,39,10354.128562536453,10313.796501061279,10842.198512326524,10791.274139380772
perm72,3,40,10319.717986773476,10297.92241435891,10834.01434816166,10744.71533182706
perm72,3,41,10366.827590195211,10372.869375343824,10909.628391890252,10826.614104419128
perm72,3,42,10321.167811943178,10284.210864487499,10837.760264375282,10758.382349148067
perm72,3,43,10354.416810550098,10361.6609973567,10921.51785501322,10850.632921450544
perm72,3,44,10372.291964504007,10367.386480945546,10918.05985940295,10854.482138833204
perm72,3,45,10354.644175336787,10361.255446018182,10928.95405039662,10871.643802942868
perm72,3,46,10345.796147852108,10282.822085233649,10915.607002287596,10803.3455735802
perm72,3,47,10352.16780150422,10371.130236209632,10966.81058213018,10912.10483082582
perm72,3,48,10310.287756713291,10325.293926669558,10895.697078137424,10845.017692203184
perm72,3,49,10325.438585019887,10335.591437875164,10886.812243543662,10846.8591973354
perm72,3,50,10322.05268755471,10299.273158354104,10869.961619523287,10802.886004912038
perm72,4,1,10784.342838881754,10630.297859380064,10815.54309636463,10684.151809053052
perm72,4,2,10799.884924355627,10720.928630795417,10821.13478528994,10986.745680584057
perm72,4,3,10801.698518377894,10631.419914129503,10763.307485776064,10296.857742614658
perm72,4,4,10790.34212521932,10631.40967267139,10829.430453883993,11357.23742550568
perm72,4,5,10786.76306882852,10594.840791242701,10790.731351745018,10646.947392100072
perm72,4,6,10809.391693863037,10846.69523510672,10801.244683828429,10648.295721746745
perm72,4,7,10797.568730112633,10695.529891571097,10822.284659048553,11262.803818689612
perm72,4,8,10800.588742799137,10676.078927424416,10816.589970448227,10662.492957076072
perm72,4,9,10779.30960464484,10568.62328071655,10815.261217346357,10951.91722475672
perm72,4,10,10791.296175661824,10704.242183463239,10832.934409713618,11201.308965360571
perm72,4,11,10806.149227332016,10906.103911928507,10826.373626564191,10510.99558101309
perm72,4,12,10802.80118126031,10761.129861252475,10834.904810886981,11433.112463473166
perm72,4,13,10785.347596992031,10500.890137997158,10799.428044167355,10697.852933470242
perm72,4,14,10797.727218736976,10574.250826171714,10795.519176573047,10647.257174595055
perm72,4,15,10793.363638888688,10655.279976683305,10804.880890202963,10839.387345302528
perm72,4,16,10804.266351256227,10964.430517144325,10785.015977986388,10660.092532018925
perm72,4,17,10800.158575426021,10830.644633231785,10848.633021432162,11378.581164709405
perm72,4,18,10800.025134458927,10722.212849072703,10763.702295547333,10463.429031676837
perm72,4,19,10793.801467363783,10624.667552660216,10811.29858062612,10697.794923999578
perm72,4,20,10809.45724840554,10959.888936616553,10822.718081878851,10894.440617141265
perm72,4,21,10817.610465729973,11072.712801307795,10799.292698893678,11088.612610274478
perm72,4,22,10798.27628297594,10888.345049350022,10805.486613868788,10875.694770741962
perm72,4,23,10784.847303236034,10470.471520747275,10791.597640087886,10486.485217561336
perm72,4,24,10795.547506418634,10753.946052246665,10810.633433912732,10885.106398218948
perm72,4,25,10811.576757108236,11108.600822746273,10810.688373003366,11298.569840980263
perm72,4,26,10811.179053792415,10858.253862408244,10813.064204737098,10946.239472936319
perm72,4,27,10803.932990496374,11012.376019642068,10774.542962533147,10141.147965055212
perm72,4,28,10794.428668038421,10772.315881076078,10851.000908430233,11577.003858496377
perm72,4,29,10805.270505150233,10981.007056853943,10839.31173065915,11081.713283452891
perm72,4,30,10804.53526460733,10883.499108311744,10795.063757676995,10706.039088508824
perm72,4,31,10805.63974170136,10937.318101387786,10779.31394912261,10887.233428981788
perm72,4,32,10792.62547854173,10803.573301131079,10806.086190836211,10905.52570460021
perm72,4,33,10825.431403122879,11047.135955774229,10771.007407840116,10330.496469914644
perm72,4,34,10795.35168927175,10898.4508336882,10811.746880949699,10986.102012203795
perm72,4,35,10825.433403305478,11214.30852244443,10799.428730657784,10600.053180736677
perm72,4,36,10813.280478059569,11115.268495855998,10806.406222625405,10940.992174222347
perm72,4,37,10802.384820480842,10828.696880591246,10789.110060272582,10600.295038312908
perm72,4,38,10795.870073981796,10690.141546959198,10779.51248392769,10319.59741009658
perm72,4,39,10775.908616583147,10717.889543524014,10804.027134341577,10639.153929229618
perm72,4,40,10785.674330840187,10518.400936269869,10811.946272076559,10866.391062993494
perm72,4,41,10814.526228824723,10836.11915978966,10768.609752534394,10047.49100759626
perm72,4,42,10788.749240358435,10653.174663484602,10784.710356354966,10558.06697730341
perm72,4,43,10805.485993280106,10838.114990476344,10785.602771005351,10743.502405570716
perm72,4,44,10816.299310588316,10893.66426121032,10822.322289928079,10999.489349940503
perm72,4,45,10787.223241527523,10690.298045570733,10768.609636033472,10130.162252675349
perm72,4,46,10801.581520809917,10888.363089852495,10831.241566779761,10686.521562451078
perm72,4,47,10785.927505803262,10764.15636058851,10789.768196621924,10900.28187776749
perm72,4,48,10827.975367014069,10971.66975545822,10779.261632021588,10269.711990817897
perm72,4,49,10808.477153484593,10838.185902936419,10827.566747504256,11094.85185288885
perm72,4,50,10792.67130627386,10812.896687807022,10794.76902157324,10574.496504686076
perm73,0,1,10794.36168236705,10786.096654427212,10753.793824293029,10038.500193971893
perm73,0,2,10809.125526165442,10936.643069497293,10806.38820949538,10655.461562914354
perm73,0,3,10814.209806904715,11140.986963354691,10809.4761663886,10994.623416627304
perm73,0,4,10812.203923907624,11047.437778831974,10798.555531892742,10683.00730512999
perm73,0,5,10789.361856015073,10869.721569656049,10817.126962854627,10902.546456663153
perm73,0,6,10801.953085117453,10805.225504745775,10811.251902023465,10692.19575938168
perm73,0,7,10807.973387362348,10957.10091511822,10748.380294541656,10238.108903256201
perm73,0,8,10782.709887303488,10521.124583460107,10835.576532939293,10915.643933658319
perm73,0,9,10798.163882029954,10679.85093362239,10817.235271360874,11103.587908611627
perm73,0,10,10776.990529104532,10366.578977974137,10801.682930385632,10856.6532513285
perm73,0,11,10789.204860270747,10557.12308547151,10781.215479231552,10180.957803961412
perm73,0,12,10795.238384763894,10780.037423182086,10807.999074376465,10727.356086185502
perm73,0,13,10795.021657033658,10816.791009046816,10752.002321570633,10634.970517520498
perm73,0,14,10809.826634874004,10913.442711619155,10774.576265382055,10727.726189013792
perm73,0,15,10793.927264459186,10794.837618987822,10821.676151713486,11297.42585101539
perm73,0,16,10801.86566299723,10927.238868547134,10791.855323770502,11056.578570365004
perm73,0,17,10824.780839920146,11211.84416388131,10789.609166429898,10550.96043853095
perm73,0,18,10797.853462449786,10688.851638072852,10796.92625274078,10594.483493126982
perm73,0,19,10798.175826588398,10710.477989481464,10782.69398000846,10864.94457093588
perm73,0,20,10803.55719645386,10824.386070199027,10772.266816175414,10496.077888081712
perm73,0,21,10793.825235385,10679.635388088525,10776.730211785914,10731.61304487542
perm73,0,22,10786.27201023527,10612.398308026617,10822.721707675,10965.62897644218
perm73,0,23,10794.194938646091,10899.665349813455,10833.352780654046,11324.409814175946
perm73,0,24,10788.128895725089,10541.563569011598,10844.313251645044,11333.520207852971
perm73,0,25,10804.576755227057,10619.36084998911,10780.07038037183,10853.804776470211
perm73,0,26,10789.334954585527,10844.152897840935,10792.529883047675,10769.040593253332
perm73,0,27,10796.94386257508,10758.236637452777,10795.876523144203,10675.654001373796
perm73,0,28,10797.777813066738,10743.901525304766,10835.370327042037,11277.90585291964
perm73,0,29,10800.838219967123,10957.842504200134,10799.424163522994,10923.493187973543
perm73,0,30,10803.515552668568,10681.651846541901,10810.959148484486,10599.751879748446
perm73,0,31,10794.383111167306,10622.876799470509,10775.88946480898,10881.12481865523
perm73,0,32,10795.813147185572,10707.042710845244,10743.737665245546,10012.696906297077
perm73,0,33,10807.20815823581,10975.808360042709,10783.038927926715,10878.760554793262
perm73,0,34,10800.686043559796,10786.314488083917,10807.691932110234,10670.684302017435
perm73,0,35,10773.48129371438,10427.268285546872,10769.30675459336,10390.8203228549
perm73,0,36,10809.113102936202,10959.244329207762,10820.966556590842,11094.026125495184
perm73,0,37,10797.463097891892,10984.002457822424,10793.953216337348,10753.264204257586
perm73,0,38,10804.415703098002,10850.67833557838,10768.529802108758,10501.816718458133
perm73,0,39,10790.729454202337,10743.848825577432,10779.109090683733,10769.776190411789
perm73,0,40,10811.059128432176,10887.928415758162,10847.545823445917,11358.07064749292
perm73,0,41,10789.292494807705,10631.964655707325,10781.623418135365,10580.404177396704
perm73,0,42,10816.934670573995,10981.818724199606,10792.3833845552,10927.762587469213
perm73,0,43,10810.17736537038,10938.562204072412,10758.355890051922,10416.359527877608
perm73,0,44,10798.403426254683,10634.142504050104,10795.195022598416,10648.006359133045
perm73,0,45,10812.748316027042,10758.706909767317,10773.240173465028,10311.468048715165
perm73,0,46,10789.837532923935,10750.71232223532,10766.622105235403,10453.242652321203
perm73,0,47,10793.125166011965,10808.807546861144,10787.331472013488,11277.86482153416
